ldf_num,condition,partnersExposureDescriptive,label,exposures,trueClickPoints,trueLabelPoints,pointCost,speechCost,testCorrect,known,estimated_p,appearance,method,score,partnersExposure,alpha,discount,action,likelihood
1,100_30,None,wug,1,30,100,70,0,1,TRUE,0.3995901155792436,Second,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
1,100_30,None,wug,1,30,100,70,0,1,TRUE,0.3995901155792436,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
2,100_30,None,blicket,4,30,100,70,0,1,TRUE,0.4877411367804511,First,teach,30,0,1.3365565184902743,0.49872715128769135,teach,-1.9455016050447114
2,100_30,None,blicket,4,30,100,70,0,1,TRUE,0.4877411367804511,Second,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
2,100_30,None,blicket,4,30,100,70,0,1,TRUE,0.4877411367804511,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
2,100_30,None,dax,1,30,100,70,0,1,TRUE,0.4877411367804511,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
2,100_30,None,dax,1,30,100,70,0,1,TRUE,0.4877411367804511,Second,teach,30,0,1.3365565184902743,0.49872715128769135,point,-1.9455016050447096
2,100_30,None,dax,1,30,100,70,0,1,TRUE,0.4877411367804511,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
2,100_30,None,fep,2,30,100,70,0,1,TRUE,0.4877411367804511,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
2,100_30,None,fep,2,30,100,70,0,1,TRUE,0.4877411367804511,Second,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
2,100_30,None,fep,2,30,100,70,0,1,TRUE,0.4877411367804511,Third,teach,30,0,1.3365565184902743,0.49872715128769135,teach,-1.94550160504471
2,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.4877411367804511,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
2,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.4877411367804511,Second,point,30,0,1.3365565184902743,0.49872715128769135,point,-1.9455016050447096
2,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.4877411367804511,Third,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
2,100_30,None,kiv,4,30,100,70,0,0,FALSE,0.4877411367804511,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
2,100_30,None,kiv,4,30,100,70,0,0,FALSE,0.4877411367804511,Second,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
2,100_30,None,kiv,4,30,100,70,0,0,FALSE,0.4877411367804511,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
2,100_30,None,kreeb,1,30,100,70,0,0,FALSE,0.4877411367804511,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
2,100_30,None,kreeb,1,30,100,70,0,0,FALSE,0.4877411367804511,Second,teach,30,0,1.3365565184902743,0.49872715128769135,point,-1.9455016050447096
2,100_30,None,kreeb,1,30,100,70,0,0,FALSE,0.4877411367804511,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
2,100_30,None,manu,2,30,100,70,0,1,TRUE,0.4877411367804511,First,point,30,0,1.3365565184902743,0.49872715128769135,teach,-1.9455016050447114
2,100_30,None,manu,2,30,100,70,0,1,TRUE,0.4877411367804511,Second,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
2,100_30,None,manu,2,30,100,70,0,1,TRUE,0.4877411367804511,Third,speak,100,0,1.3365565184902743,0.49872715128769135,teach,-0.33663570097121104
2,100_30,None,toma,4,30,100,70,0,1,TRUE,0.4877411367804511,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
2,100_30,None,toma,4,30,100,70,0,1,TRUE,0.4877411367804511,Second,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
2,100_30,None,toma,4,30,100,70,0,1,TRUE,0.4877411367804511,Third,speak,100,0,1.3365565184902743,0.49872715128769135,point,-0.33663570097121104
2,100_30,None,wug,2,30,100,70,0,1,TRUE,0.4877411367804511,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
2,100_30,None,wug,2,30,100,70,0,1,TRUE,0.4877411367804511,Second,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
2,100_30,None,wug,2,30,100,70,0,1,TRUE,0.4877411367804511,Third,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
3,100_30,None,blicket,2,30,100,70,0,0,FALSE,0.44798262786500326,First,point,30,0,1.3365565184902743,0.49872715128769135,teach,-1.9455016050447114
3,100_30,None,blicket,2,30,100,70,0,0,FALSE,0.44798262786500326,Second,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
