ldf_num,condition,partnersExposureDescriptive,label,exposures,trueClickPoints,trueLabelPoints,pointCost,speechCost,testCorrect,known,estimated_p,appearance,method,score,partnersExposure,alpha,discount,action,likelihood
134,100_30,Perfect,toma,2,30,100,70,0,1,TRUE,0.6730748939735559,First,speak,100,2,1.6540657449487906,0.44280598324247833,teach,-1.0964739264283097
134,100_30,Perfect,toma,2,30,100,70,0,1,TRUE,0.6730748939735559,Second,speak,100,2,1.6540657449487906,0.44280598324247833,speak,-1.0986122886681091
134,100_30,Perfect,toma,2,30,100,70,0,1,TRUE,0.6730748939735559,Third,speak,100,2,1.6540657449487906,0.44280598324247833,teach,-1.09861228866811
134,100_30,Perfect,wug,4,30,100,70,0,1,TRUE,0.6730748939735559,First,speak,100,2,1.6540657449487906,0.44280598324247833,speak,-1.0985859913655833
134,100_30,Perfect,wug,4,30,100,70,0,1,TRUE,0.6730748939735559,Second,speak,100,2,1.6540657449487906,0.44280598324247833,point,-1.0986122886681091
134,100_30,Perfect,wug,4,30,100,70,0,1,TRUE,0.6730748939735559,Third,speak,100,2,1.6540657449487906,0.44280598324247833,speak,-1.09861228866811
135,100_30,Perfect,blicket,2,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,100,2,1.6540657449487906,0.44280598324247833,speak,-1.0985973398009925
135,100_30,Perfect,blicket,2,30,100,70,0,1,TRUE,0.9072033473374292,Second,speak,100,2,1.6540657449487906,0.44280598324247833,teach,-1.0986122886681091
135,100_30,Perfect,blicket,2,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,2,1.6540657449487906,0.44280598324247833,teach,-1.09861228866811
135,100_30,Perfect,dax,1,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,100,2,1.6540657449487906,0.44280598324247833,point,-1.0969695994923665
135,100_30,Perfect,dax,1,30,100,70,0,1,TRUE,0.9072033473374292,Second,speak,100,2,1.6540657449487906,0.44280598324247833,teach,-1.0979914702358293
135,100_30,Perfect,dax,1,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,2,1.6540657449487906,0.44280598324247833,point,-1.09861228866811
135,100_30,Perfect,fep,4,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,100,2,1.6540657449487906,0.44280598324247833,speak,-1.098612287559087
135,100_30,Perfect,fep,4,30,100,70,0,1,TRUE,0.9072033473374292,Second,speak,100,2,1.6540657449487906,0.44280598324247833,point,-1.0986122886681091
135,100_30,Perfect,fep,4,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,2,1.6540657449487906,0.44280598324247833,teach,-1.09861228866811
135,100_30,Perfect,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,0,2,1.6540657449487906,0.44280598324247833,speak,-1.0969695994923665
135,100_30,Perfect,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374292,Second,speak,0,2,1.6540657449487906,0.44280598324247833,point,-1.0986122886681091
135,100_30,Perfect,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374292,Third,teach,30,2,1.6540657449487906,0.44280598324247833,speak,-1.09861228866811
135,100_30,Perfect,kiv,2,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,100,2,1.6540657449487906,0.44280598324247833,teach,-1.0985973398009925
135,100_30,Perfect,kiv,2,30,100,70,0,1,TRUE,0.9072033473374292,Second,speak,100,2,1.6540657449487906,0.44280598324247833,speak,-1.0986122886681091
135,100_30,Perfect,kiv,2,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,2,1.6540657449487906,0.44280598324247833,speak,-1.09861228866811
135,100_30,Perfect,kreeb,2,30,100,70,0,1,TRUE,0.9072033473374292,First,teach,30,2,1.6540657449487906,0.44280598324247833,teach,-1.098523183980486
135,100_30,Perfect,kreeb,2,30,100,70,0,1,TRUE,0.9072033473374292,Second,speak,100,2,1.6540657449487906,0.44280598324247833,speak,-1.0986122886681091
135,100_30,Perfect,kreeb,2,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,2,1.6540657449487906,0.44280598324247833,point,-1.09861228866811
135,100_30,Perfect,manu,4,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,100,2,1.6540657449487906,0.44280598324247833,point,-1.098612287559087
135,100_30,Perfect,manu,4,30,100,70,0,1,TRUE,0.9072033473374292,Second,speak,100,2,1.6540657449487906,0.44280598324247833,point,-1.0986122882123261
135,100_30,Perfect,manu,4,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,2,1.6540657449487906,0.44280598324247833,speak,-1.098612292333896
135,100_30,Perfect,toma,4,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,100,2,1.6540657449487906,0.44280598324247833,point,-1.098612287559087
135,100_30,Perfect,toma,4,30,100,70,0,1,TRUE,0.9072033473374292,Second,speak,100,2,1.6540657449487906,0.44280598324247833,point,-1.0986122882123261
135,100_30,Perfect,toma,4,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,2,1.6540657449487906,0.44280598324247833,point,-1.098612292333896
