ldf_num,condition,partnersExposureDescriptive,label,exposures,trueClickPoints,trueLabelPoints,pointCost,speechCost,testCorrect,known,estimated_p,appearance,method,score,partnersExposure,alpha,discount,action,likelihood
2,100_30,None,kreeb,1,30,100,70,0,0,FALSE,0.4877411367804511,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
2,100_30,None,kreeb,1,30,100,70,0,0,FALSE,0.4877411367804511,Second,teach,30,0,1.3285435081236618,0.41684003305906897,point,-10.637298438448902
2,100_30,None,kreeb,1,30,100,70,0,0,FALSE,0.4877411367804511,Third,speak,100,0,1.3285435081236618,0.41684003305906897,point,-10.637298438448902
2,100_30,None,manu,2,30,100,70,0,1,TRUE,0.4877411367804511,First,point,30,0,1.3285435081236618,0.41684003305906897,teach,-0.9495661042049265
2,100_30,None,manu,2,30,100,70,0,1,TRUE,0.4877411367804511,Second,teach,30,0,1.3285435081236618,0.41684003305906897,speak,-1.9386225421022534
2,100_30,None,manu,2,30,100,70,0,1,TRUE,0.4877411367804511,Third,speak,100,0,1.3285435081236618,0.41684003305906897,speak,-0.3394022152935197
2,100_30,None,toma,4,30,100,70,0,1,TRUE,0.4877411367804511,First,point,30,0,1.3285435081236618,0.41684003305906897,teach,-0.9495661042049265
2,100_30,None,toma,4,30,100,70,0,1,TRUE,0.4877411367804511,Second,teach,30,0,1.3285435081236618,0.41684003305906897,speak,-1.9386225421022534
2,100_30,None,toma,4,30,100,70,0,1,TRUE,0.4877411367804511,Third,speak,100,0,1.3285435081236618,0.41684003305906897,speak,-0.3394022152935197
2,100_30,None,wug,2,30,100,70,0,1,TRUE,0.4877411367804511,First,point,30,0,1.3285435081236618,0.41684003305906897,teach,-0.9495661042049265
2,100_30,None,wug,2,30,100,70,0,1,TRUE,0.4877411367804511,Second,teach,30,0,1.3285435081236618,0.41684003305906897,teach,-1.9386225421022534
2,100_30,None,wug,2,30,100,70,0,1,TRUE,0.4877411367804511,Third,teach,30,0,1.3285435081236618,0.41684003305906897,speak,-1.938622542102252
3,100_30,None,blicket,2,30,100,70,0,0,FALSE,0.44798262786500326,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
3,100_30,None,blicket,2,30,100,70,0,0,FALSE,0.44798262786500326,Second,teach,30,0,1.3285435081236618,0.41684003305906897,point,-10.637298438448902
3,100_30,None,blicket,2,30,100,70,0,0,FALSE,0.44798262786500326,Third,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
3,100_30,None,dax,1,30,100,70,0,0,FALSE,0.44798262786500326,First,teach,30,0,1.3285435081236618,0.41684003305906897,point,-10.637298438448902
3,100_30,None,dax,1,30,100,70,0,0,FALSE,0.44798262786500326,Second,speak,100,0,1.3285435081236618,0.41684003305906897,point,-10.637298438448902
3,100_30,None,dax,1,30,100,70,0,0,FALSE,0.44798262786500326,Third,speak,100,0,1.3285435081236618,0.41684003305906897,point,-10.637298438448902
3,100_30,None,fep,4,30,100,70,0,1,TRUE,0.44798262786500326,First,teach,30,0,1.3285435081236618,0.41684003305906897,point,-0.4892568330309538
3,100_30,None,fep,4,30,100,70,0,1,TRUE,0.44798262786500326,Second,point,30,0,1.3285435081236618,0.41684003305906897,teach,-0.8863527990934141
3,100_30,None,fep,4,30,100,70,0,1,TRUE,0.44798262786500326,Third,point,30,0,1.3285435081236618,0.41684003305906897,speak,-1.938622542102252
3,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.44798262786500326,First,teach,30,0,1.3285435081236618,0.41684003305906897,teach,-0.4892568330309538
3,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.44798262786500326,Second,speak,100,0,1.3285435081236618,0.41684003305906897,speak,-0.3394022152935197
3,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.44798262786500326,Third,speak,100,0,1.3285435081236618,0.41684003305906897,point,-0.3394022152935197
3,100_30,None,kiv,1,30,100,70,0,1,TRUE,0.44798262786500326,First,teach,30,0,1.3285435081236618,0.41684003305906897,point,-0.4892568330309538
3,100_30,None,kiv,1,30,100,70,0,1,TRUE,0.44798262786500326,Second,point,30,0,1.3285435081236618,0.41684003305906897,point,-0.8863527990934141
3,100_30,None,kiv,1,30,100,70,0,1,TRUE,0.44798262786500326,Third,point,30,0,1.3285435081236618,0.41684003305906897,point,-0.6931591829637465
3,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.44798262786500326,First,teach,30,0,1.3285435081236618,0.41684003305906897,point,-0.4892568330309538
3,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.44798262786500326,Second,speak,100,0,1.3285435081236618,0.41684003305906897,point,-11.523603228791433
3,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.44798262786500326,Third,speak,100,0,1.3285435081236618,0.41684003305906897,teach,-11.330409612661764
3,100_30,None,manu,2,30,100,70,0,0,FALSE,0.44798262786500326,First,teach,30,0,1.3285435081236618,0.41684003305906897,point,-10.637298438448902
3,100_30,None,manu,2,30,100,70,0,0,FALSE,0.44798262786500326,Second,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
3,100_30,None,manu,2,30,100,70,0,0,FALSE,0.44798262786500326,Third,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
3,100_30,None,toma,4,30,100,70,0,1,TRUE,0.44798262786500326,First,teach,30,0,1.3285435081236618,0.41684003305906897,point,-0.4892568330309538
3,100_30,None,toma,4,30,100,70,0,1,TRUE,0.44798262786500326,Second,speak,100,0,1.3285435081236618,0.41684003305906897,point,-11.523603228791433
3,100_30,None,toma,4,30,100,70,0,1,TRUE,0.44798262786500326,Third,speak,100,0,1.3285435081236618,0.41684003305906897,point,-11.330409612661764
3,100_30,None,wug,2,30,100,70,0,1,TRUE,0.44798262786500326,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-0.9495661042049265
3,100_30,None,wug,2,30,100,70,0,1,TRUE,0.44798262786500326,Second,teach,30,0,1.3285435081236618,0.41684003305906897,teach,-0.5313108968292327
3,100_30,None,wug,2,30,100,70,0,1,TRUE,0.44798262786500326,Third,speak,100,0,1.3285435081236618,0.41684003305906897,speak,-0.3394022152935197
4,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.1332431580382871,First,teach,30,0,1.3285435081236618,0.41684003305906897,point,-10.637298438448902
4,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.1332431580382871,Second,speak,100,0,1.3285435081236618,0.41684003305906897,point,-10.637298438448902
4,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.1332431580382871,Third,speak,100,0,1.3285435081236618,0.41684003305906897,point,-10.637298438448902
4,100_30,None,dax,2,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
4,100_30,None,dax,2,30,100,70,0,0,FALSE,0.1332431580382871,Second,teach,30,0,1.3285435081236618,0.41684003305906897,point,-10.637298438448902
4,100_30,None,dax,2,30,100,70,0,0,FALSE,0.1332431580382871,Third,speak,100,0,1.3285435081236618,0.41684003305906897,point,-10.637298438448902
4,100_30,None,fep,4,30,100,70,0,1,TRUE,0.1332431580382871,First,point,30,0,1.3285435081236618,0.41684003305906897,teach,-0.9495661042049265
4,100_30,None,fep,4,30,100,70,0,1,TRUE,0.1332431580382871,Second,point,30,0,1.3285435081236618,0.41684003305906897,speak,-1.9386225421022534
4,100_30,None,fep,4,30,100,70,0,1,TRUE,0.1332431580382871,Third,teach,30,0,1.3285435081236618,0.41684003305906897,speak,-1.938622542102252
4,100_30,None,gazzer,4,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
4,100_30,None,gazzer,4,30,100,70,0,0,FALSE,0.1332431580382871,Second,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
4,100_30,None,gazzer,4,30,100,70,0,0,FALSE,0.1332431580382871,Third,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
4,100_30,None,kiv,1,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
4,100_30,None,kiv,1,30,100,70,0,0,FALSE,0.1332431580382871,Second,teach,30,0,1.3285435081236618,0.41684003305906897,point,-10.637298438448902
4,100_30,None,kiv,1,30,100,70,0,0,FALSE,0.1332431580382871,Third,speak,100,0,1.3285435081236618,0.41684003305906897,point,-10.637298438448902
4,100_30,None,kreeb,2,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
4,100_30,None,kreeb,2,30,100,70,0,0,FALSE,0.1332431580382871,Second,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
4,100_30,None,kreeb,2,30,100,70,0,0,FALSE,0.1332431580382871,Third,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
4,100_30,None,manu,1,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
4,100_30,None,manu,1,30,100,70,0,0,FALSE,0.1332431580382871,Second,speak,0,0,1.3285435081236618,0.41684003305906897,point,-10.637298438448902
4,100_30,None,manu,1,30,100,70,0,0,FALSE,0.1332431580382871,Third,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
4,100_30,None,toma,2,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
4,100_30,None,toma,2,30,100,70,0,0,FALSE,0.1332431580382871,Second,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
4,100_30,None,toma,2,30,100,70,0,0,FALSE,0.1332431580382871,Third,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
4,100_30,None,wug,4,30,100,70,0,1,TRUE,0.1332431580382871,First,point,30,0,1.3285435081236618,0.41684003305906897,teach,-0.9495661042049265
4,100_30,None,wug,4,30,100,70,0,1,TRUE,0.1332431580382871,Second,point,30,0,1.3285435081236618,0.41684003305906897,teach,-1.9386225421022534
4,100_30,None,wug,4,30,100,70,0,1,TRUE,0.1332431580382871,Third,teach,30,0,1.3285435081236618,0.41684003305906897,speak,-1.938622542102252
5,100_30,None,blicket,2,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,0,0,1.3285435081236618,0.41684003305906897,teach,-11.586816533902947
5,100_30,None,blicket,2,30,100,70,0,1,TRUE,0.9072033473374292,Second,point,30,0,1.3285435081236618,0.41684003305906897,teach,-1.9386225421022534
5,100_30,None,blicket,2,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,0,0,1.3285435081236618,0.41684003305906897,speak,-0.3394022152935197
5,100_30,None,dax,2,30,100,70,0,1,TRUE,0.9072033473374292,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-0.9495661042049265
5,100_30,None,dax,2,30,100,70,0,1,TRUE,0.9072033473374292,Second,teach,30,0,1.3285435081236618,0.41684003305906897,point,-0.5313108968292327
5,100_30,None,dax,2,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,0,1.3285435081236618,0.41684003305906897,teach,-11.330409612661764
5,100_30,None,fep,2,30,100,70,0,1,TRUE,0.9072033473374292,First,teach,30,0,1.3285435081236618,0.41684003305906897,teach,-0.4892568330309538
5,100_30,None,fep,2,30,100,70,0,1,TRUE,0.9072033473374292,Second,speak,100,0,1.3285435081236618,0.41684003305906897,speak,-0.3394022152935197
5,100_30,None,fep,2,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,0,1.3285435081236618,0.41684003305906897,speak,-0.3394022152935197
5,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374292,First,point,30,0,1.3285435081236618,0.41684003305906897,teach,-0.9495661042049265
5,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374292,Second,teach,30,0,1.3285435081236618,0.41684003305906897,teach,-1.9386225421022534
5,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,0,1.3285435081236618,0.41684003305906897,point,-0.3394022152935197
5,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,0,0,1.3285435081236618,0.41684003305906897,point,-11.586816533902947
5,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.9072033473374292,Second,teach,30,0,1.3285435081236618,0.41684003305906897,teach,-0.5313108968292327
5,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,0,1.3285435081236618,0.41684003305906897,speak,-0.3394022152935197
5,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,0,0,1.3285435081236618,0.41684003305906897,teach,-11.586816533902947
5,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.9072033473374292,Second,point,30,0,1.3285435081236618,0.41684003305906897,speak,-1.9386225421022534
5,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,0,0,1.3285435081236618,0.41684003305906897,speak,-0.3394022152935197
5,100_30,None,manu,1,30,100,70,0,1,TRUE,0.9072033473374292,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-0.9495661042049265
5,100_30,None,manu,1,30,100,70,0,1,TRUE,0.9072033473374292,Second,point,30,0,1.3285435081236618,0.41684003305906897,teach,-0.8863527990934141
5,100_30,None,manu,1,30,100,70,0,1,TRUE,0.9072033473374292,Third,teach,30,0,1.3285435081236618,0.41684003305906897,speak,-1.938622542102252
5,100_30,None,toma,1,30,100,70,0,1,TRUE,0.9072033473374292,First,teach,30,0,1.3285435081236618,0.41684003305906897,teach,-0.4892568330309538
5,100_30,None,toma,1,30,100,70,0,1,TRUE,0.9072033473374292,Second,speak,100,0,1.3285435081236618,0.41684003305906897,speak,-0.3394022152935197
5,100_30,None,toma,1,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,0,1.3285435081236618,0.41684003305906897,point,-0.3394022152935197
5,100_30,None,wug,4,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,0,0,1.3285435081236618,0.41684003305906897,teach,-11.586816533902947
5,100_30,None,wug,4,30,100,70,0,1,TRUE,0.9072033473374292,Second,speak,0,0,1.3285435081236618,0.41684003305906897,speak,-0.3394022152935197
5,100_30,None,wug,4,30,100,70,0,1,TRUE,0.9072033473374292,Third,teach,30,0,1.3285435081236618,0.41684003305906897,speak,-1.938622542102252
6,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.612225058736175,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
6,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.612225058736175,Second,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
6,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.612225058736175,Third,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
6,100_30,None,dax,2,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.3285435081236618,0.41684003305906897,teach,-0.9495661042049265
6,100_30,None,dax,2,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.3285435081236618,0.41684003305906897,teach,-1.9386225421022534
6,100_30,None,dax,2,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.3285435081236618,0.41684003305906897,speak,-1.938622542102252
6,100_30,None,fep,2,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-0.9495661042049265
6,100_30,None,fep,2,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.3285435081236618,0.41684003305906897,point,-0.8863527990934141
6,100_30,None,fep,2,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.3285435081236618,0.41684003305906897,point,-0.6931591829637465
6,100_30,None,gazzer,2,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-0.9495661042049265
6,100_30,None,gazzer,2,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.3285435081236618,0.41684003305906897,teach,-0.8863527990934141
6,100_30,None,gazzer,2,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.3285435081236618,0.41684003305906897,point,-1.938622542102252
6,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-0.9495661042049265
6,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.3285435081236618,0.41684003305906897,teach,-0.8863527990934141
6,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.612225058736175,Third,teach,30,0,1.3285435081236618,0.41684003305906897,speak,-1.938622542102252
6,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-0.9495661042049265
6,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.3285435081236618,0.41684003305906897,teach,-0.8863527990934141
6,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.3285435081236618,0.41684003305906897,speak,-1.938622542102252
6,100_30,None,manu,4,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-0.9495661042049265
6,100_30,None,manu,4,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.3285435081236618,0.41684003305906897,teach,-0.8863527990934141
6,100_30,None,manu,4,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.3285435081236618,0.41684003305906897,speak,-1.938622542102252
6,100_30,None,toma,1,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.3285435081236618,0.41684003305906897,teach,-0.9495661042049265
6,100_30,None,toma,1,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.3285435081236618,0.41684003305906897,speak,-1.9386225421022534
6,100_30,None,toma,1,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.3285435081236618,0.41684003305906897,teach,-1.938622542102252
6,100_30,None,wug,1,30,100,70,0,0,FALSE,0.612225058736175,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
6,100_30,None,wug,1,30,100,70,0,0,FALSE,0.612225058736175,Second,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
6,100_30,None,wug,1,30,100,70,0,0,FALSE,0.612225058736175,Third,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
7,100_30,None,blicket,4,30,100,70,0,1,TRUE,0.4748379096237692,First,teach,30,0,1.3285435081236618,0.41684003305906897,teach,-0.4892568330309538
7,100_30,None,blicket,4,30,100,70,0,1,TRUE,0.4748379096237692,Second,point,30,0,1.3285435081236618,0.41684003305906897,teach,-1.9386225421022534
7,100_30,None,blicket,4,30,100,70,0,1,TRUE,0.4748379096237692,Third,point,30,0,1.3285435081236618,0.41684003305906897,teach,-1.938622542102252
7,100_30,None,dax,1,30,100,70,0,1,TRUE,0.4748379096237692,First,teach,30,0,1.3285435081236618,0.41684003305906897,point,-0.4892568330309538
7,100_30,None,dax,1,30,100,70,0,1,TRUE,0.4748379096237692,Second,point,30,0,1.3285435081236618,0.41684003305906897,teach,-0.8863527990934141
7,100_30,None,dax,1,30,100,70,0,1,TRUE,0.4748379096237692,Third,point,30,0,1.3285435081236618,0.41684003305906897,speak,-1.938622542102252
7,100_30,None,fep,1,30,100,70,0,0,FALSE,0.4748379096237692,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
7,100_30,None,fep,1,30,100,70,0,0,FALSE,0.4748379096237692,Second,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
7,100_30,None,fep,1,30,100,70,0,0,FALSE,0.4748379096237692,Third,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
7,100_30,None,gazzer,1,30,100,70,0,0,FALSE,0.4748379096237692,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
7,100_30,None,gazzer,1,30,100,70,0,0,FALSE,0.4748379096237692,Second,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
7,100_30,None,gazzer,1,30,100,70,0,0,FALSE,0.4748379096237692,Third,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
7,100_30,None,kiv,2,30,100,70,0,0,FALSE,0.4748379096237692,First,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
7,100_30,None,kiv,2,30,100,70,0,0,FALSE,0.4748379096237692,Second,teach,30,0,1.3285435081236618,0.41684003305906897,point,-10.637298438448902
7,100_30,None,kiv,2,30,100,70,0,0,FALSE,0.4748379096237692,Third,point,30,0,1.3285435081236618,0.41684003305906897,point,-4.800875088319749e-5
7,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.4748379096237692,First,teach,30,0,1.3285435081236618,0.41684003305906897,teach,-0.4892568330309538
