Iteration,Chain,Parameter,value
1,1,score,-18.74670826419005
2,1,score,-18.74670826419005
3,1,score,-19.078132316573104
4,1,score,-19.078132316573104
5,1,score,-19.67069851199287
6,1,score,-19.67069851199287
7,1,score,-19.67069851199287
8,1,score,-19.67069851199287
9,1,score,-19.67069851199287
10,1,score,-19.67069851199287
11,1,score,-20.025858248096426
12,1,score,-20.025858248096426
13,1,score,-20.025858248096426
14,1,score,-20.025858248096426
15,1,score,-21.02470801207445
16,1,score,-21.02470801207445
17,1,score,-21.02470801207445
18,1,score,-21.02470801207445
19,1,score,-21.02470801207445
20,1,score,-21.02470801207445
21,1,score,-20.962351542344884
22,1,score,-20.962351542344884
23,1,score,-20.962351542344884
24,1,score,-20.962351542344884
25,1,score,-19.93862068277405
26,1,score,-19.93862068277405
27,1,score,-19.93862068277405
28,1,score,-19.93862068277405
29,1,score,-19.93862068277405
30,1,score,-19.93862068277405
31,1,score,-19.93862068277405
32,1,score,-19.93862068277405
33,1,score,-19.93862068277405
34,1,score,-19.43404403111924
35,1,score,-19.43404403111924
36,1,score,-19.43404403111924
37,1,score,-19.43404403111924
38,1,score,-19.157049019168486
39,1,score,-19.919981605584038
40,1,score,-19.919981605584038
41,1,score,-20.582033048006995
42,1,score,-20.582033048006995
43,1,score,-20.092675162256587
44,1,score,-20.092675162256587
45,1,score,-20.092675162256587
46,1,score,-20.092675162256587
47,1,score,-20.092675162256587
48,1,score,-20.092675162256587
49,1,score,-20.092675162256587
50,1,score,-21.80430702222875
51,1,score,-21.80430702222875
52,1,score,-21.80430702222875
53,1,score,-21.80430702222875
54,1,score,-21.80430702222875
55,1,score,-21.80430702222875
56,1,score,-20.094731682625465
57,1,score,-20.094731682625465
58,1,score,-20.094731682625465
59,1,score,-20.094731682625465
60,1,score,-20.094731682625465
61,1,score,-20.094731682625465
62,1,score,-20.094731682625465
63,1,score,-20.094731682625465
64,1,score,-20.094731682625465
65,1,score,-19.76989315353885
66,1,score,-19.76989315353885
67,1,score,-19.76989315353885
68,1,score,-19.768214577583183
69,1,score,-19.768214577583183
70,1,score,-19.768214577583183
71,1,score,-19.644228779862544
72,1,score,-19.644228779862544
73,1,score,-19.14000510049046
74,1,score,-19.14000510049046
75,1,score,-19.14000510049046
76,1,score,-18.784781138767325
77,1,score,-19.867311083138674
78,1,score,-19.867311083138674
79,1,score,-20.714911194295887
80,1,score,-18.644822369101796
81,1,score,-18.644822369101796
82,1,score,-18.822362646301148
83,1,score,-18.822362646301148
84,1,score,-19.491958864480804
85,1,score,-19.395080164264513
86,1,score,-19.395080164264513
87,1,score,-19.395080164264513
88,1,score,-19.136519234366855
89,1,score,-19.136519234366855
90,1,score,-19.136519234366855
91,1,score,-19.136519234366855
92,1,score,-19.136519234366855
93,1,score,-19.136519234366855
94,1,score,-19.136519234366855
95,1,score,-19.136519234366855
96,1,score,-19.136519234366855
97,1,score,-18.57876743628026
98,1,score,-18.902124838625856
99,1,score,-18.902124838625856
100,1,score,-18.902124838625856
101,1,score,-18.902124838625856
102,1,score,-18.902124838625856
103,1,score,-18.902124838625856
104,1,score,-18.902124838625856
105,1,score,-18.807461433499274
106,1,score,-20.380308797835745
107,1,score,-20.380308797835745
108,1,score,-20.380308797835745
109,1,score,-20.380308797835745
110,1,score,-19.461042656086274
111,1,score,-19.461042656086274
112,1,score,-19.461042656086274
113,1,score,-19.461042656086274
114,1,score,-19.461042656086274
115,1,score,-19.597667309548417
116,1,score,-19.597667309548417
117,1,score,-19.597667309548417
118,1,score,-19.597667309548417
119,1,score,-18.901735743034564
120,1,score,-18.901735743034564
121,1,score,-18.901735743034564
122,1,score,-18.901735743034564
123,1,score,-18.901735743034564
124,1,score,-18.901735743034564
125,1,score,-18.72502032500181
126,1,score,-18.72502032500181
127,1,score,-18.72502032500181
128,1,score,-20.295162128397667
129,1,score,-20.09116553736097
130,1,score,-20.09116553736097
131,1,score,-18.555570714967267
132,1,score,-18.555570714967267
133,1,score,-18.555570714967267
134,1,score,-18.555570714967267
135,1,score,-18.555570714967267
136,1,score,-18.555570714967267
137,1,score,-18.504782653836028
138,1,score,-18.489504770694886
139,1,score,-18.51713648188477
140,1,score,-18.5023027729127
141,1,score,-18.5023027729127
142,1,score,-18.5023027729127
143,1,score,-18.5023027729127
144,1,score,-18.5023027729127
145,1,score,-18.5023027729127
146,1,score,-18.5023027729127
147,1,score,-18.551718888985825
148,1,score,-18.551718888985825
149,1,score,-18.51166493762843
150,1,score,-18.51166493762843
151,1,score,-18.51166493762843
152,1,score,-18.51166493762843
153,1,score,-18.490418438265067
154,1,score,-18.52516834701872
155,1,score,-18.52516834701872
156,1,score,-18.52516834701872
157,1,score,-18.54698803332999
158,1,score,-18.490033468663036
159,1,score,-18.490033468663036
160,1,score,-18.490033468663036
161,1,score,-18.532888799779094
162,1,score,-18.524547646910875
163,1,score,-18.524547646910875
164,1,score,-18.552364516790753
165,1,score,-18.53506853571195
166,1,score,-18.53506853571195
167,1,score,-18.53506853571195
168,1,score,-18.53506853571195
169,1,score,-18.52576111901878
170,1,score,-18.52576111901878
171,1,score,-18.528728786899634
172,1,score,-18.528728786899634
173,1,score,-18.486783167593256
174,1,score,-18.50606850392515
175,1,score,-18.50606850392515
176,1,score,-18.505224477377656
177,1,score,-18.52919352620352
178,1,score,-18.51076164670267
179,1,score,-18.55256074718441
180,1,score,-18.554904968962795
181,1,score,-18.554904968962795
182,1,score,-18.554904968962795
183,1,score,-18.554904968962795
184,1,score,-18.554904968962795
185,1,score,-18.487468693644328
186,1,score,-19.18068493129594
187,1,score,-21.819701070631172
188,1,score,-23.411291218933446
189,1,score,-23.411291218933446
190,1,score,-23.411291218933446
191,1,score,-24.115666230673792
192,1,score,-24.658211938369835
193,1,score,-24.658211938369835
194,1,score,-21.20207955113721
195,1,score,-21.228069217422238
196,1,score,-20.256783743606483
197,1,score,-20.256783743606483
198,1,score,-20.256783743606483
199,1,score,-20.256783743606483
200,1,score,-20.256783743606483
1,1,alpha,0.9002793790698327
2,1,alpha,0.9002793790698327
3,1,alpha,2.2321603227467524
4,1,alpha,2.2321603227467524
5,1,alpha,4.5500796802590715
6,1,alpha,4.5500796802590715
7,1,alpha,4.5500796802590715
8,1,alpha,4.5500796802590715
9,1,alpha,4.5500796802590715
10,1,alpha,4.5500796802590715
11,1,alpha,5.869514176205364
12,1,alpha,5.869514176205364
13,1,alpha,5.869514176205364
14,1,alpha,5.869514176205364
15,1,alpha,9.390966973829165
16,1,alpha,9.390966973829165
17,1,alpha,9.390966973829165
18,1,alpha,9.390966973829165
19,1,alpha,9.390966973829165
20,1,alpha,9.390966973829165
21,1,alpha,9.177408263844189
22,1,alpha,9.177408263844189
23,1,alpha,9.177408263844189
24,1,alpha,9.177408263844189
25,1,alpha,5.54957762624344
26,1,alpha,5.54957762624344
27,1,alpha,5.54957762624344
28,1,alpha,5.54957762624344
29,1,alpha,5.54957762624344
30,1,alpha,5.54957762624344
31,1,alpha,5.54957762624344
32,1,alpha,5.54957762624344
33,1,alpha,5.54957762624344
34,1,alpha,3.6425813807066776
35,1,alpha,3.6425813807066776
36,1,alpha,3.6425813807066776
37,1,alpha,3.6425813807066776
38,1,alpha,2.5486201057169833
39,1,alpha,2.5486201057169833
40,1,alpha,2.5486201057169833
41,1,alpha,3.6624592479564733
42,1,alpha,3.6624592479564733
43,1,alpha,2.8445655607232956
44,1,alpha,2.8445655607232956
45,1,alpha,2.8445655607232956
46,1,alpha,2.8445655607232956
47,1,alpha,2.8445655607232956
48,1,alpha,2.8445655607232956
49,1,alpha,2.8445655607232956
50,1,alpha,5.603834732328439
51,1,alpha,5.603834732328439
52,1,alpha,5.603834732328439
53,1,alpha,5.603834732328439
