Iteration,Chain,Parameter,value
1,1,score,-41.510620445882594
2,1,score,-41.510620445882594
3,1,score,-41.47236945502952
4,1,score,-41.21214192298637
5,1,score,-41.21214192298637
6,1,score,-41.21214192298637
7,1,score,-41.21214192298637
8,1,score,-41.21214192298637
9,1,score,-41.59704127799832
10,1,score,-41.75227806134121
11,1,score,-41.53475347215602
12,1,score,-41.53475347215602
13,1,score,-41.53475347215602
14,1,score,-41.221676346320415
15,1,score,-41.27668050892967
16,1,score,-41.27668050892967
17,1,score,-41.50949224082201
18,1,score,-41.50949224082201
19,1,score,-41.4370138074152
20,1,score,-41.40546272150081
21,1,score,-41.40546272150081
22,1,score,-41.631950685388475
23,1,score,-41.64621860336561
24,1,score,-41.56056838427924
25,1,score,-41.525181451758854
26,1,score,-41.525181451758854
27,1,score,-41.525181451758854
28,1,score,-41.525181451758854
29,1,score,-41.525181451758854
30,1,score,-41.525181451758854
31,1,score,-41.80673016523556
32,1,score,-41.85489095448784
33,1,score,-41.85489095448784
34,1,score,-41.85489095448784
35,1,score,-41.89801570858291
36,1,score,-41.36664733168453
37,1,score,-41.50650023554006
38,1,score,-41.436947341337664
39,1,score,-41.436947341337664
40,1,score,-41.436947341337664
41,1,score,-41.38365070251132
42,1,score,-41.38365070251132
43,1,score,-41.371102698308114
44,1,score,-41.371102698308114
45,1,score,-41.347762091522725
46,1,score,-41.347762091522725
47,1,score,-41.347762091522725
48,1,score,-41.347762091522725
49,1,score,-41.669554738670506
50,1,score,-41.36933635732253
51,1,score,-41.79516327426178
52,1,score,-41.79516327426178
53,1,score,-41.79516327426178
54,1,score,-41.37496417904754
55,1,score,-41.353592470044646
56,1,score,-41.353592470044646
57,1,score,-41.353592470044646
58,1,score,-41.353592470044646
59,1,score,-41.558790311535326
60,1,score,-41.558790311535326
61,1,score,-41.62697379305542
62,1,score,-41.62697379305542
63,1,score,-41.62697379305542
64,1,score,-41.62697379305542
65,1,score,-41.79475704669446
66,1,score,-41.220507562989724
67,1,score,-41.220507562989724
68,1,score,-41.873167743158646
69,1,score,-41.873167743158646
70,1,score,-41.873167743158646
71,1,score,-41.77792954425205
72,1,score,-41.656041495855646
73,1,score,-41.40582706127981
74,1,score,-29.350205940795664
75,1,score,-29.350205940795664
76,1,score,-29.350205940795664
77,1,score,-29.350205940795664
78,1,score,-29.43998875638319
79,1,score,-29.43998875638319
80,1,score,-29.363124391809414
81,1,score,-29.363124391809414
82,1,score,-29.422056576775663
83,1,score,-29.291725174821774
84,1,score,-29.34363031497142
85,1,score,-29.385997135636675
86,1,score,-29.385997135636675
87,1,score,-29.385997135636675
88,1,score,-29.45688975464769
89,1,score,-29.264056472245862
90,1,score,-29.264056472245862
91,1,score,-29.50790784517727
92,1,score,-29.50790784517727
93,1,score,-29.48036265085538
94,1,score,-29.48036265085538
95,1,score,-29.35882239866847
96,1,score,-29.35882239866847
97,1,score,-29.47763225791449
98,1,score,-29.508368888963037
99,1,score,-29.508368888963037
100,1,score,-29.508368888963037
101,1,score,-29.508368888963037
102,1,score,-29.484811478890112
103,1,score,-29.517077093863033
104,1,score,-29.517077093863033
105,1,score,-29.236031660928838
106,1,score,-29.26937531881448
107,1,score,-29.33408130866197
108,1,score,-29.40564377632947
109,1,score,-29.462765696521664
110,1,score,-29.462765696521664
111,1,score,-29.462765696521664
112,1,score,-29.462765696521664
113,1,score,-29.462765696521664
114,1,score,-29.495989094428655
115,1,score,-29.495989094428655
116,1,score,-29.495989094428655
117,1,score,-29.30490110690966
118,1,score,-29.466231765752262
119,1,score,-29.466231765752262
