Iteration,Chain,Parameter,value
1,1,score,-32.17849453776706
2,1,score,-32.17849453776706
3,1,score,-32.19794930436466
4,1,score,-32.19794930436466
5,1,score,-32.19794930436466
6,1,score,-32.19794930436466
7,1,score,-32.18249824183786
8,1,score,-32.13928493156357
9,1,score,-32.13928493156357
10,1,score,-32.19783729492728
11,1,score,-32.19783729492728
12,1,score,-32.19293937034516
13,1,score,-32.24144479719504
14,1,score,-32.21479411224596
15,1,score,-32.14094598039897
16,1,score,-32.14094598039897
17,1,score,-32.14094598039897
18,1,score,-32.16919071639262
19,1,score,-32.21234240440927
20,1,score,-32.210392689512005
21,1,score,-32.14133660162487
22,1,score,-32.14133660162487
23,1,score,-32.22836859287753
24,1,score,-32.22836859287753
25,1,score,-32.14894068487535
26,1,score,-32.21583618966277
27,1,score,-32.13521603274778
28,1,score,-32.13521603274778
29,1,score,-32.241626133796494
30,1,score,-32.248998454316585
31,1,score,-32.13381234888325
32,1,score,-32.244591438184905
33,1,score,-32.244591438184905
34,1,score,-32.20176974010333
35,1,score,-32.20176974010333
36,1,score,-32.20912695007297
37,1,score,-32.20912695007297
38,1,score,-32.19875643240361
39,1,score,-32.23546031911087
40,1,score,-32.23546031911087
41,1,score,-32.241813054456095
42,1,score,-32.20688057803781
43,1,score,-32.14511078599494
44,1,score,-32.14511078599494
45,1,score,-32.20788536988687
46,1,score,-32.16264685060108
47,1,score,-32.15899889147167
48,1,score,-32.15899889147167
49,1,score,-32.15899889147167
50,1,score,-32.15899889147167
51,1,score,-32.25513377607647
52,1,score,-32.25513377607647
53,1,score,-32.19745760861223
54,1,score,-32.19745760861223
55,1,score,-32.19503038967887
56,1,score,-32.16679492719291
57,1,score,-32.16679492719291
58,1,score,-32.16679492719291
59,1,score,-32.16679492719291
60,1,score,-32.19683328036682
61,1,score,-32.19683328036682
62,1,score,-32.19683328036682
63,1,score,-32.19683328036682
64,1,score,-32.19683328036682
65,1,score,-32.23124941867432
66,1,score,-32.236553608081714
67,1,score,-32.165757894024765
68,1,score,-32.165757894024765
69,1,score,-32.165757894024765
70,1,score,-32.15526825326131
71,1,score,-32.15526825326131
72,1,score,-32.188679546980154
73,1,score,-32.19326511606427
74,1,score,-32.19326511606427
75,1,score,-32.19326511606427
76,1,score,-32.22883506945189
77,1,score,-32.2042661607883
78,1,score,-32.2042661607883
79,1,score,-32.2042661607883
80,1,score,-32.2042661607883
81,1,score,-32.09048556971353
82,1,score,-32.09048556971353
83,1,score,-32.12985442632433
84,1,score,-32.12985442632433
85,1,score,-32.09141257040815
86,1,score,-32.15714234677624
87,1,score,-32.04321560550534
88,1,score,-32.04321560550534
89,1,score,-32.04321560550534
90,1,score,-32.04321560550534
91,1,score,-32.12331587692455
92,1,score,-32.12331587692455
93,1,score,-32.15843870031445
94,1,score,-32.14190694737216
95,1,score,-32.01607601717716
96,1,score,-32.10023605398552
97,1,score,-32.10023605398552
98,1,score,-32.11703364348728
99,1,score,-32.12068726744792
100,1,score,-32.005181092534734
101,1,score,-31.996890425273946
102,1,score,-31.996890425273946
103,1,score,-31.996890425273946
104,1,score,-32.15685969131694
105,1,score,-32.15685969131694
106,1,score,-32.15685969131694
107,1,score,-32.150784787531904
108,1,score,-32.150784787531904
109,1,score,-32.00469296032075
110,1,score,-32.042721853749676
111,1,score,-32.042721853749676
112,1,score,-32.09889568877664
113,1,score,-32.09889568877664
114,1,score,-32.1566832074147
115,1,score,-31.904755569848383
116,1,score,-31.904755569848383
117,1,score,-31.904755569848383
118,1,score,-32.13942319827576
119,1,score,-31.981045790871278
120,1,score,-31.981045790871278
121,1,score,-31.981045790871278
122,1,score,-32.131674028924024
123,1,score,-31.996862968804166
124,1,score,-31.996862968804166
125,1,score,-31.940003504188965
126,1,score,-31.959470991834152
127,1,score,-32.10479795295358
128,1,score,-32.10479795295358
129,1,score,-32.10479795295358
130,1,score,-32.10479795295358
131,1,score,-32.156787139596666
132,1,score,-32.156787139596666
133,1,score,-32.156787139596666
134,1,score,-32.156787139596666
135,1,score,-32.0140146750415
136,1,score,-32.002068887702045
137,1,score,-32.072311196789904
138,1,score,-32.072311196789904
139,1,score,-32.020796126130385
140,1,score,-32.020796126130385
141,1,score,-32.020796126130385
142,1,score,-32.020796126130385
143,1,score,-32.15749180289908
144,1,score,-31.94375256405278
145,1,score,-32.119332679218026
146,1,score,-32.15849157739063
147,1,score,-32.15849157739063
148,1,score,-31.882726092256213
149,1,score,-31.882726092256213
150,1,score,-31.882726092256213
151,1,score,-31.882726092256213
152,1,score,-31.882726092256213
153,1,score,-31.998608344516086
154,1,score,-31.998608344516086
155,1,score,-31.998608344516086
156,1,score,-32.15853868728969
157,1,score,-32.15857870737276
158,1,score,-32.14466112253737
159,1,score,-32.09316424946428
160,1,score,-32.09316424946428
161,1,score,-32.142327060156326
162,1,score,-31.914540961738233
