ldf_num,condition,partnersExposureDescriptive,label,exposures,trueClickPoints,trueLabelPoints,pointCost,speechCost,testCorrect,known,estimated_p,appearance,method,score,partnersExposure,alpha,discount,action,likelihood
2,100_30,None,fep,2,30,100,70,0,1,TRUE,0.4877411367804511,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
2,100_30,None,fep,2,30,100,70,0,1,TRUE,0.4877411367804511,Second,point,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
2,100_30,None,fep,2,30,100,70,0,1,TRUE,0.4877411367804511,Third,teach,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
2,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.4877411367804511,First,point,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
2,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.4877411367804511,Second,point,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
2,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.4877411367804511,Third,teach,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
2,100_30,None,kiv,4,30,100,70,0,0,FALSE,0.4877411367804511,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
2,100_30,None,kiv,4,30,100,70,0,0,FALSE,0.4877411367804511,Second,teach,30,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
2,100_30,None,kiv,4,30,100,70,0,0,FALSE,0.4877411367804511,Third,speak,100,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
2,100_30,None,kreeb,1,30,100,70,0,0,FALSE,0.4877411367804511,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
2,100_30,None,kreeb,1,30,100,70,0,0,FALSE,0.4877411367804511,Second,teach,30,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
2,100_30,None,kreeb,1,30,100,70,0,0,FALSE,0.4877411367804511,Third,speak,100,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
2,100_30,None,manu,2,30,100,70,0,1,TRUE,0.4877411367804511,First,point,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
2,100_30,None,manu,2,30,100,70,0,1,TRUE,0.4877411367804511,Second,teach,30,0,1.4582422176537173,0.4994490054503573,teach,-2.0522548565838004
2,100_30,None,manu,2,30,100,70,0,1,TRUE,0.4877411367804511,Third,speak,100,0,1.4582422176537173,0.4994490054503573,speak,-0.29691106722149835
2,100_30,None,toma,4,30,100,70,0,1,TRUE,0.4877411367804511,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
2,100_30,None,toma,4,30,100,70,0,1,TRUE,0.4877411367804511,Second,teach,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
2,100_30,None,toma,4,30,100,70,0,1,TRUE,0.4877411367804511,Third,speak,100,0,1.4582422176537173,0.4994490054503573,point,-12.368860626370532
2,100_30,None,wug,2,30,100,70,0,1,TRUE,0.4877411367804511,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
2,100_30,None,wug,2,30,100,70,0,1,TRUE,0.4877411367804511,Second,teach,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
2,100_30,None,wug,2,30,100,70,0,1,TRUE,0.4877411367804511,Third,teach,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
3,100_30,None,blicket,2,30,100,70,0,0,FALSE,0.44798262786500326,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
3,100_30,None,blicket,2,30,100,70,0,0,FALSE,0.44798262786500326,Second,teach,30,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
3,100_30,None,blicket,2,30,100,70,0,0,FALSE,0.44798262786500326,Third,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
3,100_30,None,dax,1,30,100,70,0,0,FALSE,0.44798262786500326,First,teach,30,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
3,100_30,None,dax,1,30,100,70,0,0,FALSE,0.44798262786500326,Second,speak,100,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
3,100_30,None,dax,1,30,100,70,0,0,FALSE,0.44798262786500326,Third,speak,100,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
3,100_30,None,fep,4,30,100,70,0,1,TRUE,0.44798262786500326,First,teach,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
3,100_30,None,fep,4,30,100,70,0,1,TRUE,0.44798262786500326,Second,point,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
3,100_30,None,fep,4,30,100,70,0,1,TRUE,0.44798262786500326,Third,point,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
3,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.44798262786500326,First,teach,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
3,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.44798262786500326,Second,speak,100,0,1.4582422176537173,0.4994490054503573,point,-12.368860626370532
3,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.44798262786500326,Third,speak,100,0,1.4582422176537173,0.4994490054503573,teach,-12.368860626370532
3,100_30,None,kiv,1,30,100,70,0,1,TRUE,0.44798262786500326,First,teach,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
3,100_30,None,kiv,1,30,100,70,0,1,TRUE,0.44798262786500326,Second,point,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
3,100_30,None,kiv,1,30,100,70,0,1,TRUE,0.44798262786500326,Third,point,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
3,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.44798262786500326,First,teach,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
3,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.44798262786500326,Second,speak,100,0,1.4582422176537173,0.4994490054503573,speak,-0.29691106722149835
3,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.44798262786500326,Third,speak,100,0,1.4582422176537173,0.4994490054503573,speak,-0.29691106722149835
3,100_30,None,manu,2,30,100,70,0,0,FALSE,0.44798262786500326,First,teach,30,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
3,100_30,None,manu,2,30,100,70,0,0,FALSE,0.44798262786500326,Second,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
3,100_30,None,manu,2,30,100,70,0,0,FALSE,0.44798262786500326,Third,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
3,100_30,None,toma,4,30,100,70,0,1,TRUE,0.44798262786500326,First,teach,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
3,100_30,None,toma,4,30,100,70,0,1,TRUE,0.44798262786500326,Second,speak,100,0,1.4582422176537173,0.4994490054503573,teach,-12.368860626370532
3,100_30,None,toma,4,30,100,70,0,1,TRUE,0.44798262786500326,Third,speak,100,0,1.4582422176537173,0.4994490054503573,speak,-0.29691106722149835
3,100_30,None,wug,2,30,100,70,0,1,TRUE,0.44798262786500326,First,point,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
3,100_30,None,wug,2,30,100,70,0,1,TRUE,0.44798262786500326,Second,teach,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
3,100_30,None,wug,2,30,100,70,0,1,TRUE,0.44798262786500326,Third,speak,100,0,1.4582422176537173,0.4994490054503573,speak,-0.29691106722149835
4,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.1332431580382871,First,teach,30,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
4,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.1332431580382871,Second,speak,100,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
4,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.1332431580382871,Third,speak,100,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
4,100_30,None,dax,2,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
4,100_30,None,dax,2,30,100,70,0,0,FALSE,0.1332431580382871,Second,teach,30,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
4,100_30,None,dax,2,30,100,70,0,0,FALSE,0.1332431580382871,Third,speak,100,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
4,100_30,None,fep,4,30,100,70,0,1,TRUE,0.1332431580382871,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
4,100_30,None,fep,4,30,100,70,0,1,TRUE,0.1332431580382871,Second,point,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
4,100_30,None,fep,4,30,100,70,0,1,TRUE,0.1332431580382871,Third,teach,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
4,100_30,None,gazzer,4,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
4,100_30,None,gazzer,4,30,100,70,0,0,FALSE,0.1332431580382871,Second,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
4,100_30,None,gazzer,4,30,100,70,0,0,FALSE,0.1332431580382871,Third,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
4,100_30,None,kiv,1,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
4,100_30,None,kiv,1,30,100,70,0,0,FALSE,0.1332431580382871,Second,teach,30,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
4,100_30,None,kiv,1,30,100,70,0,0,FALSE,0.1332431580382871,Third,speak,100,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
4,100_30,None,kreeb,2,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
4,100_30,None,kreeb,2,30,100,70,0,0,FALSE,0.1332431580382871,Second,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
4,100_30,None,kreeb,2,30,100,70,0,0,FALSE,0.1332431580382871,Third,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
4,100_30,None,manu,1,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
4,100_30,None,manu,1,30,100,70,0,0,FALSE,0.1332431580382871,Second,speak,0,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
4,100_30,None,manu,1,30,100,70,0,0,FALSE,0.1332431580382871,Third,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
4,100_30,None,toma,2,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
4,100_30,None,toma,2,30,100,70,0,0,FALSE,0.1332431580382871,Second,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
4,100_30,None,toma,2,30,100,70,0,0,FALSE,0.1332431580382871,Third,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
4,100_30,None,wug,4,30,100,70,0,1,TRUE,0.1332431580382871,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
4,100_30,None,wug,4,30,100,70,0,1,TRUE,0.1332431580382871,Second,point,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
4,100_30,None,wug,4,30,100,70,0,1,TRUE,0.1332431580382871,Third,teach,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
5,100_30,None,blicket,2,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,0,0,1.4582422176537173,0.4994490054503573,point,-12.368860626370532
5,100_30,None,blicket,2,30,100,70,0,1,TRUE,0.9072033473374292,Second,point,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
5,100_30,None,blicket,2,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,0,0,1.4582422176537173,0.4994490054503573,speak,-0.29691106722149835
5,100_30,None,dax,2,30,100,70,0,1,TRUE,0.9072033473374292,First,point,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
5,100_30,None,dax,2,30,100,70,0,1,TRUE,0.9072033473374292,Second,teach,30,0,1.4582422176537173,0.4994490054503573,teach,-2.0522548565838004
5,100_30,None,dax,2,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,0,1.4582422176537173,0.4994490054503573,speak,-0.29691106722149835
5,100_30,None,fep,2,30,100,70,0,1,TRUE,0.9072033473374292,First,teach,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
5,100_30,None,fep,2,30,100,70,0,1,TRUE,0.9072033473374292,Second,speak,100,0,1.4582422176537173,0.4994490054503573,speak,-0.29691106722149835
5,100_30,None,fep,2,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,0,1.4582422176537173,0.4994490054503573,point,-0.29691106722149835
5,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374292,First,point,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
5,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374292,Second,teach,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
5,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,0,1.4582422176537173,0.4994490054503573,point,-0.29691106722149835
5,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,0,0,1.4582422176537173,0.4994490054503573,teach,-12.368860626370532
5,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.9072033473374292,Second,teach,30,0,1.4582422176537173,0.4994490054503573,point,-2.0522548565838004
5,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,0,1.4582422176537173,0.4994490054503573,teach,-0.29691106722149835
5,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,0,0,1.4582422176537173,0.4994490054503573,teach,-12.368860626370532
5,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.9072033473374292,Second,point,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
5,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,0,0,1.4582422176537173,0.4994490054503573,point,-0.29691106722149835
5,100_30,None,manu,1,30,100,70,0,1,TRUE,0.9072033473374292,First,point,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
5,100_30,None,manu,1,30,100,70,0,1,TRUE,0.9072033473374292,Second,point,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
5,100_30,None,manu,1,30,100,70,0,1,TRUE,0.9072033473374292,Third,teach,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
5,100_30,None,toma,1,30,100,70,0,1,TRUE,0.9072033473374292,First,teach,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
5,100_30,None,toma,1,30,100,70,0,1,TRUE,0.9072033473374292,Second,speak,100,0,1.4582422176537173,0.4994490054503573,teach,-12.368860626370532
5,100_30,None,toma,1,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,0,1.4582422176537173,0.4994490054503573,speak,-0.29691106722149835
5,100_30,None,wug,4,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,0,0,1.4582422176537173,0.4994490054503573,teach,-12.368860626370532
5,100_30,None,wug,4,30,100,70,0,1,TRUE,0.9072033473374292,Second,speak,0,0,1.4582422176537173,0.4994490054503573,speak,-0.29691106722149835
5,100_30,None,wug,4,30,100,70,0,1,TRUE,0.9072033473374292,Third,teach,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
6,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.612225058736175,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
6,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.612225058736175,Second,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
6,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.612225058736175,Third,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
6,100_30,None,dax,2,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
6,100_30,None,dax,2,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
6,100_30,None,dax,2,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
6,100_30,None,fep,2,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
6,100_30,None,fep,2,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.4582422176537173,0.4994490054503573,teach,-2.0522548565838004
6,100_30,None,fep,2,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
6,100_30,None,gazzer,2,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
6,100_30,None,gazzer,2,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
6,100_30,None,gazzer,2,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
6,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
6,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
6,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.612225058736175,Third,teach,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
6,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
6,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
6,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
6,100_30,None,manu,4,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
6,100_30,None,manu,4,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
6,100_30,None,manu,4,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.4582422176537173,0.4994490054503573,teach,-2.0522548565838004
6,100_30,None,toma,1,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-0.6931514294256567
6,100_30,None,toma,1,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
6,100_30,None,toma,1,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
6,100_30,None,wug,1,30,100,70,0,0,FALSE,0.612225058736175,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
6,100_30,None,wug,1,30,100,70,0,0,FALSE,0.612225058736175,Second,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
6,100_30,None,wug,1,30,100,70,0,0,FALSE,0.612225058736175,Third,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
7,100_30,None,blicket,4,30,100,70,0,1,TRUE,0.4748379096237692,First,teach,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
7,100_30,None,blicket,4,30,100,70,0,1,TRUE,0.4748379096237692,Second,point,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
7,100_30,None,blicket,4,30,100,70,0,1,TRUE,0.4748379096237692,Third,point,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
7,100_30,None,dax,1,30,100,70,0,1,TRUE,0.4748379096237692,First,teach,30,0,1.4582422176537173,0.4994490054503573,teach,-0.6931514294256567
7,100_30,None,dax,1,30,100,70,0,1,TRUE,0.4748379096237692,Second,point,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
7,100_30,None,dax,1,30,100,70,0,1,TRUE,0.4748379096237692,Third,point,30,0,1.4582422176537173,0.4994490054503573,speak,-2.0522548565838004
7,100_30,None,fep,1,30,100,70,0,0,FALSE,0.4748379096237692,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
7,100_30,None,fep,1,30,100,70,0,0,FALSE,0.4748379096237692,Second,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
7,100_30,None,fep,1,30,100,70,0,0,FALSE,0.4748379096237692,Third,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
7,100_30,None,gazzer,1,30,100,70,0,0,FALSE,0.4748379096237692,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
7,100_30,None,gazzer,1,30,100,70,0,0,FALSE,0.4748379096237692,Second,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
7,100_30,None,gazzer,1,30,100,70,0,0,FALSE,0.4748379096237692,Third,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
7,100_30,None,kiv,2,30,100,70,0,0,FALSE,0.4748379096237692,First,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
7,100_30,None,kiv,2,30,100,70,0,0,FALSE,0.4748379096237692,Second,teach,30,0,1.4582422176537173,0.4994490054503573,point,-11.675726192299408
7,100_30,None,kiv,2,30,100,70,0,0,FALSE,0.4748379096237692,Third,point,30,0,1.4582422176537173,0.4994490054503573,point,-1.6995354532111655e-5
