Iteration,Chain,Parameter,value
1,1,score,-26.570335788744917
2,1,score,-26.570335788744917
3,1,score,-26.570335788744917
4,1,score,-26.570335788744917
5,1,score,-26.570335788744906
6,1,score,-26.570335788744913
7,1,score,-26.570335788744913
8,1,score,-26.570335788744913
9,1,score,-26.570335788744913
10,1,score,-26.570335788744906
11,1,score,-26.570335788744906
12,1,score,-26.570335788744906
13,1,score,-26.570335788744902
14,1,score,-26.570335788744913
15,1,score,-26.570335788744917
16,1,score,-26.570335788744917
17,1,score,-26.570335788744902
18,1,score,-26.570335788744902
19,1,score,-26.570335788744913
20,1,score,-26.570335788744917
21,1,score,-26.570335788744917
22,1,score,-26.570335788744917
23,1,score,-26.570335788744917
24,1,score,-26.570335788744917
25,1,score,-26.570335788744906
26,1,score,-26.570335788744906
27,1,score,-26.57033578874491
28,1,score,-26.57033578874491
29,1,score,-26.570335788744906
30,1,score,-26.57033578874491
31,1,score,-26.57033578874491
32,1,score,-26.57033578874491
33,1,score,-26.57033578874491
34,1,score,-26.570335788744917
35,1,score,-26.69215449314721
36,1,score,-26.692154493147218
37,1,score,-26.692154493147207
38,1,score,-26.692154493147225
39,1,score,-26.692154493147225
40,1,score,-26.692154493147225
41,1,score,-26.692154493147214
42,1,score,-26.692154493147232
43,1,score,-26.692154493147232
44,1,score,-26.692154493147232
45,1,score,-26.692154493147218
46,1,score,-26.692154493147203
47,1,score,-26.692154493147218
48,1,score,-26.692154493147207
49,1,score,-26.692154493147218
50,1,score,-26.692154493147218
51,1,score,-26.692154493147218
52,1,score,-26.692154493147218
53,1,score,-26.692154493147218
54,1,score,-26.69215449314721
55,1,score,-26.692154493147218
56,1,score,-26.692154493147225
57,1,score,-26.692154493147225
58,1,score,-26.692154493147218
59,1,score,-26.692154493147218
60,1,score,-26.692154493147218
61,1,score,-26.692154493147218
62,1,score,-26.692154493147218
63,1,score,-26.692154493147207
64,1,score,-26.69215449314722
65,1,score,-26.69215449314722
66,1,score,-26.69215449314722
67,1,score,-26.692154493147218
68,1,score,-26.69215449314722
69,1,score,-26.69215449314721
70,1,score,-26.69215449314721
71,1,score,-26.692154493147207
72,1,score,-26.692154493147218
73,1,score,-26.692154493147218
74,1,score,-26.692154493147218
75,1,score,-26.692154493147218
76,1,score,-26.692154493147218
77,1,score,-26.692154493147218
78,1,score,-26.692154493147218
79,1,score,-26.692154493147218
80,1,score,-26.692154493147218
81,1,score,-26.692154493147207
82,1,score,-26.692154493147207
83,1,score,-26.692154493147218
84,1,score,-26.692154493147218
85,1,score,-26.692154493147218
86,1,score,-26.69215449314721
87,1,score,-26.692154493147207
88,1,score,-26.692154493147225
89,1,score,-26.692154493147207
90,1,score,-26.692154493147207
91,1,score,-26.692154493147207
92,1,score,-26.692154493147207
93,1,score,-26.692154493147207
94,1,score,-26.692154493147207
95,1,score,-26.692154493147207
96,1,score,-26.692154493147207
97,1,score,-26.692154493147207
98,1,score,-26.692154493147218
99,1,score,-26.692154493147218
100,1,score,-26.692154493147218
101,1,score,-26.692154493147218
102,1,score,-26.692154493147207
103,1,score,-26.692154493147218
104,1,score,-26.692154493147203
105,1,score,-26.692154493147207
106,1,score,-26.692154493147207
107,1,score,-26.692154493147235
108,1,score,-26.692154493147218
109,1,score,-26.692154493147218
110,1,score,-26.69215449314722
111,1,score,-26.692154493147218
112,1,score,-26.692154493147218
113,1,score,-26.692154493147218
114,1,score,-26.692154493147218
115,1,score,-26.692154493147218
116,1,score,-26.69215449314721
117,1,score,-26.69215449314721
118,1,score,-26.692154493147207
119,1,score,-26.692154493147207
120,1,score,-26.692154493147207
121,1,score,-26.692154493147207
122,1,score,-26.692154493147207
123,1,score,-26.692154493147207
124,1,score,-26.692154493147225
125,1,score,-26.692154493147218
126,1,score,-26.692154493147218
127,1,score,-26.692154493147218
128,1,score,-26.692154493147218
129,1,score,-26.69215449314722
130,1,score,-26.692154493147218
131,1,score,-26.692154493147218
132,1,score,-26.692154493147218
133,1,score,-26.69215449314721
134,1,score,-26.692154493147218
135,1,score,-26.692154493147218
136,1,score,-26.69215449314721
137,1,score,-26.692154493147225
138,1,score,-26.692154493147225
139,1,score,-26.692154493147207
140,1,score,-26.692154493147207
141,1,score,-26.692154493147225
142,1,score,-26.692154493147225
143,1,score,-26.692154493147218
144,1,score,-26.692154493147218
145,1,score,-26.692154493147218
146,1,score,-26.692154493147218
147,1,score,-26.692154493147218
148,1,score,-26.692154493147218
149,1,score,-26.692154493147218
150,1,score,-26.69215449314723
151,1,score,-26.69215449314723
152,1,score,-26.69215449314723
153,1,score,-26.692154493147218
154,1,score,-26.692154493147218
155,1,score,-26.69215449314721
156,1,score,-26.692154493147218
157,1,score,-26.692154493147218
158,1,score,-26.692154493147218
159,1,score,-26.692154493147218
160,1,score,-26.692154493147207
161,1,score,-26.69215449314721
162,1,score,-26.69215449314721
163,1,score,-26.69215449314721
164,1,score,-26.69215449314721
165,1,score,-26.69215449314722
166,1,score,-26.69215449314722
167,1,score,-26.692154493147218
168,1,score,-26.692154493147218
169,1,score,-26.692154493147218
170,1,score,-26.692154493147218
171,1,score,-26.692154493147218
172,1,score,-30.19436664186349
173,1,score,-30.19436664186349
174,1,score,-30.19436664186349
175,1,score,-30.194366641863486
176,1,score,-30.194366641863486
177,1,score,-30.19436664186349
178,1,score,-27.173314142885005
179,1,score,-27.173314142885012
180,1,score,-27.173314142885012
181,1,score,-27.173314142885012
182,1,score,-27.173314142885012
183,1,score,-26.801915009225283
184,1,score,-26.801915009225283
185,1,score,-26.801915009225283
186,1,score,-26.80191500922527
187,1,score,-26.80191500922527
188,1,score,-26.801915009225276
189,1,score,-26.801915009225276
190,1,score,-26.801915009225276
191,1,score,-26.801915009225276
192,1,score,-26.801915009225276
193,1,score,-26.801915009225276
194,1,score,-26.801915009225276
195,1,score,-26.801915009225276
196,1,score,-26.801915009225283
197,1,score,-26.801915009225283
198,1,score,-26.801915009225283
199,1,score,-26.801915009225283
200,1,score,-26.801915009225283
1,1,alpha,0.9677661106580882
2,1,alpha,0.9677661106580882
3,1,alpha,0.9677661106580882
4,1,alpha,0.9677661106580882
5,1,alpha,0.9677661106580882
6,1,alpha,0.9677661106580882
7,1,alpha,0.9677661106580882
8,1,alpha,0.9677661106580882
9,1,alpha,0.9677661106580882
10,1,alpha,0.9677661106580882
11,1,alpha,0.9677661106580882
12,1,alpha,0.9677661106580882
13,1,alpha,0.9677661106580882
14,1,alpha,0.9677661106580882
15,1,alpha,0.9677661106580882
16,1,alpha,0.9677661106580882
17,1,alpha,0.9677661106580882
18,1,alpha,0.9677661106580882
19,1,alpha,0.9677661106580882
20,1,alpha,0.9677661106580882
21,1,alpha,0.9677661106580882
22,1,alpha,0.9677661106580882
23,1,alpha,0.9677661106580882
24,1,alpha,0.9677661106580882
25,1,alpha,0.9677661106580882
26,1,alpha,0.9677661106580882
27,1,alpha,0.9677661106580882
