Iteration,Chain,Parameter,value
1,1,score,-27.51543139145597
2,1,score,-27.51543139145597
3,1,score,-27.515431391455962
4,1,score,-27.515431391455948
5,1,score,-27.51543139145597
6,1,score,-27.661058162539245
7,1,score,-27.661058162539245
8,1,score,-27.661058162539245
9,1,score,-27.661058162539245
10,1,score,-27.661058162539245
11,1,score,-27.661058162539245
12,1,score,-27.661058162539245
13,1,score,-27.661058162539238
14,1,score,-27.661058162539238
15,1,score,-27.661058162539238
16,1,score,-27.661058162539238
17,1,score,-27.661058162539238
18,1,score,-27.661058162539256
19,1,score,-27.661058162539256
20,1,score,-27.661058162539256
21,1,score,-27.66105816253925
22,1,score,-27.661058162539263
23,1,score,-27.661058162539245
24,1,score,-27.661058162539238
25,1,score,-27.66105816253924
26,1,score,-27.66105816253925
27,1,score,-27.66105816253925
28,1,score,-27.66105816253925
29,1,score,-27.661058162539256
30,1,score,-27.661058162539238
31,1,score,-27.661058162539256
32,1,score,-27.66105816253924
33,1,score,-27.66105816253922
34,1,score,-27.66105816253922
35,1,score,-27.66105816253922
36,1,score,-27.66105816253927
37,1,score,-27.661058162539256
38,1,score,-27.878279503371807
39,1,score,-27.87827950337182
40,1,score,-29.399853922856543
41,1,score,-28.121453944187905
42,1,score,-28.121453944187905
43,1,score,-28.121453944187905
44,1,score,-28.121453944187905
45,1,score,-28.121453944187905
46,1,score,-28.121453944187905
47,1,score,-28.121453944187905
48,1,score,-27.62799171774488
49,1,score,-27.62799171774488
50,1,score,-27.62799171774488
51,1,score,-27.62799171774488
52,1,score,-27.627991717744887
53,1,score,-27.62799171774488
54,1,score,-27.62799171774488
55,1,score,-27.62799171774488
56,1,score,-27.62799171774488
57,1,score,-27.627991717744887
58,1,score,-27.627991717744887
59,1,score,-27.627991717744887
60,1,score,-27.725324100240947
61,1,score,-27.725324100240947
62,1,score,-27.725324100240947
63,1,score,-27.725324100240947
64,1,score,-27.725324100240947
65,1,score,-27.725324100240947
66,1,score,-27.725324100240954
67,1,score,-27.725324100240954
68,1,score,-27.725324100240954
69,1,score,-27.725324100240947
70,1,score,-27.725324100240947
71,1,score,-27.725324100240947
72,1,score,-27.725324100240947
73,1,score,-27.725324100240947
74,1,score,-27.725324100240947
75,1,score,-27.725324100240947
76,1,score,-27.725324100240954
77,1,score,-27.725324100240954
78,1,score,-27.725324100240954
79,1,score,-27.725324100240947
80,1,score,-27.725324100240947
81,1,score,-27.725324100240947
82,1,score,-27.725324100240947
83,1,score,-27.725324100240947
84,1,score,-27.725324100240947
85,1,score,-27.725324100240954
86,1,score,-27.725324100240947
87,1,score,-27.725324100240947
88,1,score,-27.725324100240957
89,1,score,-27.725324100240957
90,1,score,-27.725324100240954
91,1,score,-27.725324100240954
92,1,score,-27.725324100240947
93,1,score,-27.725324100240947
94,1,score,-27.725324100240947
95,1,score,-27.725324100240947
96,1,score,-27.725324100240947
97,1,score,-27.725324100240947
98,1,score,-27.725324100240947
99,1,score,-27.725324100240947
100,1,score,-27.725324100240954
101,1,score,-27.725324100240954
102,1,score,-27.725324100240947
103,1,score,-27.725324100240954
104,1,score,-27.725324100240954
105,1,score,-27.725324100240954
106,1,score,-27.725324100240954
107,1,score,-27.725324100240947
108,1,score,-27.725324100240957
109,1,score,-27.725324100240954
110,1,score,-27.725324100240947
111,1,score,-27.725324100240947
112,1,score,-27.725324100240947
113,1,score,-27.725324100240947
114,1,score,-27.725324100240947
115,1,score,-27.725324100240947
116,1,score,-27.725324100240947
117,1,score,-27.725324100240947
118,1,score,-27.725324100240947
119,1,score,-27.725324100240947
120,1,score,-27.725324100240947
121,1,score,-27.725324100240947
122,1,score,-27.725324100240954
123,1,score,-27.725324100240954
124,1,score,-27.725324100240954
125,1,score,-27.725324100240954
126,1,score,-27.725324100240947
127,1,score,-27.725324100240954
128,1,score,-27.725324100240947
129,1,score,-30.468628846051335
130,1,score,-30.468628846051335
131,1,score,-30.468628846051335
132,1,score,-30.468628846051335
133,1,score,-30.468628846051338
134,1,score,-30.468628846051335
135,1,score,-30.468628846051338
136,1,score,-30.468628846051335
137,1,score,-30.468628846051338
138,1,score,-31.523622677112805
139,1,score,-31.523622677112805
140,1,score,-31.523622677112797
141,1,score,-31.52362267711281
142,1,score,-27.59592219714061
143,1,score,-27.59592219714061
144,1,score,-27.595922197140574
145,1,score,-27.59592219714061
146,1,score,-27.59592219714061
147,1,score,-27.59592219714061
148,1,score,-27.595922197140602
149,1,score,-27.595922197140588
150,1,score,-27.595922197140588
151,1,score,-27.595922197140588
152,1,score,-27.595922197140588
153,1,score,-27.59592219714058
154,1,score,-27.59592219714058
155,1,score,-27.595922197140595
156,1,score,-27.595922197140595
157,1,score,-27.595922197140595
158,1,score,-27.595922197140595
159,1,score,-27.595922197140595
160,1,score,-27.595922197140617
161,1,score,-27.595922197140617
162,1,score,-27.595922197140602
163,1,score,-27.595922197140595
164,1,score,-30.12346744749928
165,1,score,-30.12346744749928
166,1,score,-30.123467447499287
167,1,score,-30.12346744749928
168,1,score,-30.12346744749928
169,1,score,-30.123467447499273
170,1,score,-30.123467447499273
171,1,score,-30.123467447499287
172,1,score,-30.123467447499294
173,1,score,-30.123467447499287
174,1,score,-30.123467447499287
175,1,score,-30.590759949413638
176,1,score,-30.590759949413638
177,1,score,-30.590759949413638
178,1,score,-30.59075994941361
179,1,score,-30.590759949413638
180,1,score,-30.590759949413645
181,1,score,-30.59075994941363
182,1,score,-30.590759949413666
183,1,score,-30.590759949413666
184,1,score,-30.590759949413666
185,1,score,-30.590759949413666
186,1,score,-30.590759949413666
187,1,score,-29.456078835929603
188,1,score,-29.456078835929624
189,1,score,-29.45607883592961
190,1,score,-29.65292303478525
191,1,score,-29.652923034785236
192,1,score,-29.652923034785264
193,1,score,-29.652923034785257
194,1,score,-27.686707246015015
195,1,score,-27.686707246015015
196,1,score,-27.686707246015004
197,1,score,-27.686707246015004
198,1,score,-27.686707246015004
199,1,score,-27.686707246015004
200,1,score,-27.686707246015004
1,1,alpha,1.7156060579922272
2,1,alpha,1.7156060579922272
3,1,alpha,1.7156060579922272
4,1,alpha,1.7156060579922272
5,1,alpha,1.7156060579922272
6,1,alpha,1.380858795237483
7,1,alpha,1.380858795237483
8,1,alpha,1.380858795237483
9,1,alpha,1.380858795237483
10,1,alpha,1.380858795237483
11,1,alpha,1.380858795237483
12,1,alpha,1.380858795237483
13,1,alpha,1.380858795237483
14,1,alpha,1.380858795237483
15,1,alpha,1.380858795237483
16,1,alpha,1.380858795237483
17,1,alpha,1.380858795237483
18,1,alpha,1.380858795237483
19,1,alpha,1.380858795237483
20,1,alpha,1.380858795237483
21,1,alpha,1.380858795237483
22,1,alpha,1.380858795237483
23,1,alpha,1.380858795237483
24,1,alpha,1.380858795237483
25,1,alpha,1.380858795237483
26,1,alpha,1.380858795237483
27,1,alpha,1.380858795237483
28,1,alpha,1.380858795237483
29,1,alpha,1.380858795237483
30,1,alpha,1.380858795237483
31,1,alpha,1.380858795237483
32,1,alpha,1.380858795237483
33,1,alpha,1.380858795237483
34,1,alpha,1.380858795237483
35,1,alpha,1.380858795237483
36,1,alpha,1.380858795237483
37,1,alpha,1.380858795237483
38,1,alpha,1.2107713647429996
39,1,alpha,1.2107713647429996
40,1,alpha,2.8824984383018126
41,1,alpha,2.341236636605908
42,1,alpha,2.341236636605908
43,1,alpha,2.341236636605908
44,1,alpha,2.341236636605908
45,1,alpha,2.341236636605908
46,1,alpha,2.341236636605908
47,1,alpha,2.341236636605908
48,1,alpha,1.9626301030207571
49,1,alpha,1.9626301030207571
50,1,alpha,1.9626301030207571
51,1,alpha,1.9626301030207571
52,1,alpha,1.9626301030207571
53,1,alpha,1.9626301030207571
54,1,alpha,1.9626301030207571
55,1,alpha,1.9626301030207571
56,1,alpha,1.9626301030207571
57,1,alpha,1.9626301030207571
58,1,alpha,1.9626301030207571
59,1,alpha,1.9626301030207571
60,1,alpha,1.3215981951170397
61,1,alpha,1.3215981951170397
62,1,alpha,1.3215981951170397
63,1,alpha,1.3215981951170397
64,1,alpha,1.3215981951170397
65,1,alpha,1.3215981951170397
66,1,alpha,1.3215981951170397
67,1,alpha,1.3215981951170397
68,1,alpha,1.3215981951170397
69,1,alpha,1.3215981951170397
70,1,alpha,1.3215981951170397
71,1,alpha,1.3215981951170397
72,1,alpha,1.3215981951170397
73,1,alpha,1.3215981951170397
74,1,alpha,1.3215981951170397
75,1,alpha,1.3215981951170397
76,1,alpha,1.3215981951170397
77,1,alpha,1.3215981951170397
78,1,alpha,1.3215981951170397
79,1,alpha,1.3215981951170397
80,1,alpha,1.3215981951170397
81,1,alpha,1.3215981951170397
82,1,alpha,1.3215981951170397
83,1,alpha,1.3215981951170397
84,1,alpha,1.3215981951170397
85,1,alpha,1.3215981951170397
86,1,alpha,1.3215981951170397
87,1,alpha,1.3215981951170397
88,1,alpha,1.3215981951170397
89,1,alpha,1.3215981951170397
90,1,alpha,1.3215981951170397
91,1,alpha,1.3215981951170397
92,1,alpha,1.3215981951170397
93,1,alpha,1.3215981951170397
94,1,alpha,1.3215981951170397
95,1,alpha,1.3215981951170397
96,1,alpha,1.3215981951170397
97,1,alpha,1.3215981951170397
98,1,alpha,1.3215981951170397
99,1,alpha,1.3215981951170397
100,1,alpha,1.3215981951170397
101,1,alpha,1.3215981951170397
102,1,alpha,1.3215981951170397
103,1,alpha,1.3215981951170397
104,1,alpha,1.3215981951170397
105,1,alpha,1.3215981951170397
106,1,alpha,1.3215981951170397
107,1,alpha,1.3215981951170397
108,1,alpha,1.3215981951170397
109,1,alpha,1.3215981951170397
110,1,alpha,1.3215981951170397
111,1,alpha,1.3215981951170397
112,1,alpha,1.3215981951170397
113,1,alpha,1.3215981951170397
114,1,alpha,1.3215981951170397
115,1,alpha,1.3215981951170397
116,1,alpha,1.3215981951170397
117,1,alpha,1.3215981951170397
118,1,alpha,1.3215981951170397
119,1,alpha,1.3215981951170397
120,1,alpha,1.3215981951170397
121,1,alpha,1.3215981951170397
122,1,alpha,1.3215981951170397
123,1,alpha,1.3215981951170397
124,1,alpha,1.3215981951170397
125,1,alpha,1.3215981951170397
126,1,alpha,1.3215981951170397
127,1,alpha,1.3215981951170397
128,1,alpha,1.3215981951170397
129,1,alpha,0.3882181480242819
130,1,alpha,0.3882181480242819
131,1,alpha,0.3882181480242819
132,1,alpha,0.3882181480242819
133,1,alpha,0.3882181480242819
134,1,alpha,0.3882181480242819
135,1,alpha,0.3882181480242819
136,1,alpha,0.3882181480242819
137,1,alpha,0.3882181480242819
138,1,alpha,3.5035187719515504
139,1,alpha,3.5035187719515504
140,1,alpha,3.5035187719515504
141,1,alpha,3.5035187719515504
142,1,alpha,1.4570522600513058
143,1,alpha,1.4570522600513058
144,1,alpha,1.4570522600513058
145,1,alpha,1.4570522600513058
146,1,alpha,1.4570522600513058
147,1,alpha,1.4570522600513058
