Iteration,Chain,Parameter,value
1,1,score,-18.97970895307428
2,1,score,-18.97970895307428
3,1,score,-18.979708953074308
4,1,score,-18.979708953074294
5,1,score,-18.979708953074294
6,1,score,-18.9797089530743
7,1,score,-18.9797089530743
8,1,score,-18.979708953074294
9,1,score,-18.979708953074294
10,1,score,-18.979708953074294
11,1,score,-18.979708953074294
12,1,score,-18.979708953074315
13,1,score,-18.979708953074315
14,1,score,-18.409871851362816
15,1,score,-18.409871851362823
16,1,score,-18.409871851362823
17,1,score,-18.409871851362816
18,1,score,-18.409871851362816
19,1,score,-18.409871851362816
20,1,score,-18.409871851362812
21,1,score,-18.409871851362816
22,1,score,-18.409871851362816
23,1,score,-18.409871851362816
24,1,score,-18.409871851362816
25,1,score,-18.61290702389655
26,1,score,-18.61290702389655
27,1,score,-18.612907023896526
28,1,score,-18.612907023896533
29,1,score,-18.612907023896533
30,1,score,-18.61290702389655
31,1,score,-18.61290702389655
32,1,score,-18.483095719759454
33,1,score,-18.483095719759454
34,1,score,-18.48309571975947
35,1,score,-18.48309571975947
36,1,score,-18.48309571975946
37,1,score,-18.48309571975946
38,1,score,-18.48309571975946
39,1,score,-18.483095719759433
40,1,score,-18.483095719759433
41,1,score,-18.48309571975942
42,1,score,-18.48309571975946
43,1,score,-18.483095719759454
44,1,score,-18.483095719759454
45,1,score,-18.483095719759426
46,1,score,-18.48309571975942
47,1,score,-18.48309571975942
48,1,score,-18.483095719759433
49,1,score,-18.483095719759433
50,1,score,-18.483095719759433
51,1,score,-18.48309571975946
52,1,score,-18.361121069488846
53,1,score,-18.361121069488824
54,1,score,-18.361121069488824
55,1,score,-18.361121069488824
56,1,score,-18.361121069488824
57,1,score,-18.361121069488824
58,1,score,-18.361121069488824
59,1,score,-18.361121069488824
60,1,score,-18.361121069488824
61,1,score,-18.361121069488846
62,1,score,-18.36112106948884
63,1,score,-18.36112106948884
64,1,score,-18.361121069488853
65,1,score,-18.361121069488846
66,1,score,-18.361121069488846
67,1,score,-18.361121069488846
68,1,score,-18.361121069488846
69,1,score,-18.602075992935326
70,1,score,-18.602075992935312
71,1,score,-18.602075992935312
72,1,score,-18.602075992935312
73,1,score,-18.60207599293532
74,1,score,-18.60207599293532
75,1,score,-18.60207599293532
76,1,score,-18.60207599293532
77,1,score,-18.60207599293532
78,1,score,-18.60207599293532
79,1,score,-18.60207599293532
80,1,score,-18.60207599293532
81,1,score,-18.389720119582908
82,1,score,-18.389720119582908
83,1,score,-18.3897201195829
84,1,score,-18.6681116095793
85,1,score,-18.6681116095793
86,1,score,-18.6681116095793
87,1,score,-18.6681116095793
88,1,score,-18.668111609579313
89,1,score,-18.66811160957929
90,1,score,-18.66811160957929
91,1,score,-18.66811160957929
92,1,score,-18.66811160957929
93,1,score,-18.66811160957929
94,1,score,-18.668111609579313
95,1,score,-18.668111609579313
96,1,score,-18.6681116095793
97,1,score,-18.668111609579327
98,1,score,-18.66811160957934
99,1,score,-18.66811160957934
100,1,score,-18.66811160957934
101,1,score,-18.668111609579327
102,1,score,-18.668111609579327
103,1,score,-18.6681116095793
104,1,score,-18.6681116095793
105,1,score,-18.668111609579327
106,1,score,-18.668111609579334
107,1,score,-18.668111609579363
108,1,score,-18.668111609579363
109,1,score,-18.668111609579363
110,1,score,-18.668111609579363
111,1,score,-18.668111609579363
112,1,score,-18.66811160957935
113,1,score,-18.66811160957935
114,1,score,-19.565210331553587
115,1,score,-19.565210331553594
116,1,score,-19.565210331553594
117,1,score,-19.565210331553587
118,1,score,-19.565210331553587
119,1,score,-19.565210331553587
120,1,score,-19.565210331553594
121,1,score,-19.565210331553587
122,1,score,-19.565210331553587
123,1,score,-19.565210331553587
124,1,score,-19.565210331553587
125,1,score,-19.565210331553587
126,1,score,-19.5652103315536
127,1,score,-19.565210331553587
128,1,score,-19.565210331553587
129,1,score,-19.565210331553587
130,1,score,-19.565210331553587
131,1,score,-19.5652103315536
132,1,score,-20.19838396630438
133,1,score,-20.198383966304394
134,1,score,-20.198383966304394
135,1,score,-20.198383966304338
136,1,score,-20.198383966304338
137,1,score,-20.198383966304338
138,1,score,-20.19838396630441
139,1,score,-20.198383966304394
140,1,score,-20.198383966304423
141,1,score,-20.198383966304423
142,1,score,-20.198383966304423
143,1,score,-20.198383966304423
144,1,score,-20.198383966304423
145,1,score,-20.198383966304423
146,1,score,-20.198383966304423
147,1,score,-20.198383966304423
148,1,score,-20.198383966304423
149,1,score,-20.198383966304416
150,1,score,-20.1983839663044
151,1,score,-20.198383966304345
152,1,score,-20.198383966304345
153,1,score,-20.198383966304345
154,1,score,-20.198383966304338
155,1,score,-20.198383966304394
156,1,score,-20.19838396630441
157,1,score,-20.19838396630441
158,1,score,-20.198383966304338
159,1,score,-20.198383966304338
160,1,score,-20.19838396630441
161,1,score,-20.19838396630441
162,1,score,-20.19838396630441
163,1,score,-20.19838396630441
164,1,score,-20.19838396630441
165,1,score,-18.376417017920026
166,1,score,-18.376417017920026
167,1,score,-18.367793605655596
168,1,score,-18.367793605655596
169,1,score,-18.367793605655596
170,1,score,-18.367793605655603
171,1,score,-18.36779360565557
172,1,score,-18.36779360565557
