Iteration,Chain,Parameter,value
1,1,score,-32.33353921449216
2,1,score,-32.33353921449216
3,1,score,-32.33353921449216
4,1,score,-32.33353921449216
5,1,score,-32.33353921449216
6,1,score,-32.33353921449216
7,1,score,-32.33353921449216
8,1,score,-32.33353921449216
9,1,score,-32.33353921449216
10,1,score,-32.33353921449216
11,1,score,-32.33353921449216
12,1,score,-32.33353921449216
13,1,score,-32.33353921449216
14,1,score,-32.33353921449216
15,1,score,-32.33353921449216
16,1,score,-32.33353921449216
17,1,score,-32.33353921449216
18,1,score,-32.33353921449216
19,1,score,-32.33353921449216
20,1,score,-32.33353921449216
21,1,score,-32.33353921449216
22,1,score,-32.33353921449216
23,1,score,-32.33353921449216
24,1,score,-32.33353921449216
25,1,score,-32.33353921449216
26,1,score,-32.33353921449216
27,1,score,-32.33353921449216
28,1,score,-32.33353921449216
29,1,score,-32.33353921449216
30,1,score,-32.33353921449216
31,1,score,-32.33353921449216
32,1,score,-32.33353921449216
33,1,score,-33.73387316822194
34,1,score,-33.73387316822194
35,1,score,-33.73387316822193
36,1,score,-33.73387316822193
37,1,score,-33.73387316822193
38,1,score,-33.73387316822193
39,1,score,-33.73387316822193
40,1,score,-33.73387316822193
41,1,score,-33.73387316822193
42,1,score,-33.73387316822193
43,1,score,-33.73387316822193
44,1,score,-33.73387316822193
45,1,score,-33.73387316822194
46,1,score,-33.73387316822194
47,1,score,-33.73387316822194
48,1,score,-33.73387316822193
49,1,score,-33.73387316822193
50,1,score,-33.73387316822193
51,1,score,-33.73387316822193
52,1,score,-33.73387316822193
53,1,score,-33.73387316822193
54,1,score,-33.73387316822193
55,1,score,-33.73387316822195
56,1,score,-33.73387316822195
57,1,score,-33.73387316822194
58,1,score,-33.73387316822194
59,1,score,-33.73387316822194
60,1,score,-33.73387316822191
61,1,score,-33.73387316822191
62,1,score,-33.02999735536456
63,1,score,-33.02999735536456
64,1,score,-33.02999735536456
65,1,score,-33.02999735536456
66,1,score,-33.02999735536456
67,1,score,-33.02999735536456
68,1,score,-33.02999735536456
69,1,score,-33.029997355364564
70,1,score,-33.029997355364564
71,1,score,-33.029997355364564
72,1,score,-33.029997355364564
73,1,score,-33.029997355364564
74,1,score,-33.029997355364564
75,1,score,-33.02999735536456
76,1,score,-32.115545166835275
77,1,score,-32.115545166835275
78,1,score,-32.11554516683526
79,1,score,-32.11554516683526
80,1,score,-32.11554516683526
81,1,score,-32.11554516683526
82,1,score,-32.11554516683526
83,1,score,-32.11554516683524
84,1,score,-32.11554516683524
85,1,score,-32.11554516683524
86,1,score,-32.11554516683524
87,1,score,-32.094254276380845
88,1,score,-32.094254276380845
89,1,score,-32.094254276380845
90,1,score,-32.094254276380845
91,1,score,-32.094254276380845
92,1,score,-32.094254276380845
93,1,score,-32.09425427638085
94,1,score,-32.094254276380845
95,1,score,-32.09425427638085
96,1,score,-32.09425427638085
97,1,score,-32.09425427638085
98,1,score,-32.094254276380845
99,1,score,-32.094254276380845
100,1,score,-32.094254276380845
101,1,score,-32.09425427638085
102,1,score,-32.09425427638085
103,1,score,-32.09425427638085
104,1,score,-32.09425427638086
105,1,score,-32.09425427638086
106,1,score,-32.094254276380845
107,1,score,-32.094254276380845
108,1,score,-32.09425427638085
109,1,score,-32.09425427638085
110,1,score,-32.09425427638085
111,1,score,-32.094254276380845
112,1,score,-32.09425427638085
113,1,score,-32.09425427638085
114,1,score,-32.09425427638085
115,1,score,-32.094254276380845
116,1,score,-32.094254276380845
117,1,score,-32.094254276380845
118,1,score,-32.09425427638085
119,1,score,-32.09425427638085
120,1,score,-32.09425427638085
121,1,score,-32.09425427638085
122,1,score,-32.09425427638085
123,1,score,-32.094254276380845
124,1,score,-32.28837106331922
125,1,score,-32.28837106331922
126,1,score,-32.28837106331922
127,1,score,-32.28837106331922
128,1,score,-32.28837106331922
129,1,score,-32.28837106331922
130,1,score,-32.28837106331922
131,1,score,-32.28837106331922
132,1,score,-32.28837106331921
133,1,score,-32.93795782369493
134,1,score,-32.93795782369493
135,1,score,-32.93795782369493
136,1,score,-32.93795782369495
137,1,score,-32.93795782369495
138,1,score,-32.93795782369495
139,1,score,-32.93795782369493
140,1,score,-32.93795782369493
141,1,score,-32.93795782369496
142,1,score,-32.93795782369496
143,1,score,-32.93795782369496
144,1,score,-32.93795782369496
145,1,score,-32.93795782369493
146,1,score,-32.93795782369493
147,1,score,-32.93795782369493
148,1,score,-32.93795782369494
149,1,score,-32.93795782369492
150,1,score,-32.93795782369492
151,1,score,-32.93795782369492
152,1,score,-32.93795782369492
153,1,score,-32.48513332767455
154,1,score,-32.48513332767455
155,1,score,-32.48513332767455
156,1,score,-32.349267047206745
157,1,score,-32.349267047206745
158,1,score,-32.34926704720674
159,1,score,-32.34926704720674
160,1,score,-32.34926704720674
161,1,score,-32.34926704720674
162,1,score,-32.34926704720674
163,1,score,-32.349267047206766
164,1,score,-32.349267047206766
165,1,score,-32.14892923722625
166,1,score,-32.14892923722625
167,1,score,-32.14892923722625
168,1,score,-32.14892923722624
169,1,score,-32.14892923722624
170,1,score,-32.14892923722625
171,1,score,-32.14892923722625
172,1,score,-32.14892923722625
173,1,score,-32.14892923722625
174,1,score,-32.14892923722625
175,1,score,-32.14892923722625
176,1,score,-32.14892923722625
177,1,score,-32.14892923722625
178,1,score,-32.14892923722625
179,1,score,-32.14892923722625
180,1,score,-32.14892923722625
181,1,score,-32.14892923722625
182,1,score,-32.14892923722625
183,1,score,-32.14892923722625
184,1,score,-32.14892923722624
185,1,score,-32.14892923722625
186,1,score,-32.14892923722625
187,1,score,-32.14892923722625
188,1,score,-32.14892923722624
189,1,score,-32.14892923722625
190,1,score,-32.14892923722624
191,1,score,-32.14892923722625
192,1,score,-32.14892923722625
193,1,score,-32.14892923722625
194,1,score,-32.14892923722625
195,1,score,-32.14892923722625
196,1,score,-32.14892923722625
197,1,score,-32.14892923722625
198,1,score,-32.14892923722625
199,1,score,-32.14892923722625
200,1,score,-32.148929237226234
1,1,alpha,0.17349593288661147
2,1,alpha,0.17349593288661147
3,1,alpha,0.17349593288661147
4,1,alpha,0.17349593288661147
5,1,alpha,0.17349593288661147
6,1,alpha,0.17349593288661147
7,1,alpha,0.17349593288661147
8,1,alpha,0.17349593288661147
9,1,alpha,0.17349593288661147
10,1,alpha,0.17349593288661147
11,1,alpha,0.17349593288661147
12,1,alpha,0.17349593288661147
13,1,alpha,0.17349593288661147
14,1,alpha,0.17349593288661147
15,1,alpha,0.17349593288661147
16,1,alpha,0.17349593288661147
17,1,alpha,0.17349593288661147
18,1,alpha,0.17349593288661147
19,1,alpha,0.17349593288661147
20,1,alpha,0.17349593288661147
21,1,alpha,0.17349593288661147
22,1,alpha,0.17349593288661147
23,1,alpha,0.17349593288661147
24,1,alpha,0.17349593288661147
25,1,alpha,0.17349593288661147
26,1,alpha,0.17349593288661147
27,1,alpha,0.17349593288661147
28,1,alpha,0.17349593288661147
29,1,alpha,0.17349593288661147
30,1,alpha,0.17349593288661147
31,1,alpha,0.17349593288661147
32,1,alpha,0.17349593288661147
33,1,alpha,1.4500484895571297
34,1,alpha,1.4500484895571297
35,1,alpha,1.4500484895571297
36,1,alpha,1.4500484895571297
37,1,alpha,1.4500484895571297
38,1,alpha,1.4500484895571297
39,1,alpha,1.4500484895571297
40,1,alpha,1.4500484895571297
41,1,alpha,1.4500484895571297
42,1,alpha,1.4500484895571297
43,1,alpha,1.4500484895571297
44,1,alpha,1.4500484895571297
45,1,alpha,1.4500484895571297
46,1,alpha,1.4500484895571297
47,1,alpha,1.4500484895571297
48,1,alpha,1.4500484895571297
49,1,alpha,1.4500484895571297
50,1,alpha,1.4500484895571297
51,1,alpha,1.4500484895571297
52,1,alpha,1.4500484895571297
53,1,alpha,1.4500484895571297
54,1,alpha,1.4500484895571297
55,1,alpha,1.4500484895571297
56,1,alpha,1.4500484895571297
57,1,alpha,1.4500484895571297
58,1,alpha,1.4500484895571297
59,1,alpha,1.4500484895571297
60,1,alpha,1.4500484895571297
61,1,alpha,1.4500484895571297
62,1,alpha,1.2223394555287248
63,1,alpha,1.2223394555287248
64,1,alpha,1.2223394555287248
65,1,alpha,1.2223394555287248
66,1,alpha,1.2223394555287248
67,1,alpha,1.2223394555287248
68,1,alpha,1.2223394555287248
69,1,alpha,1.2223394555287248
70,1,alpha,1.2223394555287248
71,1,alpha,1.2223394555287248
72,1,alpha,1.2223394555287248
73,1,alpha,1.2223394555287248
74,1,alpha,1.2223394555287248
75,1,alpha,1.2223394555287248
76,1,alpha,0.6760218925665251
77,1,alpha,0.6760218925665251
78,1,alpha,0.6760218925665251
79,1,alpha,0.6760218925665251
80,1,alpha,0.6760218925665251
81,1,alpha,0.6760218925665251
82,1,alpha,0.6760218925665251
83,1,alpha,0.6760218925665251
84,1,alpha,0.6760218925665251
85,1,alpha,0.6760218925665251
86,1,alpha,0.6760218925665251
87,1,alpha,0.6356087978785707
88,1,alpha,0.6356087978785707
89,1,alpha,0.6356087978785707
90,1,alpha,0.6356087978785707
91,1,alpha,0.6356087978785707
92,1,alpha,0.6356087978785707
93,1,alpha,0.6356087978785707
94,1,alpha,0.6356087978785707
95,1,alpha,0.6356087978785707
96,1,alpha,0.6356087978785707
97,1,alpha,0.6356087978785707
98,1,alpha,0.6356087978785707
99,1,alpha,0.6356087978785707
100,1,alpha,0.6356087978785707
101,1,alpha,0.6356087978785707
102,1,alpha,0.6356087978785707
103,1,alpha,0.6356087978785707
104,1,alpha,0.6356087978785707
105,1,alpha,0.6356087978785707
106,1,alpha,0.6356087978785707
107,1,alpha,0.6356087978785707
108,1,alpha,0.6356087978785707
109,1,alpha,0.6356087978785707
110,1,alpha,0.6356087978785707
111,1,alpha,0.6356087978785707
112,1,alpha,0.6356087978785707
113,1,alpha,0.6356087978785707
114,1,alpha,0.6356087978785707
115,1,alpha,0.6356087978785707
116,1,alpha,0.6356087978785707
117,1,alpha,0.6356087978785707
118,1,alpha,0.6356087978785707
119,1,alpha,0.6356087978785707
120,1,alpha,0.6356087978785707
121,1,alpha,0.6356087978785707
122,1,alpha,0.6356087978785707
123,1,alpha,0.6356087978785707
124,1,alpha,0.8548271619806558
125,1,alpha,0.8548271619806558
126,1,alpha,0.8548271619806558
127,1,alpha,0.8548271619806558
128,1,alpha,0.8548271619806558
129,1,alpha,0.8548271619806558
130,1,alpha,0.8548271619806558
131,1,alpha,0.8548271619806558
132,1,alpha,0.8548271619806558
133,1,alpha,1.187371355852851
134,1,alpha,1.187371355852851
135,1,alpha,1.187371355852851
136,1,alpha,1.187371355852851
137,1,alpha,1.187371355852851
138,1,alpha,1.187371355852851
139,1,alpha,1.187371355852851
140,1,alpha,1.187371355852851
141,1,alpha,1.187371355852851
142,1,alpha,1.187371355852851
143,1,alpha,1.187371355852851
144,1,alpha,1.187371355852851
145,1,alpha,1.187371355852851
146,1,alpha,1.187371355852851
147,1,alpha,1.187371355852851
148,1,alpha,1.187371355852851
149,1,alpha,1.187371355852851
150,1,alpha,1.187371355852851
151,1,alpha,1.187371355852851
152,1,alpha,1.187371355852851
153,1,alpha,0.08383114644953338
154,1,alpha,0.08383114644953338
155,1,alpha,0.08383114644953338
156,1,alpha,0.8981821055796058
157,1,alpha,0.8981821055796058
158,1,alpha,0.8981821055796058
159,1,alpha,0.8981821055796058
160,1,alpha,0.8981821055796058
161,1,alpha,0.8981821055796058
162,1,alpha,0.8981821055796058
