"","ldf_num","phase","condition","partnersExposure","trialnum","score","partnerVocab","targetObjectName","exposureRate","realLabel","method","typedLabel","adjLabel","clickedObject","responseCorrect","partnerSelection","timestamp","duration","testCorrect","trueClickPoints","trueLabelPoints","toBeDropped","appearance","manipFail","usedEnglishLabels"
"741",28,"game","100_30","Same",12,100,"c(""kiv"", ""toma"", ""gazzer"", ""fep"", ""wug"", ""kleeb"", ""2005-600.jpg"")","2025-600.jpg",4,"wug","label","weg","wug",NA,1,"2025-600.jpg","12:55:45",8330,1,30,100,0,"Second",0,0
"742",28,"game","100_30","Same",13,30,"c(""kiv"", ""toma"", ""gazzer"", ""fep"", ""wug"", ""kleeb"", ""2005-600.jpg"")","2023-600.jpg",1,"toma","click",NA,"","toma",1,"2023-600.jpg","12:55:52",2984,0,30,100,0,"Third",0,0
"743",28,"game","100_30","Same",14,100,"c(""kiv"", ""toma"", ""gazzer"", ""fep"", ""wug"", ""kleeb"", ""2005-600.jpg"")","2006-600.jpg",4,"gazzer","label","gazzer","gazzer",NA,1,"2006-600.jpg","12:56:02",6089,1,30,100,0,"Second",0,0
"744",28,"game","100_30","Same",15,30,"c(""kiv"", ""toma"", ""gazzer"", ""fep"", ""wug"", ""kleeb"", ""2005-600.jpg"")","2007-600.jpg",1,"dax","click",NA,"","dax",1,"2007-600.jpg","12:56:08",3432,0,30,100,0,"Second",0,0
"745",28,"game","100_30","Same",16,30,"c(""kiv"", ""toma"", ""gazzer"", ""fep"", ""wug"", ""kleeb"", ""2005-600.jpg"", ""blicket"", ""2001-600.jpg"")","2001-600.jpg",1,"blicket","label_click","blicket","blicket","blicket",1,"2001-600.jpg","12:56:17",6345,1,30,100,0,"Second",0,0
"746",28,"game","100_30","Same",17,100,"c(""kiv"", ""toma"", ""gazzer"", ""fep"", ""wug"", ""kleeb"", ""2005-600.jpg"", ""blicket"", ""2001-600.jpg"")","2006-600.jpg",4,"gazzer","label","gazzer","gazzer",NA,1,"2006-600.jpg","12:56:25",3209,1,30,100,0,"Third",0,0
"747",28,"game","100_30","Same",18,100,"c(""kiv"", ""toma"", ""gazzer"", ""fep"", ""wug"", ""kleeb"", ""2005-600.jpg"", ""blicket"", ""2001-600.jpg"")","2056-600.jpg",2,"kiv","label","keb","kiv",NA,1,"2056-600.jpg","12:56:38",9233,1,30,100,0,"Third",0,0
"748",28,"game","100_30","Same",19,0,"c(""kiv"", ""toma"", ""gazzer"", ""fep"", ""wug"", ""kleeb"", ""2005-600.jpg"", ""blicket"", ""2001-600.jpg"")","2002-600.jpg",2,"manu","label","manu","manu",NA,0,"2007-600.jpg","12:56:45",3977,1,30,100,0,"First",0,0
"749",28,"game","100_30","Same",20,0,"c(""kiv"", ""toma"", ""gazzer"", ""fep"", ""wug"", ""kleeb"", ""2005-600.jpg"", ""blicket"", ""2001-600.jpg"")","2009-600.jpg",4,"fep","label","weg","wug",NA,0,"2025-600.jpg","12:57:01",11057,1,30,100,0,"Second",0,0
"750",28,"game","100_30","Same",21,30,"c(""kiv"", ""toma"", ""gazzer"", ""fep"", ""wug"", ""kleeb"", ""2005-600.jpg"", ""blicket"", ""2001-600.jpg"", ""manu"", ""2002-600.jpg"")","2002-600.jpg",2,"manu","label_click","manu","manu","manu",1,"2002-600.jpg","12:57:10",4673,1,30,100,0,"Second",0,0
"751",28,"game","100_30","Same",22,100,"c(""kiv"", ""toma"", ""gazzer"", ""fep"", ""wug"", ""kleeb"", ""2005-600.jpg"", ""blicket"", ""2001-600.jpg"", ""manu"", ""2002-600.jpg"")","2001-600.jpg",1,"blicket","label","blicket","blicket",NA,1,"2001-600.jpg","12:57:18",3697,1,30,100,0,"Third",0,0
"752",28,"game","100_30","Same",23,30,"c(""kiv"", ""toma"", ""gazzer"", ""fep"", ""wug"", ""kleeb"", ""2005-600.jpg"", ""blicket"", ""2001-600.jpg"", ""manu"", ""2002-600.jpg"")","2009-600.jpg",4,"fep","click",NA,"","fep",1,"2009-600.jpg","12:57:24",2961,1,30,100,0,"Third",0,0
"753",28,"game","100_30","Same",24,100,"c(""kiv"", ""toma"", ""gazzer"", ""fep"", ""wug"", ""kleeb"", ""2005-600.jpg"", ""blicket"", ""2001-600.jpg"", ""manu"", ""2002-600.jpg"")","2005-600.jpg",2,"kreeb","label","kleeb","kleeb",NA,1,"2005-600.jpg","12:57:30",3816,1,30,100,0,"Third",0,0
"754",28,"game","100_30","Same",25,30,"c(""kiv"", ""toma"", ""gazzer"", ""fep"", ""wug"", ""kleeb"", ""2005-600.jpg"", ""blicket"", ""2001-600.jpg"", ""manu"", ""2002-600.jpg"")","2025-600.jpg",4,"wug","label_click","weg","wug","wug",1,"2025-600.jpg","12:57:44",11433,1,30,100,0,"Third",0,0
"755",28,"game","100_30","Same",26,100,"c(""kiv"", ""toma"", ""gazzer"", ""fep"", ""wug"", ""kleeb"", ""2005-600.jpg"", ""blicket"", ""2001-600.jpg"", ""manu"", ""2002-600.jpg"")","2002-600.jpg",2,"manu","label","manu","manu",NA,1,"2002-600.jpg","12:57:51",3905,1,30,100,0,"Third",0,0
"756",28,"game","100_30","Same",27,30,"c(""kiv"", ""toma"", ""gazzer"", ""fep"", ""wug"", ""kleeb"", ""2005-600.jpg"", ""blicket"", ""2001-600.jpg"", ""manu"", ""2002-600.jpg"")","2007-600.jpg",1,"dax","click",NA,"","dax",1,"2007-600.jpg","12:58:06",11713,0,30,100,0,"Third",0,0
"757",29,"game","100_30","Same",1,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2007-600.jpg",2,"dax","click",NA,"","dax",1,"2007-600.jpg","14:56:52",48955,1,30,100,1,"First",1,0
"758",29,"game","100_30","Same",2,100,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2006-600.jpg",4,"wug","label","wug","wug",NA,1,"2006-600.jpg","14:57:00",4758,1,30,100,1,"First",1,0
"759",29,"game","100_30","Same",3,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2002-600.jpg",1,"fep","click",NA,"","fep",1,"2002-600.jpg","14:57:08",3198,0,30,100,1,"First",1,0
"760",29,"game","100_30","Same",4,100,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2006-600.jpg",4,"wug","label","wug","wug",NA,1,"2006-600.jpg","14:57:17",6246,1,30,100,1,"Second",1,0
"761",29,"game","100_30","Same",5,100,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2025-600.jpg",4,"blicket","label","blinket","blicket",NA,1,"2025-600.jpg","14:57:27",5863,1,30,100,1,"First",1,0
"762",29,"game","100_30","Same",6,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2007-600.jpg",2,"dax","click",NA,"","dax",1,"2007-600.jpg","14:57:44",11555,1,30,100,1,"Second",1,0
"763",29,"game","100_30","Same",7,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2023-600.jpg",2,"toma","click",NA,"","toma",1,"2023-600.jpg","14:57:51",3127,0,30,100,1,"First",1,0
"764",29,"game","100_30","Same",8,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2009-600.jpg",1,"kiv","click",NA,"","kiv",1,"2009-600.jpg","14:57:58",2945,0,30,100,1,"First",1,0
"765",29,"game","100_30","Same",9,100,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2006-600.jpg",4,"wug","label","wug","wug",NA,1,"2006-600.jpg","14:58:06",3750,1,30,100,1,"Third",1,0
"766",29,"game","100_30","Same",10,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2005-600.jpg",4,"manu","click",NA,"","manu",1,"2005-600.jpg","14:58:14",2819,1,30,100,1,"First",1,0
"767",29,"game","100_30","Same",11,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2001-600.jpg",1,"gazzer","click",NA,"","gazzer",1,"2001-600.jpg","14:58:20",2477,0,30,100,1,"First",1,0
"768",29,"game","100_30","Same",12,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2023-600.jpg",2,"toma","click",NA,"","toma",1,"2023-600.jpg","14:58:27",2970,0,30,100,1,"Second",1,0
"769",29,"game","100_30","Same",13,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2009-600.jpg",1,"kiv","click",NA,"","kiv",1,"2009-600.jpg","14:58:34",2457,0,30,100,1,"Second",1,0
"770",29,"game","100_30","Same",14,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2056-600.jpg",2,"kreeb","click",NA,"","kreeb",1,"2056-600.jpg","14:58:40",2218,0,30,100,1,"First",1,0
"771",29,"game","100_30","Same",15,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2001-600.jpg",1,"gazzer","click",NA,"","gazzer",1,"2001-600.jpg","14:58:50",3115,0,30,100,1,"Second",1,0
"772",29,"game","100_30","Same",16,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2056-600.jpg",2,"kreeb","click",NA,"","kreeb",1,"2056-600.jpg","14:58:57",2429,0,30,100,1,"Second",1,0
"773",29,"game","100_30","Same",17,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2005-600.jpg",4,"manu","click",NA,"","manu",1,"2005-600.jpg","14:59:04",2153,1,30,100,1,"Second",1,0
"774",29,"game","100_30","Same",18,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2002-600.jpg",1,"fep","click",NA,"","fep",1,"2002-600.jpg","14:59:11",3501,0,30,100,1,"Second",1,0
"775",29,"game","100_30","Same",19,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2009-600.jpg",1,"kiv","click",NA,"","kiv",1,"2009-600.jpg","14:59:18",2428,0,30,100,1,"Third",1,0
"776",29,"game","100_30","Same",20,100,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2025-600.jpg",4,"blicket","label","blinket","blicket",NA,1,"2025-600.jpg","14:59:26",4799,1,30,100,1,"Second",1,0
"777",29,"game","100_30","Same",21,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2002-600.jpg",1,"fep","click",NA,"","fep",1,"2002-600.jpg","14:59:34",2565,0,30,100,1,"Third",1,0
"778",29,"game","100_30","Same",22,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2007-600.jpg",2,"dax","click",NA,"","dax",1,"2007-600.jpg","14:59:40",2762,1,30,100,1,"Third",1,0
"779",29,"game","100_30","Same",23,100,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2025-600.jpg",4,"blicket","label","blinket","blicket",NA,1,"2025-600.jpg","14:59:53",10350,1,30,100,1,"Third",1,0
"780",29,"game","100_30","Same",24,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2005-600.jpg",4,"manu","click",NA,"","manu",1,"2005-600.jpg","15:00:00",2133,1,30,100,1,"Third",1,0
"781",29,"game","100_30","Same",25,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2056-600.jpg",2,"kreeb","click",NA,"","kreeb",1,"2056-600.jpg","15:00:08",3282,0,30,100,1,"Third",1,0
"782",29,"game","100_30","Same",26,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2023-600.jpg",2,"toma","click",NA,"","toma",1,"2023-600.jpg","15:00:16",2438,0,30,100,1,"Third",1,0
"783",29,"game","100_30","Same",27,30,"c(""wug"", ""blicket"", ""dax"", ""kiv"", ""manu"")","2001-600.jpg",1,"gazzer","click",NA,"","gazzer",1,"2001-600.jpg","15:00:23",2455,0,30,100,1,"Third",1,0
"784",30,"game","100_30","Same",1,0,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2025-600.jpg",2,"kiv","label","fliix","",NA,0,"2056-600.jpg","15:00:29",16586,0,30,100,1,"First",0,1
"785",30,"game","100_30","Same",2,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2002-600.jpg",1,"blicket","click",NA,"","blicket",1,"2002-600.jpg","15:00:39",2365,1,30,100,1,"First",0,1
"786",30,"game","100_30","Same",3,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2056-600.jpg",2,"dax","click",NA,"","dax",1,"2056-600.jpg","15:00:46",2445,0,30,100,1,"First",0,1
"787",30,"game","100_30","Same",4,100,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2001-600.jpg",4,"manu","label","manu","manu",NA,1,"2001-600.jpg","15:00:53",3281,1,30,100,1,"First",0,1
"788",30,"game","100_30","Same",5,0,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2025-600.jpg",2,"kiv","label","frstobjct","",NA,0,"2007-600.jpg","15:01:12",14885,0,30,100,1,"Second",0,1
"789",30,"game","100_30","Same",6,100,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2001-600.jpg",4,"manu","label","manu","manu",NA,1,"2001-600.jpg","15:01:20",3206,1,30,100,1,"Second",0,1
"790",30,"game","100_30","Same",7,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2009-600.jpg",1,"gazzer","click",NA,"","gazzer",1,"2009-600.jpg","15:01:29",2787,0,30,100,1,"First",0,1
"791",30,"game","100_30","Same",8,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2006-600.jpg",1,"wug","click",NA,"","wug",1,"2006-600.jpg","15:01:36",1614,1,30,100,1,"First",0,1
"792",30,"game","100_30","Same",9,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2056-600.jpg",2,"dax","click",NA,"","dax",1,"2056-600.jpg","15:01:42",2150,0,30,100,1,"Second",0,1
"793",30,"game","100_30","Same",10,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2023-600.jpg",4,"fep","click",NA,"","fep",1,"2023-600.jpg","15:01:48",1812,0,30,100,1,"First",0,1
"794",30,"game","100_30","Same",11,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2009-600.jpg",1,"gazzer","click",NA,"","gazzer",1,"2009-600.jpg","15:01:53",1496,0,30,100,1,"Second",0,1
"795",30,"game","100_30","Same",12,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2007-600.jpg",2,"toma","click",NA,"","toma",1,"2007-600.jpg","15:01:58",1743,1,30,100,1,"First",0,1
"796",30,"game","100_30","Same",13,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2056-600.jpg",2,"dax","click",NA,"","dax",1,"2056-600.jpg","15:02:05",5348,0,30,100,1,"Third",0,1
"797",30,"game","100_30","Same",14,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2006-600.jpg",1,"wug","click",NA,"","wug",1,"2006-600.jpg","15:02:19",1958,1,30,100,1,"Second",0,1
"798",30,"game","100_30","Same",15,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2023-600.jpg",4,"fep","click",NA,"","fep",1,"2023-600.jpg","15:02:27",3169,0,30,100,1,"Second",0,1
"799",30,"game","100_30","Same",16,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2005-600.jpg",4,"kreeb","click",NA,"","kreeb",1,"2005-600.jpg","15:02:32",1750,0,30,100,1,"First",0,1
"800",30,"game","100_30","Same",17,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2007-600.jpg",2,"toma","click",NA,"","toma",1,"2007-600.jpg","15:02:40",2356,1,30,100,1,"Second",0,1
"801",30,"game","100_30","Same",18,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2002-600.jpg",1,"blicket","click",NA,"","blicket",1,"2002-600.jpg","15:02:46",2134,1,30,100,1,"Second",0,1
"802",30,"game","100_30","Same",19,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2006-600.jpg",1,"wug","click",NA,"","wug",1,"2006-600.jpg","15:02:51",1549,1,30,100,1,"Third",0,1
"803",30,"game","100_30","Same",20,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2007-600.jpg",2,"toma","click",NA,"","toma",1,"2007-600.jpg","15:02:56",1480,1,30,100,1,"Third",0,1
"804",30,"game","100_30","Same",21,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2005-600.jpg",4,"kreeb","click",NA,"","kreeb",1,"2005-600.jpg","15:03:11",1998,0,30,100,1,"Second",0,1
"805",30,"game","100_30","Same",22,100,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2001-600.jpg",4,"manu","label","manu","manu",NA,1,"2001-600.jpg","15:03:18",4007,1,30,100,1,"Third",0,1
"806",30,"game","100_30","Same",23,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2009-600.jpg",1,"gazzer","click",NA,"","gazzer",1,"2009-600.jpg","15:03:23",1896,0,30,100,1,"Third",0,1
"807",30,"game","100_30","Same",24,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2002-600.jpg",1,"blicket","click",NA,"","blicket",1,"2002-600.jpg","15:03:29",1732,1,30,100,1,"Third",0,1
"808",30,"game","100_30","Same",25,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2025-600.jpg",2,"kiv","click",NA,"","kiv",1,"2025-600.jpg","15:03:35",1820,0,30,100,1,"Third",0,1
"809",30,"game","100_30","Same",26,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2023-600.jpg",4,"fep","click",NA,"","fep",1,"2023-600.jpg","15:03:51",10409,0,30,100,1,"Third",0,1
"810",30,"game","100_30","Same",27,30,"c(""kiv"", ""fep"", ""kreeb"", ""blicket"", ""manu"")","2005-600.jpg",4,"kreeb","click",NA,"","kreeb",1,"2005-600.jpg","15:03:57",1562,0,30,100,1,"Third",0,1
"811",31,"game","100_30","Same",1,100,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2007-600.jpg",2,"wug","label","wug","wug",NA,1,"2007-600.jpg","13:36:11",11895,1,30,100,0,"First",0,0
"812",31,"game","100_30","Same",2,100,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2005-600.jpg",1,"kreeb","label","kreeb","kreeb",NA,1,"2005-600.jpg","13:36:28",12427,1,30,100,0,"First",0,0
"813",31,"game","100_30","Same",3,0,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2023-600.jpg",2,"toma","label","toma","toma",NA,0,"2001-600.jpg","13:36:46",12501,1,30,100,0,"First",0,0
"814",31,"game","100_30","Same",4,100,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2009-600.jpg",4,"manu","label","manu","manu",NA,1,"2009-600.jpg","13:36:55",5535,1,30,100,0,"First",0,0
"815",31,"game","100_30","Same",5,0,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2001-600.jpg",2,"blicket","label","blicket","blicket",NA,0,"2006-600.jpg","13:37:12",13052,1,30,100,0,"First",0,0
"816",31,"game","100_30","Same",6,100,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2025-600.jpg",4,"dax","label","dax","dax",NA,1,"2025-600.jpg","13:37:18",3246,1,30,100,0,"First",0,0
"817",31,"game","100_30","Same",7,100,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2007-600.jpg",2,"wug","label","wug","wug",NA,1,"2007-600.jpg","13:37:34",12399,1,30,100,0,"Second",0,0
"818",31,"game","100_30","Same",8,100,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2009-600.jpg",4,"manu","label","manu","manu",NA,1,"2009-600.jpg","13:37:41",4129,1,30,100,0,"Second",0,0
"819",31,"game","100_30","Same",9,100,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2005-600.jpg",1,"kreeb","label","kreeb","kreeb",NA,1,"2005-600.jpg","13:37:50",4085,1,30,100,0,"Second",0,0
"820",31,"game","100_30","Same",10,0,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2056-600.jpg",1,"kiv","label","kiv","kiv",NA,0,"2023-600.jpg","13:38:03",7792,1,30,100,0,"First",0,0
"821",31,"game","100_30","Same",11,0,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2001-600.jpg",2,"blicket","label","blicket","blicket",NA,0,"2056-600.jpg","13:38:13",4897,1,30,100,0,"Second",0,0
"822",31,"game","100_30","Same",12,100,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2025-600.jpg",4,"dax","label","dax","dax",NA,1,"2025-600.jpg","13:38:20",3183,1,30,100,0,"Second",0,0
"823",31,"game","100_30","Same",13,0,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2056-600.jpg",1,"kiv","label","kiv","kiv",NA,0,"2001-600.jpg","13:38:35",9662,1,30,100,0,"Second",0,0
"824",31,"game","100_30","Same",14,0,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2006-600.jpg",1,"fep","label","fep","fep",NA,0,"2001-600.jpg","13:38:48",8289,1,30,100,0,"First",0,0
"825",31,"game","100_30","Same",15,100,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2025-600.jpg",4,"dax","label","dax","dax",NA,1,"2025-600.jpg","13:38:56",3654,1,30,100,0,"Third",0,0
"826",31,"game","100_30","Same",16,100,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2005-600.jpg",1,"kreeb","label","kreeb","kreeb",NA,1,"2005-600.jpg","13:39:03",3536,1,30,100,0,"Third",0,0
"827",31,"game","100_30","Same",17,100,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2007-600.jpg",2,"wug","label","wug","wug",NA,1,"2007-600.jpg","13:39:14",8218,1,30,100,0,"Third",0,0
"828",31,"game","100_30","Same",18,30,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2001-600.jpg",2,"blicket","click",NA,"","blicket",1,"2001-600.jpg","13:39:20",2196,1,30,100,0,"Third",0,0
"829",31,"game","100_30","Same",19,100,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2002-600.jpg",4,"gazzer","label","gazzer","gazzer",NA,1,"2002-600.jpg","13:39:30",5034,1,30,100,0,"First",0,0
"830",31,"game","100_30","Same",20,0,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"")","2023-600.jpg",2,"toma","label","toma","toma",NA,0,"2001-600.jpg","13:39:40",4164,1,30,100,0,"Second",0,0
"831",31,"game","100_30","Same",21,30,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"", ""fep"", ""2006-600.jpg"")","2006-600.jpg",1,"fep","label_click","fep","fep","fep",1,"2006-600.jpg","13:39:56",10205,1,30,100,0,"Second",0,0
"832",31,"game","100_30","Same",22,100,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"", ""fep"", ""2006-600.jpg"")","2002-600.jpg",4,"gazzer","label","gazzer","gazzer",NA,1,"2002-600.jpg","13:40:03",4132,1,30,100,0,"Second",0,0
"833",31,"game","100_30","Same",23,30,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"", ""fep"", ""2006-600.jpg"", ""kiv"", ""2056-600.jpg"")","2056-600.jpg",1,"kiv","label_click","kiv","kiv","kiv",1,"2056-600.jpg","13:40:12",4707,1,30,100,0,"Third",0,0
"834",31,"game","100_30","Same",24,30,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"", ""fep"", ""2006-600.jpg"", ""kiv"", ""2056-600.jpg"", ""toma"", ""2023-600.jpg"")","2023-600.jpg",2,"toma","label_click","toma","toma","toma",1,"2023-600.jpg","13:40:20",5835,1,30,100,0,"Third",0,0
"835",31,"game","100_30","Same",25,100,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"", ""fep"", ""2006-600.jpg"", ""kiv"", ""2056-600.jpg"", ""toma"", ""2023-600.jpg"")","2002-600.jpg",4,"gazzer","label","gazzer","gazzer",NA,1,"2002-600.jpg","13:40:28",3986,1,30,100,0,"Third",0,0
"836",31,"game","100_30","Same",26,100,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"", ""fep"", ""2006-600.jpg"", ""kiv"", ""2056-600.jpg"", ""toma"", ""2023-600.jpg"")","2009-600.jpg",4,"manu","label","manu","manu",NA,1,"2009-600.jpg","13:40:34",3754,1,30,100,0,"Third",0,0
"837",31,"game","100_30","Same",27,100,"c(""wug"", ""kreeb"", ""manu"", ""dax"", ""gazzer"", ""fep"", ""2006-600.jpg"", ""kiv"", ""2056-600.jpg"", ""toma"", ""2023-600.jpg"")","2006-600.jpg",1,"fep","label","fep","fep",NA,1,"2006-600.jpg","13:40:42",3688,1,30,100,0,"Third",0,0
"838",32,"game","100_30","Same",1,30,"c(""dax"", ""blicket"", ""kreeb"", ""wug"", ""toma"")","2006-600.jpg",1,"kiv","click",NA,"","kiv",1,"2006-600.jpg","14:23:36",8441,0,30,100,0,"First",0,0
"839",32,"game","100_30","Same",2,30,"c(""dax"", ""blicket"", ""kreeb"", ""wug"", ""toma"")","2009-600.jpg",2,"fep","click",NA,"","fep",1,"2009-600.jpg","14:23:50",10437,1,30,100,0,"First",0,0
"840",32,"game","100_30","Same",3,30,"c(""dax"", ""blicket"", ""kreeb"", ""wug"", ""toma"")","2025-600.jpg",2,"gazzer","click",NA,"","gazzer",1,"2025-600.jpg","14:23:58",4458,0,30,100,0,"First",0,0
"841",32,"game","100_30","Same",4,100,"c(""dax"", ""blicket"", ""kreeb"", ""wug"", ""toma"")","2023-600.jpg",4,"wug","label","wug","wug",NA,1,"2023-600.jpg","14:24:06",5720,1,30,100,0,"First",0,0
"842",32,"game","100_30","Same",5,30,"c(""dax"", ""blicket"", ""kreeb"", ""wug"", ""toma"")","2005-600.jpg",1,"manu","click",NA,"","manu",1,"2005-600.jpg","14:24:18",5843,0,30,100,0,"First",0,0
"843",32,"game","100_30","Same",6,100,"c(""dax"", ""blicket"", ""kreeb"", ""wug"", ""toma"")","2002-600.jpg",1,"dax","label","diz","dax",NA,1,"2002-600.jpg","14:24:30",7062,0,30,100,0,"First",0,0
"844",32,"game","100_30","Same",7,30,"c(""dax"", ""blicket"", ""kreeb"", ""wug"", ""toma"")","2007-600.jpg",4,"toma","click",NA,"","toma",1,"2007-600.jpg","14:24:42",7456,1,30,100,0,"First",0,0
"845",32,"game","100_30","Same",8,30,"c(""dax"", ""blicket"", ""kreeb"", ""wug"", ""toma"")","2056-600.jpg",4,"kreeb","click",NA,"","kreeb",1,"2056-600.jpg","14:24:52",5501,0,30,100,0,"First",0,0
"846",32,"game","100_30","Same",9,30,"c(""dax"", ""blicket"", ""kreeb"", ""wug"", ""toma"")","2005-600.jpg",1,"manu","click",NA,"","manu",1,"2005-600.jpg","14:25:01",5532,0,30,100,0,"Second",0,0
"847",32,"game","100_30","Same",10,0,"c(""dax"", ""blicket"", ""kreeb"", ""wug"", ""toma"")","2002-600.jpg",1,"dax","label","diz","kiv",NA,0,"2006-600.jpg","14:25:10",5591,0,30,100,0,"Second",0,0
"848",32,"game","100_30","Same",11,30,"c(""dax"", ""blicket"", ""kreeb"", ""wug"", ""toma"")","2001-600.jpg",2,"blicket","click",NA,"","blicket",1,"2001-600.jpg","14:25:24",7025,1,30,100,0,"First",0,0
