Iteration,Chain,Parameter,value
1,1,score,-48.6825575473513
2,1,score,-48.6825575473513
3,1,score,-48.6825575473513
4,1,score,-48.6825575473513
5,1,score,-48.6825575473513
6,1,score,-48.6825575473513
7,1,score,-48.6825575473513
8,1,score,-48.682557547351294
9,1,score,-48.682557547351294
10,1,score,-44.436112254871915
11,1,score,-44.436112254871915
12,1,score,-44.436112254871915
13,1,score,-44.436112254871915
14,1,score,-44.43611225487191
15,1,score,-44.436112254871915
16,1,score,-44.436112254871915
17,1,score,-44.436112254871915
18,1,score,-44.436112254871915
19,1,score,-44.43611225487191
20,1,score,-44.4361122548719
21,1,score,-44.4361122548719
22,1,score,-44.43611225487191
23,1,score,-44.43611225487191
24,1,score,-44.43611225487191
25,1,score,-44.4361122548719
26,1,score,-44.4361122548719
27,1,score,-44.4361122548719
28,1,score,-44.4361122548719
29,1,score,-44.4361122548719
30,1,score,-44.4361122548719
31,1,score,-44.4361122548719
32,1,score,-44.4361122548719
33,1,score,-44.4361122548719
34,1,score,-44.436112254871915
35,1,score,-44.436112254871915
36,1,score,-44.436112254871915
37,1,score,-44.436112254871915
38,1,score,-44.436112254871915
39,1,score,-44.4361122548719
40,1,score,-44.4361122548719
41,1,score,-44.4361122548719
42,1,score,-44.436112254871915
43,1,score,-44.436112254871915
44,1,score,-44.436112254871915
45,1,score,-44.43611225487191
46,1,score,-44.436112254871915
47,1,score,-44.436112254871915
48,1,score,-44.436112254871915
49,1,score,-44.4361122548719
50,1,score,-44.436112254871915
51,1,score,-44.436112254871915
52,1,score,-40.87192237737169
53,1,score,-40.87192237737169
54,1,score,-40.87192237737169
55,1,score,-40.87192237737169
56,1,score,-40.87192237737168
57,1,score,-40.87192237737168
58,1,score,-34.73648548208188
59,1,score,-34.73648548208188
60,1,score,-34.736485482081875
61,1,score,-34.736485482081875
62,1,score,-34.736485482081875
63,1,score,-34.736485482081875
64,1,score,-34.73648548208189
65,1,score,-34.73648548208188
66,1,score,-34.73648548208188
67,1,score,-34.73648548208188
68,1,score,-34.73648548208188
69,1,score,-34.73648548208189
70,1,score,-34.73648548208189
71,1,score,-34.73648548208189
72,1,score,-34.73648548208188
73,1,score,-34.736485482081875
74,1,score,-34.736485482081875
75,1,score,-34.736485482081875
76,1,score,-34.73648548208188
77,1,score,-34.73648548208188
78,1,score,-34.73648548208188
79,1,score,-34.73648548208189
80,1,score,-34.736485482081875
81,1,score,-34.736485482081875
82,1,score,-34.73648548208189
83,1,score,-34.736485482081875
84,1,score,-34.73648548208188
85,1,score,-34.73648548208188
86,1,score,-34.736485482081875
87,1,score,-34.73648548208188
88,1,score,-34.73648548208188
89,1,score,-34.73648548208188
90,1,score,-34.73648548208188
91,1,score,-34.736485482081875
92,1,score,-34.736485482081875
93,1,score,-34.736485482081875
94,1,score,-34.736485482081875
95,1,score,-34.73648548208188
96,1,score,-34.73648548208188
97,1,score,-34.73648548208188
98,1,score,-34.73648548208188
99,1,score,-34.736485482081875
100,1,score,-34.736485482081875
101,1,score,-34.736485482081875
102,1,score,-34.736485482081875
103,1,score,-34.736485482081875
104,1,score,-34.73648548208188
105,1,score,-34.73648548208188
106,1,score,-34.73648548208188
107,1,score,-34.736485482081875
108,1,score,-34.736485482081875
109,1,score,-34.736485482081875
110,1,score,-34.736485482081875
111,1,score,-34.736485482081875
112,1,score,-34.736485482081875
113,1,score,-34.736485482081875
114,1,score,-34.73648548208188
115,1,score,-34.73648548208188
116,1,score,-34.736485482081875
117,1,score,-31.67789440388702
118,1,score,-31.677894403887016
119,1,score,-31.677894403887013
120,1,score,-31.67789440388702
121,1,score,-31.67789440388702
122,1,score,-31.67789440388702
123,1,score,-31.677894403887016
124,1,score,-31.677894403887016
125,1,score,-31.677894403887016
126,1,score,-31.677894403887016
127,1,score,-31.677894403887016
128,1,score,-31.677894403887016
129,1,score,-31.677894403887016
130,1,score,-31.677894403887016
131,1,score,-31.677894403887016
132,1,score,-31.677894403887016
133,1,score,-31.677894403887016
134,1,score,-31.677894403887016
135,1,score,-31.677894403887016
136,1,score,-31.677894403887016
137,1,score,-31.677894403887024
138,1,score,-31.677894403887024
139,1,score,-31.67789440388702
140,1,score,-31.677894403887016
141,1,score,-31.677894403887016
142,1,score,-31.677894403887013
143,1,score,-31.677894403887013
144,1,score,-31.677894403887013
145,1,score,-31.677894403887013
146,1,score,-31.677894403887016
147,1,score,-31.677894403887016
148,1,score,-31.67789440388702
149,1,score,-31.67789440388702
150,1,score,-31.67789440388702
151,1,score,-31.67789440388702
152,1,score,-31.67789440388702
153,1,score,-31.791270032690136
154,1,score,-31.791270032690136
155,1,score,-31.791270032690136
156,1,score,-31.791270032690136
157,1,score,-31.791270032690136
158,1,score,-31.791270032690136
159,1,score,-31.791270032690136
160,1,score,-31.791270032690136
161,1,score,-31.791270032690136
162,1,score,-31.791270032690136
163,1,score,-31.79127003269014
164,1,score,-31.79127003269014
165,1,score,-31.791270032690143
166,1,score,-31.791270032690143
167,1,score,-31.791270032690143
168,1,score,-31.791270032690143
169,1,score,-31.791270032690143
170,1,score,-31.791270032690143
171,1,score,-31.791270032690136
172,1,score,-31.791270032690143
173,1,score,-31.791270032690143
174,1,score,-31.791270032690136
175,1,score,-31.79127003269014
176,1,score,-31.79127003269014
177,1,score,-31.791270032690143
178,1,score,-31.79127003269014
179,1,score,-31.791270032690143
180,1,score,-31.79127003269014
181,1,score,-31.79127003269014
182,1,score,-31.79127003269014
183,1,score,-31.791270032690143
184,1,score,-31.791270032690143
185,1,score,-31.791270032690143
186,1,score,-31.791270032690143
187,1,score,-31.791270032690143
188,1,score,-31.791270032690143
189,1,score,-31.791270032690143
190,1,score,-31.791270032690143
191,1,score,-31.791270032690143
192,1,score,-31.791270032690143
193,1,score,-31.791270032690143
194,1,score,-31.79127003269014
195,1,score,-31.79127003269014
196,1,score,-31.79127003269014
197,1,score,-31.791270032690143
198,1,score,-31.791270032690143
199,1,score,-31.791270032690143
200,1,score,-31.791270032690143
1,1,alpha,1.2154557366873675
2,1,alpha,1.2154557366873675
3,1,alpha,1.2154557366873675
4,1,alpha,1.2154557366873675
5,1,alpha,1.2154557366873675
6,1,alpha,1.2154557366873675
7,1,alpha,1.2154557366873675
8,1,alpha,1.2154557366873675
9,1,alpha,1.2154557366873675
10,1,alpha,1.0206352011209052
11,1,alpha,1.0206352011209052
12,1,alpha,1.0206352011209052
13,1,alpha,1.0206352011209052
14,1,alpha,1.0206352011209052
15,1,alpha,1.0206352011209052
16,1,alpha,1.0206352011209052
17,1,alpha,1.0206352011209052
18,1,alpha,1.0206352011209052
19,1,alpha,1.0206352011209052
20,1,alpha,1.0206352011209052
21,1,alpha,1.0206352011209052
22,1,alpha,1.0206352011209052
23,1,alpha,1.0206352011209052
24,1,alpha,1.0206352011209052
25,1,alpha,1.0206352011209052
26,1,alpha,1.0206352011209052
27,1,alpha,1.0206352011209052
28,1,alpha,1.0206352011209052
29,1,alpha,1.0206352011209052
30,1,alpha,1.0206352011209052
31,1,alpha,1.0206352011209052
32,1,alpha,1.0206352011209052
33,1,alpha,1.0206352011209052
34,1,alpha,1.0206352011209052
35,1,alpha,1.0206352011209052
36,1,alpha,1.0206352011209052
37,1,alpha,1.0206352011209052
38,1,alpha,1.0206352011209052
39,1,alpha,1.0206352011209052
40,1,alpha,1.0206352011209052
41,1,alpha,1.0206352011209052
42,1,alpha,1.0206352011209052
43,1,alpha,1.0206352011209052
44,1,alpha,1.0206352011209052
45,1,alpha,1.0206352011209052
46,1,alpha,1.0206352011209052
47,1,alpha,1.0206352011209052
48,1,alpha,1.0206352011209052
49,1,alpha,1.0206352011209052
50,1,alpha,1.0206352011209052
51,1,alpha,1.0206352011209052
52,1,alpha,0.8497828736521651
53,1,alpha,0.8497828736521651
54,1,alpha,0.8497828736521651
55,1,alpha,0.8497828736521651
56,1,alpha,0.8497828736521651
57,1,alpha,0.8497828736521651
58,1,alpha,0.530370254442647
59,1,alpha,0.530370254442647
60,1,alpha,0.530370254442647
61,1,alpha,0.530370254442647
62,1,alpha,0.530370254442647
63,1,alpha,0.530370254442647
64,1,alpha,0.530370254442647
65,1,alpha,0.530370254442647
66,1,alpha,0.530370254442647
67,1,alpha,0.530370254442647
68,1,alpha,0.530370254442647
69,1,alpha,0.530370254442647
70,1,alpha,0.530370254442647
71,1,alpha,0.530370254442647
72,1,alpha,0.530370254442647
73,1,alpha,0.530370254442647
74,1,alpha,0.530370254442647
75,1,alpha,0.530370254442647
76,1,alpha,0.530370254442647
77,1,alpha,0.530370254442647
78,1,alpha,0.530370254442647
79,1,alpha,0.530370254442647
80,1,alpha,0.530370254442647
81,1,alpha,0.530370254442647
82,1,alpha,0.530370254442647
83,1,alpha,0.530370254442647
84,1,alpha,0.530370254442647
85,1,alpha,0.530370254442647
86,1,alpha,0.530370254442647
87,1,alpha,0.530370254442647
88,1,alpha,0.530370254442647
89,1,alpha,0.530370254442647
90,1,alpha,0.530370254442647
91,1,alpha,0.530370254442647
92,1,alpha,0.530370254442647
93,1,alpha,0.530370254442647
94,1,alpha,0.530370254442647
95,1,alpha,0.530370254442647
96,1,alpha,0.530370254442647
97,1,alpha,0.530370254442647
98,1,alpha,0.530370254442647
99,1,alpha,0.530370254442647
100,1,alpha,0.530370254442647
101,1,alpha,0.530370254442647
102,1,alpha,0.530370254442647
103,1,alpha,0.530370254442647
104,1,alpha,0.530370254442647
105,1,alpha,0.530370254442647
106,1,alpha,0.530370254442647
107,1,alpha,0.530370254442647
108,1,alpha,0.530370254442647
109,1,alpha,0.530370254442647
110,1,alpha,0.530370254442647
111,1,alpha,0.530370254442647
112,1,alpha,0.530370254442647
113,1,alpha,0.530370254442647
114,1,alpha,0.530370254442647
115,1,alpha,0.530370254442647
116,1,alpha,0.530370254442647
117,1,alpha,0.3272706730011743
118,1,alpha,0.3272706730011743
119,1,alpha,0.3272706730011743
120,1,alpha,0.3272706730011743
121,1,alpha,0.3272706730011743
122,1,alpha,0.3272706730011743
123,1,alpha,0.3272706730011743
124,1,alpha,0.3272706730011743
125,1,alpha,0.3272706730011743
126,1,alpha,0.3272706730011743
127,1,alpha,0.3272706730011743
128,1,alpha,0.3272706730011743
129,1,alpha,0.3272706730011743
130,1,alpha,0.3272706730011743
131,1,alpha,0.3272706730011743
132,1,alpha,0.3272706730011743
133,1,alpha,0.3272706730011743
134,1,alpha,0.3272706730011743
135,1,alpha,0.3272706730011743
136,1,alpha,0.3272706730011743
137,1,alpha,0.3272706730011743
138,1,alpha,0.3272706730011743
139,1,alpha,0.3272706730011743
140,1,alpha,0.3272706730011743
141,1,alpha,0.3272706730011743
142,1,alpha,0.3272706730011743
143,1,alpha,0.3272706730011743
144,1,alpha,0.3272706730011743
145,1,alpha,0.3272706730011743
146,1,alpha,0.3272706730011743
147,1,alpha,0.3272706730011743
148,1,alpha,0.3272706730011743
149,1,alpha,0.3272706730011743
150,1,alpha,0.3272706730011743
151,1,alpha,0.3272706730011743
152,1,alpha,0.3272706730011743
153,1,alpha,0.3370662121345491
154,1,alpha,0.3370662121345491
155,1,alpha,0.3370662121345491
156,1,alpha,0.3370662121345491
157,1,alpha,0.3370662121345491
158,1,alpha,0.3370662121345491
159,1,alpha,0.3370662121345491
160,1,alpha,0.3370662121345491
161,1,alpha,0.3370662121345491
162,1,alpha,0.3370662121345491
163,1,alpha,0.3370662121345491
