Iteration,Chain,Parameter,value
1,1,score,-24.364925340726906
2,1,score,-24.364925340726906
3,1,score,-24.364925340726906
4,1,score,-24.364925340726906
5,1,score,-24.364925340726906
6,1,score,-24.364925340726906
7,1,score,-24.364925340726906
8,1,score,-24.364925340726906
9,1,score,-24.364925340726906
10,1,score,-24.364925340726906
11,1,score,-24.364925340726913
12,1,score,-24.364925340726913
13,1,score,-24.364925340726913
14,1,score,-24.364925340726906
15,1,score,-24.364925340726906
16,1,score,-24.364925340726913
17,1,score,-24.364925340726913
18,1,score,-24.364925340726913
19,1,score,-24.364925340726906
20,1,score,-24.364925340726906
21,1,score,-24.364925340726913
22,1,score,-24.364925340726913
23,1,score,-24.364925340726906
24,1,score,-24.364925340726906
25,1,score,-24.364925340726906
26,1,score,-24.364925340726913
27,1,score,-24.364925340726913
28,1,score,-24.364925340726913
29,1,score,-24.364925340726913
30,1,score,-24.364925340726913
31,1,score,-24.364925340726906
32,1,score,-24.364925340726906
33,1,score,-24.364925340726906
34,1,score,-24.364925340726906
35,1,score,-24.364925340726906
36,1,score,-24.364925340726906
37,1,score,-24.364925340726906
38,1,score,-24.364925340726906
39,1,score,-24.364925340726906
40,1,score,-24.364925340726906
41,1,score,-24.364925340726913
42,1,score,-24.364925340726913
43,1,score,-24.364925340726906
44,1,score,-24.364925340726906
45,1,score,-24.364925340726906
46,1,score,-24.364925340726906
47,1,score,-24.364925340726906
48,1,score,-24.364925340726906
49,1,score,-24.364925340726906
50,1,score,-24.364925340726906
51,1,score,-24.364925340726906
52,1,score,-24.364925340726906
53,1,score,-23.972777520034967
54,1,score,-23.972777520034967
55,1,score,-23.97277752003497
56,1,score,-23.972777520034967
57,1,score,-23.97277752003497
58,1,score,-23.972777520034967
59,1,score,-23.972777520034967
60,1,score,-23.972777520034967
61,1,score,-23.972777520034967
62,1,score,-23.972777520034967
63,1,score,-23.972777520034967
64,1,score,-23.972777520034967
65,1,score,-23.972777520034967
66,1,score,-23.972777520034967
67,1,score,-23.972777520034967
68,1,score,-23.972777520034967
69,1,score,-23.972777520034967
70,1,score,-23.972777520034967
71,1,score,-23.972777520034967
72,1,score,-23.972777520034967
73,1,score,-23.972777520034967
74,1,score,-23.972777520034967
75,1,score,-23.972777520034967
76,1,score,-23.972777520034967
77,1,score,-23.972777520034967
78,1,score,-23.972777520034967
79,1,score,-23.972777520034967
80,1,score,-23.972777520034967
81,1,score,-23.972777520034967
82,1,score,-23.972777520034967
83,1,score,-23.97277752003497
84,1,score,-23.97277752003497
85,1,score,-23.97277752003497
86,1,score,-23.97277752003497
87,1,score,-23.97277752003497
88,1,score,-23.97277752003497
89,1,score,-23.972777520034967
90,1,score,-23.972777520034967
91,1,score,-23.97277752003497
92,1,score,-23.97277752003497
93,1,score,-23.97277752003497
94,1,score,-23.97277752003497
95,1,score,-23.972777520034967
96,1,score,-23.972777520034967
97,1,score,-23.972777520034967
98,1,score,-23.972777520034967
99,1,score,-23.972777520034967
100,1,score,-23.972777520034967
101,1,score,-23.972777520034967
102,1,score,-23.972777520034967
103,1,score,-23.972777520034967
104,1,score,-23.972777520034967
105,1,score,-23.972777520034967
106,1,score,-23.972777520034967
107,1,score,-23.972777520034967
