Iteration,Chain,Parameter,value
1,1,score,-7.696192199669939
2,1,score,-7.696192199669966
3,1,score,-7.696192199669969
4,1,score,-7.696192199669969
5,1,score,-7.639142565274449
6,1,score,-7.639142565274449
7,1,score,-7.639142565274446
8,1,score,-7.639142565274446
9,1,score,-7.639142565274446
10,1,score,-7.639142565274446
11,1,score,-7.639142565274449
12,1,score,-7.639142565274456
13,1,score,-7.639142565274425
14,1,score,-7.639142565274449
15,1,score,-7.639142565274449
16,1,score,-7.639142565274419
17,1,score,-7.639142565274419
18,1,score,-7.639142565274419
19,1,score,-7.622034878963364
20,1,score,-7.622034878963364
21,1,score,-7.622034878963364
22,1,score,-7.667344518074161
23,1,score,-7.667344518074204
24,1,score,-7.667344518074204
25,1,score,-7.667344518074204
26,1,score,-7.667344518074204
27,1,score,-7.667344518074204
28,1,score,-7.667344518074204
29,1,score,-7.667344518074172
30,1,score,-7.667344518074172
31,1,score,-9.100835538720943
32,1,score,-9.100835538720943
33,1,score,-9.100835538720943
34,1,score,-8.796553808974245
35,1,score,-8.796553808974235
36,1,score,-7.940617390193971
37,1,score,-7.940617390193971
38,1,score,-7.940617390193967
39,1,score,-7.940617390193962
40,1,score,-7.940617390193973
41,1,score,-7.940617390193973
42,1,score,-7.940617390193964
43,1,score,-7.940617390193964
44,1,score,-7.940617390193964
45,1,score,-7.940617390193967
46,1,score,-7.94061739019399
47,1,score,-8.297238814990218
48,1,score,-8.297238814990218
49,1,score,-8.129901588478525
50,1,score,-8.129901588478525
51,1,score,-8.129901588478525
52,1,score,-8.129901588478525
53,1,score,-8.129901588478525
54,1,score,-8.129901588478525
55,1,score,-9.646890239601536
56,1,score,-9.646890239601536
57,1,score,-8.05782908788194
58,1,score,-8.057829087881949
59,1,score,-8.057829087881943
60,1,score,-8.057829087881943
61,1,score,-8.057829087881943
62,1,score,-8.046751858757432
63,1,score,-8.046751858757435
64,1,score,-9.294562257245882
65,1,score,-9.294562257245882
66,1,score,-9.070556380028377
67,1,score,-9.070556380028377
68,1,score,-8.828029847676202
69,1,score,-8.82802984767621
70,1,score,-8.82802984767621
71,1,score,-8.82802984767621
72,1,score,-8.82802984767621
73,1,score,-8.103531501981596
74,1,score,-7.942367672972699
75,1,score,-7.942367672972695
76,1,score,-7.942367672972715
77,1,score,-7.664621205189588
78,1,score,-7.664621205189588
79,1,score,-7.6646212051895795
80,1,score,-8.436004122204015
81,1,score,-8.436004122204011
82,1,score,-8.436004122204004
83,1,score,-8.279525803278542
84,1,score,-8.279525803278542
85,1,score,-8.279525803278542
86,1,score,-8.279525803278542
87,1,score,-8.279525803278542
88,1,score,-8.279525803278535
89,1,score,-8.377409300306606
90,1,score,-8.377409300306606
91,1,score,-7.688771748277496
92,1,score,-7.688771748277489
93,1,score,-7.688771748277485
94,1,score,-7.6887717482774915
95,1,score,-7.6887717482774915
96,1,score,-7.688771748277496
97,1,score,-7.688771748277496
98,1,score,-7.620517560211933
99,1,score,-7.620517560211955
100,1,score,-7.620517560211955
101,1,score,-7.620517560211955
102,1,score,-7.620517560211944
103,1,score,-7.620517560211944
104,1,score,-7.620517560211944
105,1,score,-7.747453505837864
106,1,score,-7.747453505837843
107,1,score,-7.747453505837864
108,1,score,-7.747453505837864
109,1,score,-7.747453505837864
110,1,score,-7.747453505837827
111,1,score,-7.747453505837827
112,1,score,-7.747453505837864
113,1,score,-7.747453505837864
114,1,score,-7.747453505837864
115,1,score,-7.747453505837833
116,1,score,-7.747453505837833
117,1,score,-7.747453505837861
118,1,score,-8.915475552379526
119,1,score,-8.915475552379533
120,1,score,-8.915475552379547
121,1,score,-8.915475552379547
122,1,score,-8.915475552379547
123,1,score,-8.915475552379547
124,1,score,-8.915475552379547
125,1,score,-8.915475552379547
126,1,score,-7.654571636568818
127,1,score,-7.654571636568818
128,1,score,-7.654571636568818
129,1,score,-7.654571636568811
130,1,score,-7.654571636568811
131,1,score,-7.654571636568811
132,1,score,-7.654571636568818
133,1,score,-7.654571636568814
134,1,score,-7.654571636568814
135,1,score,-7.654571636568814
136,1,score,-7.654571636568818
137,1,score,-7.634374858285227
138,1,score,-7.634374858285234
139,1,score,-7.634374858285227
140,1,score,-7.629296139151148
141,1,score,-7.6292961391511795
142,1,score,-7.629296139151133
143,1,score,-7.629296139151144
144,1,score,-7.6292961391511795
145,1,score,-7.629296139151148
146,1,score,-7.844633985273792
147,1,score,-7.844633985273815
148,1,score,-7.844633985273789
149,1,score,-7.8446339852737905
150,1,score,-7.8446339852737905
151,1,score,-7.844633985273773
152,1,score,-7.844633985273789
153,1,score,-7.844633985273789
154,1,score,-7.844633985273792
155,1,score,-7.844633985273794
156,1,score,-7.844633985273773
157,1,score,-7.844633985273773
158,1,score,-7.844633985273773
159,1,score,-8.361459553970798
160,1,score,-8.36145955397079
161,1,score,-8.36145955397079
162,1,score,-8.36145955397079
163,1,score,-8.361459553970795
164,1,score,-8.971069474989978
165,1,score,-8.971069474989978
166,1,score,-8.971069474989978
167,1,score,-8.971069474989978
168,1,score,-8.97106947498997
169,1,score,-7.638803738094818
170,1,score,-7.638803738094818
171,1,score,-7.638803738094818
172,1,score,-8.528508445069221
173,1,score,-8.528508445069221
174,1,score,-8.528508445069221
175,1,score,-8.528508445069221
176,1,score,-8.528508445069221
177,1,score,-8.528508445069221
178,1,score,-8.528508445069221
179,1,score,-8.528508445069221
180,1,score,-8.528508445069228
181,1,score,-8.528508445069228
182,1,score,-8.528508445069228
183,1,score,-7.660594163223559
184,1,score,-7.6605941632235535
185,1,score,-7.660594163223557
186,1,score,-7.660594163223557
187,1,score,-7.660594163223557
188,1,score,-7.660594163223557
189,1,score,-7.660594163223557
190,1,score,-7.660594163223557
191,1,score,-10.707040935837352
192,1,score,-10.707040935837352
193,1,score,-10.707040935837352
194,1,score,-10.707040935837348
195,1,score,-10.707040935837348
196,1,score,-10.707040935837348
197,1,score,-10.707040935837352
198,1,score,-11.449999231691045
199,1,score,-8.95088259439715
200,1,score,-8.950882594397129
1,1,alpha,3.6656501768006056
2,1,alpha,3.6656501768006056
3,1,alpha,3.6656501768006056
4,1,alpha,3.6656501768006056
5,1,alpha,2.857380587680507
6,1,alpha,2.857380587680507
7,1,alpha,2.857380587680507
8,1,alpha,2.857380587680507
9,1,alpha,2.857380587680507
10,1,alpha,2.857380587680507
11,1,alpha,2.857380587680507
12,1,alpha,2.857380587680507
13,1,alpha,2.857380587680507
14,1,alpha,2.857380587680507
15,1,alpha,2.857380587680507
16,1,alpha,2.857380587680507
17,1,alpha,2.857380587680507
18,1,alpha,2.857380587680507
19,1,alpha,3.0220010658116925
20,1,alpha,3.0220010658116925
21,1,alpha,3.0220010658116925
22,1,alpha,2.7189996361074886
23,1,alpha,2.7189996361074886
24,1,alpha,2.7189996361074886
25,1,alpha,2.7189996361074886
26,1,alpha,2.7189996361074886
27,1,alpha,2.7189996361074886
28,1,alpha,2.7189996361074886
29,1,alpha,2.7189996361074886
30,1,alpha,2.7189996361074886
31,1,alpha,6.117550407357202
32,1,alpha,6.117550407357202
33,1,alpha,6.117550407357202
34,1,alpha,5.708496214727066
35,1,alpha,5.708496214727066
36,1,alpha,2.1543223683150137
37,1,alpha,2.1543223683150137
38,1,alpha,2.1543223683150137
39,1,alpha,2.1543223683150137
40,1,alpha,2.1543223683150137
41,1,alpha,2.1543223683150137
42,1,alpha,2.1543223683150137
43,1,alpha,2.1543223683150137
44,1,alpha,2.1543223683150137
45,1,alpha,2.1543223683150137
46,1,alpha,2.1543223683150137
47,1,alpha,1.7824321202637394
48,1,alpha,1.7824321202637394
49,1,alpha,4.681819697766412
50,1,alpha,4.681819697766412
51,1,alpha,4.681819697766412
52,1,alpha,4.681819697766412
53,1,alpha,4.681819697766412
54,1,alpha,4.681819697766412
55,1,alpha,6.807175452595597
56,1,alpha,6.807175452595597
57,1,alpha,2.011883641293437
58,1,alpha,2.011883641293437
59,1,alpha,2.011883641293437
60,1,alpha,2.011883641293437
61,1,alpha,2.011883641293437
62,1,alpha,2.024253560182756
63,1,alpha,2.024253560182756
64,1,alpha,6.367548585400611
65,1,alpha,6.367548585400611
66,1,alpha,1.2947331592513223
67,1,alpha,1.2947331592513223
68,1,alpha,5.751937693902964
69,1,alpha,5.751937693902964
70,1,alpha,5.751937693902964
71,1,alpha,5.751937693902964
72,1,alpha,5.751937693902964
73,1,alpha,4.634325723229784
74,1,alpha,2.1519792723141684
75,1,alpha,2.1519792723141684
76,1,alpha,2.1519792723141684
77,1,alpha,2.7299602122150413
78,1,alpha,2.7299602122150413
79,1,alpha,2.7299602122150413
80,1,alpha,5.184994142932884
81,1,alpha,5.184994142932884
82,1,alpha,5.184994142932884
83,1,alpha,4.9372061057559335
84,1,alpha,4.9372061057559335
85,1,alpha,4.9372061057559335
86,1,alpha,4.9372061057559335
87,1,alpha,4.9372061057559335
88,1,alpha,4.9372061057559335
89,1,alpha,5.0940908329641
90,1,alpha,5.0940908329641
91,1,alpha,2.642613387500763
92,1,alpha,2.642613387500763
93,1,alpha,2.642613387500763
94,1,alpha,2.642613387500763
95,1,alpha,2.642613387500763
96,1,alpha,2.642613387500763
97,1,alpha,2.642613387500763
98,1,alpha,3.057708166955466
99,1,alpha,3.057708166955466
100,1,alpha,3.057708166955466
101,1,alpha,3.057708166955466
102,1,alpha,3.057708166955466
103,1,alpha,3.057708166955466
104,1,alpha,3.057708166955466
105,1,alpha,2.48453069475846
106,1,alpha,2.48453069475846
107,1,alpha,2.48453069475846
108,1,alpha,2.48453069475846
109,1,alpha,2.48453069475846
110,1,alpha,2.48453069475846
111,1,alpha,2.48453069475846
112,1,alpha,2.48453069475846
113,1,alpha,2.48453069475846
114,1,alpha,2.48453069475846
115,1,alpha,2.48453069475846
116,1,alpha,2.48453069475846
117,1,alpha,2.48453069475846
118,1,alpha,5.871146653877237
119,1,alpha,5.871146653877237
120,1,alpha,5.871146653877237
121,1,alpha,5.871146653877237
122,1,alpha,5.871146653877237
123,1,alpha,5.871146653877237
124,1,alpha,5.871146653877237
125,1,alpha,5.871146653877237
126,1,alpha,3.4796152906787015
127,1,alpha,3.4796152906787015
128,1,alpha,3.4796152906787015
129,1,alpha,3.4796152906787015
130,1,alpha,3.4796152906787015
131,1,alpha,3.4796152906787015
132,1,alpha,3.4796152906787015
133,1,alpha,3.4796152906787015
134,1,alpha,3.4796152906787015
135,1,alpha,3.4796152906787015
136,1,alpha,3.4796152906787015
137,1,alpha,3.34817838001916
138,1,alpha,3.34817838001916
139,1,alpha,3.34817838001916
140,1,alpha,2.9317893521190275
141,1,alpha,2.9317893521190275
142,1,alpha,2.9317893521190275
143,1,alpha,2.9317893521190275
144,1,alpha,2.9317893521190275
145,1,alpha,2.9317893521190275
146,1,alpha,2.296840049675928
147,1,alpha,2.296840049675928
148,1,alpha,2.296840049675928
149,1,alpha,2.296840049675928
150,1,alpha,2.296840049675928
151,1,alpha,2.296840049675928
152,1,alpha,2.296840049675928
153,1,alpha,2.296840049675928
154,1,alpha,2.296840049675928
155,1,alpha,2.296840049675928
156,1,alpha,2.296840049675928
157,1,alpha,2.296840049675928
158,1,alpha,2.296840049675928
159,1,alpha,1.7301910707756685
160,1,alpha,1.7301910707756685
161,1,alpha,1.7301910707756685
162,1,alpha,1.7301910707756685
163,1,alpha,1.7301910707756685
164,1,alpha,5.94589017955367
165,1,alpha,5.94589017955367
166,1,alpha,5.94589017955367
167,1,alpha,5.94589017955367
168,1,alpha,5.94589017955367
169,1,alpha,2.8595543834100168
170,1,alpha,2.8595543834100168
171,1,alpha,2.8595543834100168
172,1,alpha,5.324646203538839
173,1,alpha,5.324646203538839
174,1,alpha,5.324646203538839
175,1,alpha,5.324646203538839
176,1,alpha,5.324646203538839
177,1,alpha,5.324646203538839
178,1,alpha,5.324646203538839
179,1,alpha,5.324646203538839
180,1,alpha,5.324646203538839
181,1,alpha,5.324646203538839
182,1,alpha,5.324646203538839
183,1,alpha,2.746847029391053
184,1,alpha,2.746847029391053
185,1,alpha,2.746847029391053
186,1,alpha,2.746847029391053
187,1,alpha,2.746847029391053
188,1,alpha,2.746847029391053
189,1,alpha,2.746847029391053
190,1,alpha,2.746847029391053
191,1,alpha,0.7315389160733288
192,1,alpha,0.7315389160733288
193,1,alpha,0.7315389160733288
194,1,alpha,0.7315389160733288
195,1,alpha,0.7315389160733288
196,1,alpha,0.7315389160733288
197,1,alpha,0.7315389160733288
198,1,alpha,0.5830699299522557
199,1,alpha,5.918838591132736
200,1,alpha,5.918838591132736
1,1,discount,0.02539571045684963
2,1,discount,0.6495079842866192
3,1,discount,0.506709428269805
4,1,discount,0.5959595371252515
5,1,discount,0.5959595371252515
6,1,discount,0.5959595371252515
7,1,discount,0.8602724309844665
8,1,discount,0.8602724309844665
9,1,discount,0.8602724309844665
10,1,discount,0.8602724309844665
11,1,discount,0.3370815969174341
12,1,discount,0.46965041372102423
13,1,discount,0.014186620427663499
14,1,discount,0.38724827703750786
15,1,discount,0.38724827703750786
16,1,discount,0.09299227714580138
17,1,discount,0.09299227714580138
18,1,discount,0.09299227714580138
19,1,discount,0.09299227714580138
20,1,discount,0.09299227714580138
21,1,discount,0.09299227714580138
22,1,discount,0.09299227714580138
23,1,discount,0.4049418841256218
24,1,discount,0.4049418841256218
25,1,discount,0.5156886941521501
26,1,discount,0.5156886941521501
27,1,discount,0.5156886941521501
28,1,discount,0.9308415329960626
29,1,discount,0.06069600821738441
30,1,discount,0.06069600821738441
31,1,discount,0.06069600821738441
32,1,discount,0.06069600821738441
33,1,discount,0.06069600821738441
34,1,discount,0.06069600821738441
35,1,discount,0.9967687675615684
36,1,discount,0.9967687675615684
37,1,discount,0.9967687675615684
38,1,discount,0.8931416345791257
39,1,discount,0.32032631356131125
40,1,discount,0.6904894595055666
41,1,discount,0.6904894595055666
42,1,discount,0.42299843225795386
43,1,discount,0.42299843225795386
44,1,discount,0.42299843225795386
45,1,discount,0.8557048718956151
46,1,discount,0.09986867878201
47,1,discount,0.09986867878201
48,1,discount,0.09986867878201
49,1,discount,0.09986867878201
50,1,discount,0.9094466079779162
51,1,discount,0.9094466079779162
52,1,discount,0.9094466079779162
53,1,discount,0.44735692233602786
54,1,discount,0.4413190536427314
55,1,discount,0.4413190536427314
56,1,discount,0.4413190536427314
57,1,discount,0.4413190536427314
58,1,discount,0.06302571574817706
59,1,discount,0.39957445448239404
60,1,discount,0.39957445448239404
61,1,discount,0.5321478065926166
62,1,discount,0.5321478065926166
63,1,discount,0.22237680397341197
64,1,discount,0.22237680397341197
65,1,discount,0.22237680397341197
66,1,discount,0.22237680397341197
67,1,discount,0.22237680397341197
68,1,discount,0.22237680397341197
69,1,discount,0.0348691680106612
70,1,discount,0.0348691680106612
71,1,discount,0.8244209399931355
72,1,discount,0.8244209399931355
73,1,discount,0.8244209399931355
74,1,discount,0.8244209399931355
75,1,discount,0.35736049436567807
76,1,discount,0.2824240614548137
77,1,discount,0.2824240614548137
78,1,discount,0.2824240614548137
79,1,discount,0.14625780818558787
80,1,discount,0.14625780818558787
81,1,discount,0.5162500117892239
82,1,discount,0.42799637784314903
83,1,discount,0.42799637784314903
84,1,discount,0.42799637784314903
85,1,discount,0.3847569513227036
86,1,discount,0.3847569513227036
87,1,discount,0.09072999891732714
88,1,discount,0.7904993542291494
89,1,discount,0.7904993542291494
90,1,discount,0.7904993542291494
91,1,discount,0.7904993542291494
92,1,discount,0.2773812388413581
93,1,discount,0.9186161319336255
94,1,discount,0.030960187035301567
95,1,discount,0.030960187035301567
96,1,discount,0.7888223128660661
97,1,discount,0.09718394717217405
98,1,discount,0.09718394717217405
99,1,discount,0.12815634562545486
100,1,discount,0.12815634562545486
101,1,discount,0.12815634562545486
102,1,discount,0.9466104816899998
103,1,discount,0.9466104816899998
104,1,discount,0.9466104816899998
105,1,discount,0.9466104816899998
106,1,discount,0.3757111629414367
107,1,discount,0.5081977752983471
108,1,discount,0.5081977752983471
109,1,discount,0.5081977752983471
110,1,discount,0.09784018948474937
111,1,discount,0.09784018948474937
112,1,discount,0.7973396860042286
113,1,discount,0.7973396860042286
114,1,discount,0.9520805097828571
115,1,discount,0.018701766192798397
116,1,discount,0.018701766192798397
117,1,discount,0.4208720878355503
118,1,discount,0.4208720878355503
119,1,discount,0.8687208844774559
120,1,discount,0.9777803171960602
121,1,discount,0.9777803171960602
122,1,discount,0.7854789620069225
123,1,discount,0.7854789620069225
124,1,discount,0.7854789620069225
125,1,discount,0.7854789620069225
126,1,discount,0.7854789620069225
127,1,discount,0.9369942168402268
128,1,discount,0.9369942168402268
129,1,discount,0.18902593186209904
130,1,discount,0.18902593186209904
131,1,discount,0.18902593186209904
132,1,discount,0.776882707039068
133,1,discount,0.1356811515308698
134,1,discount,0.1356811515308698
135,1,discount,0.1356811515308698
136,1,discount,0.8402706912785796
137,1,discount,0.8402706912785796
138,1,discount,0.7541580349393342
139,1,discount,0.46219611384104264
140,1,discount,0.46219611384104264
141,1,discount,0.8755002536348706
142,1,discount,0.6579766188482317
143,1,discount,0.22833331571840842
144,1,discount,0.9661338176966812
