Iteration,Chain,Parameter,value
1,1,score,-41.028831869360154
2,1,score,-41.02883186936016
3,1,score,-41.02883186936016
4,1,score,-37.158635208132296
5,1,score,-37.158635208132296
6,1,score,-37.158635208132296
7,1,score,-37.158635208132296
8,1,score,-37.158635208132296
9,1,score,-37.158635208132296
10,1,score,-37.158635208132296
11,1,score,-37.15863520813231
12,1,score,-33.28976339707373
13,1,score,-33.28976339707373
14,1,score,-33.28976339707373
15,1,score,-33.28976339707373
16,1,score,-33.28976339707373
17,1,score,-33.28976339707373
18,1,score,-33.28976339707373
19,1,score,-33.28976339707373
20,1,score,-33.28976339707373
21,1,score,-33.28976339707373
22,1,score,-33.28976339707373
23,1,score,-33.28976339707373
24,1,score,-33.28976339707373
25,1,score,-33.28976339707373
26,1,score,-33.28976339707373
27,1,score,-33.28976339707373
28,1,score,-33.28976339707373
29,1,score,-33.28976339707373
30,1,score,-33.28976339707373
31,1,score,-33.28976339707373
32,1,score,-33.28976339707373
33,1,score,-33.28976339707373
34,1,score,-33.28976339707373
35,1,score,-33.28976339707373
36,1,score,-33.28976339707373
37,1,score,-33.28976339707373
38,1,score,-33.28976339707373
39,1,score,-33.28976339707373
40,1,score,-33.28976339707373
41,1,score,-33.28976339707373
42,1,score,-33.28976339707373
43,1,score,-33.28976339707373
44,1,score,-33.28976339707373
45,1,score,-33.28976339707373
46,1,score,-33.28976339707373
47,1,score,-33.28976339707373
48,1,score,-33.28976339707373
49,1,score,-33.28976339707373
50,1,score,-33.28976339707373
51,1,score,-33.28976339707373
52,1,score,-33.28976339707373
53,1,score,-33.28976339707373
54,1,score,-33.28976339707373
55,1,score,-33.28976339707373
56,1,score,-33.28976339707373
57,1,score,-33.28976339707373
58,1,score,-33.28976339707373
59,1,score,-33.28976339707373
60,1,score,-33.28976339707373
61,1,score,-33.28976339707373
62,1,score,-33.28976339707373
63,1,score,-33.28976339707373
64,1,score,-33.28976339707373
65,1,score,-33.28976339707373
66,1,score,-33.28976339707373
67,1,score,-33.28976339707373
68,1,score,-33.28976339707373
69,1,score,-33.28976339707373
70,1,score,-33.28976339707373
71,1,score,-33.28976339707373
72,1,score,-33.28976339707373
73,1,score,-33.28976339707373
74,1,score,-33.28976339707373
75,1,score,-33.28976339707373
76,1,score,-33.28976339707373
