Iteration,Chain,Parameter,value
1,1,score,-35.76488820278913
2,1,score,-35.76488820278913
3,1,score,-35.764888202789145
4,1,score,-35.76488820278913
5,1,score,-35.76488820278913
6,1,score,-35.76488820278913
7,1,score,-35.76488820278913
8,1,score,-35.76488820278913
9,1,score,-35.76488820278913
10,1,score,-35.76488820278914
11,1,score,-35.76488820278913
12,1,score,-32.795099343668916
13,1,score,-32.795099343668916
14,1,score,-32.795099343668916
15,1,score,-32.795099343668916
16,1,score,-32.795099343668916
17,1,score,-32.795099343668916
18,1,score,-32.795099343668916
19,1,score,-32.795099343668916
20,1,score,-32.795099343668916
21,1,score,-32.795099343668916
22,1,score,-32.795099343668916
23,1,score,-32.795099343668916
24,1,score,-32.795099343668916
25,1,score,-32.795099343668916
26,1,score,-32.795099343668916
27,1,score,-32.795099343668916
28,1,score,-32.795099343668916
29,1,score,-32.795099343668916
30,1,score,-32.795099343668916
31,1,score,-32.795099343668916
32,1,score,-32.795099343668916
33,1,score,-32.795099343668916
34,1,score,-32.795099343668916
35,1,score,-32.795099343668916
36,1,score,-32.795099343668916
37,1,score,-32.795099343668916
38,1,score,-32.795099343668916
39,1,score,-32.795099343668916
40,1,score,-32.795099343668916
41,1,score,-32.795099343668916
42,1,score,-32.795099343668916
43,1,score,-32.795099343668916
44,1,score,-32.795099343668916
45,1,score,-32.795099343668916
46,1,score,-32.795099343668916
47,1,score,-32.795099343668916
48,1,score,-32.795099343668916
49,1,score,-32.795099343668916
50,1,score,-32.795099343668916
51,1,score,-32.795099343668916
52,1,score,-32.795099343668916
53,1,score,-32.795099343668916
54,1,score,-32.795099343668916
55,1,score,-32.795099343668916
56,1,score,-32.795099343668916
57,1,score,-32.795099343668916
58,1,score,-32.795099343668916
59,1,score,-32.795099343668916
60,1,score,-32.795099343668916
61,1,score,-32.795099343668916
62,1,score,-32.795099343668916
63,1,score,-32.795099343668916
64,1,score,-32.795099343668916
65,1,score,-32.795099343668916
66,1,score,-32.795099343668916
67,1,score,-32.795099343668916
68,1,score,-32.795099343668916
69,1,score,-32.795099343668916
70,1,score,-32.795099343668916
71,1,score,-32.795099343668916
72,1,score,-32.795099343668916
73,1,score,-32.795099343668916
74,1,score,-32.795099343668916
75,1,score,-32.795099343668916
76,1,score,-32.795099343668916
77,1,score,-32.795099343668916
78,1,score,-32.795099343668916
79,1,score,-32.795099343668916
80,1,score,-32.795099343668916
81,1,score,-32.795099343668916
82,1,score,-32.795099343668916
83,1,score,-32.795099343668916
84,1,score,-32.795099343668916
85,1,score,-32.795099343668916
86,1,score,-32.795099343668916
87,1,score,-32.795099343668916
88,1,score,-32.795099343668916
89,1,score,-32.795099343668916
90,1,score,-32.795099343668916
91,1,score,-32.795099343668916
92,1,score,-32.795099343668916
93,1,score,-32.795099343668916
94,1,score,-32.795099343668916
95,1,score,-32.795099343668916
96,1,score,-32.795099343668916
97,1,score,-32.795099343668916
98,1,score,-32.795099343668916
99,1,score,-32.795099343668916
100,1,score,-32.795099343668916
101,1,score,-32.795099343668916
102,1,score,-32.795099343668916
103,1,score,-32.795099343668916
104,1,score,-32.795099343668916
105,1,score,-32.795099343668916
106,1,score,-32.795099343668916
107,1,score,-32.795099343668916
108,1,score,-32.795099343668916
109,1,score,-32.795099343668916
110,1,score,-32.795099343668916
111,1,score,-32.795099343668916
112,1,score,-32.795099343668916
113,1,score,-32.795099343668916
114,1,score,-32.795099343668916
115,1,score,-32.795099343668916
116,1,score,-32.795099343668916
117,1,score,-32.795099343668916
118,1,score,-32.795099343668916
119,1,score,-32.795099343668916
120,1,score,-32.795099343668916
121,1,score,-32.795099343668916
122,1,score,-32.795099343668916
123,1,score,-32.795099343668916
124,1,score,-32.795099343668916
125,1,score,-32.795099343668916
126,1,score,-32.795099343668916
127,1,score,-32.795099343668916
128,1,score,-32.795099343668916
129,1,score,-32.795099343668916
130,1,score,-32.795099343668916
131,1,score,-32.795099343668916
132,1,score,-32.795099343668916
133,1,score,-32.795099343668916
134,1,score,-32.795099343668916
135,1,score,-32.795099343668916
136,1,score,-32.795099343668916
137,1,score,-32.795099343668916
138,1,score,-32.795099343668916
139,1,score,-32.795099343668916
140,1,score,-32.795099343668916
141,1,score,-32.795099343668916
142,1,score,-32.795099343668916
143,1,score,-32.795099343668916
144,1,score,-32.795099343668916
145,1,score,-32.795099343668916
146,1,score,-32.795099343668916
147,1,score,-32.795099343668916
148,1,score,-32.795099343668916
149,1,score,-32.795099343668916
150,1,score,-32.795099343668916
151,1,score,-32.795099343668916
152,1,score,-32.795099343668916
153,1,score,-32.795099343668916
154,1,score,-32.795099343668916
155,1,score,-32.795099343668916
156,1,score,-32.795099343668916
157,1,score,-32.795099343668916
158,1,score,-32.795099343668916
159,1,score,-32.795099343668916
160,1,score,-32.795099343668916
161,1,score,-32.795099343668916
162,1,score,-32.795099343668916
163,1,score,-32.795099343668916
164,1,score,-32.795099343668916
165,1,score,-32.795099343668916
166,1,score,-32.795099343668916
167,1,score,-32.795099343668916
168,1,score,-32.795099343668916
169,1,score,-32.795099343668916
170,1,score,-32.795099343668916
171,1,score,-32.795099343668916
172,1,score,-32.795099343668916
173,1,score,-32.795099343668916
174,1,score,-32.795099343668916
175,1,score,-32.795099343668916
176,1,score,-32.795099343668916
177,1,score,-32.795099343668916
178,1,score,-32.795099343668916
179,1,score,-32.795099343668916
180,1,score,-32.795099343668916
181,1,score,-32.795099343668916
182,1,score,-32.795099343668916
183,1,score,-32.795099343668916
184,1,score,-32.795099343668916
185,1,score,-32.795099343668916
186,1,score,-32.795099343668916
187,1,score,-32.795099343668916
188,1,score,-33.01355408447038
189,1,score,-33.01355408447038
190,1,score,-33.01355408447038
191,1,score,-33.01355408447038
192,1,score,-33.01355408447038
193,1,score,-33.01355408447038
194,1,score,-33.01355408447038
195,1,score,-33.01355408447038
196,1,score,-33.01355408447038
197,1,score,-33.01355408447038
198,1,score,-33.01355408447038
199,1,score,-33.01355408447038
200,1,score,-33.01355408447038
1,1,alpha,0.34812444560198497
2,1,alpha,0.34812444560198497
3,1,alpha,0.34812444560198497
4,1,alpha,0.34812444560198497
5,1,alpha,0.34812444560198497
6,1,alpha,0.34812444560198497
7,1,alpha,0.34812444560198497
8,1,alpha,0.34812444560198497
9,1,alpha,0.34812444560198497
10,1,alpha,0.34812444560198497
11,1,alpha,0.34812444560198497
12,1,alpha,0.0775442222184175
13,1,alpha,0.0775442222184175
14,1,alpha,0.0775442222184175
15,1,alpha,0.0775442222184175
16,1,alpha,0.0775442222184175
17,1,alpha,0.0775442222184175
18,1,alpha,0.0775442222184175
19,1,alpha,0.0775442222184175
20,1,alpha,0.0775442222184175
21,1,alpha,0.0775442222184175
22,1,alpha,0.0775442222184175
23,1,alpha,0.0775442222184175
24,1,alpha,0.0775442222184175
25,1,alpha,0.0775442222184175
26,1,alpha,0.0775442222184175
27,1,alpha,0.0775442222184175
28,1,alpha,0.0775442222184175
29,1,alpha,0.0775442222184175
30,1,alpha,0.0775442222184175
31,1,alpha,0.0775442222184175
32,1,alpha,0.0775442222184175
33,1,alpha,0.0775442222184175
34,1,alpha,0.0775442222184175
35,1,alpha,0.0775442222184175
36,1,alpha,0.0775442222184175
37,1,alpha,0.0775442222184175
38,1,alpha,0.0775442222184175
39,1,alpha,0.0775442222184175
40,1,alpha,0.0775442222184175
41,1,alpha,0.0775442222184175
42,1,alpha,0.0775442222184175
43,1,alpha,0.0775442222184175
44,1,alpha,0.0775442222184175
45,1,alpha,0.0775442222184175
46,1,alpha,0.0775442222184175
47,1,alpha,0.0775442222184175
48,1,alpha,0.0775442222184175
49,1,alpha,0.0775442222184175
50,1,alpha,0.0775442222184175
51,1,alpha,0.0775442222184175
52,1,alpha,0.0775442222184175
53,1,alpha,0.0775442222184175
54,1,alpha,0.0775442222184175
55,1,alpha,0.0775442222184175
56,1,alpha,0.0775442222184175
57,1,alpha,0.0775442222184175
58,1,alpha,0.0775442222184175
59,1,alpha,0.0775442222184175
60,1,alpha,0.0775442222184175
61,1,alpha,0.0775442222184175
62,1,alpha,0.0775442222184175
63,1,alpha,0.0775442222184175
64,1,alpha,0.0775442222184175
65,1,alpha,0.0775442222184175
66,1,alpha,0.0775442222184175
67,1,alpha,0.0775442222184175
68,1,alpha,0.0775442222184175
69,1,alpha,0.0775442222184175
70,1,alpha,0.0775442222184175
71,1,alpha,0.0775442222184175
72,1,alpha,0.0775442222184175
73,1,alpha,0.0775442222184175
74,1,alpha,0.0775442222184175
75,1,alpha,0.0775442222184175
76,1,alpha,0.0775442222184175
77,1,alpha,0.0775442222184175
78,1,alpha,0.0775442222184175
79,1,alpha,0.0775442222184175
80,1,alpha,0.0775442222184175
81,1,alpha,0.0775442222184175
82,1,alpha,0.0775442222184175
83,1,alpha,0.0775442222184175
84,1,alpha,0.0775442222184175
85,1,alpha,0.0775442222184175
86,1,alpha,0.0775442222184175
87,1,alpha,0.0775442222184175
88,1,alpha,0.0775442222184175
89,1,alpha,0.0775442222184175
90,1,alpha,0.0775442222184175
91,1,alpha,0.0775442222184175
92,1,alpha,0.0775442222184175
93,1,alpha,0.0775442222184175
94,1,alpha,0.0775442222184175
95,1,alpha,0.0775442222184175
96,1,alpha,0.0775442222184175
97,1,alpha,0.0775442222184175
98,1,alpha,0.0775442222184175
99,1,alpha,0.0775442222184175
100,1,alpha,0.0775442222184175
101,1,alpha,0.0775442222184175
102,1,alpha,0.0775442222184175
103,1,alpha,0.0775442222184175
104,1,alpha,0.0775442222184175
105,1,alpha,0.0775442222184175
106,1,alpha,0.0775442222184175
107,1,alpha,0.0775442222184175
108,1,alpha,0.0775442222184175
109,1,alpha,0.0775442222184175
110,1,alpha,0.0775442222184175
111,1,alpha,0.0775442222184175
112,1,alpha,0.0775442222184175
113,1,alpha,0.0775442222184175
114,1,alpha,0.0775442222184175
115,1,alpha,0.0775442222184175
116,1,alpha,0.0775442222184175
117,1,alpha,0.0775442222184175
118,1,alpha,0.0775442222184175
119,1,alpha,0.0775442222184175
120,1,alpha,0.0775442222184175
121,1,alpha,0.0775442222184175
122,1,alpha,0.0775442222184175
123,1,alpha,0.0775442222184175
124,1,alpha,0.0775442222184175
125,1,alpha,0.0775442222184175
126,1,alpha,0.0775442222184175
127,1,alpha,0.0775442222184175
128,1,alpha,0.0775442222184175
129,1,alpha,0.0775442222184175
130,1,alpha,0.0775442222184175
131,1,alpha,0.0775442222184175
