Iteration,Chain,Parameter,value
1,1,score,-10.882051983615955
2,1,score,-10.882051983615955
3,1,score,-10.882051983615955
4,1,score,-10.882051983615938
5,1,score,-10.882051983615955
6,1,score,-10.882051983615955
7,1,score,-10.882051983615955
8,1,score,-10.882051983615941
9,1,score,-10.882051983615941
10,1,score,-10.882051983615941
11,1,score,-10.882051983615945
12,1,score,-10.882051983615955
13,1,score,-10.882051983615955
14,1,score,-10.882051983615955
15,1,score,-10.882051983615955
16,1,score,-10.882051983615955
17,1,score,-10.882051983615955
18,1,score,-10.882051983615955
19,1,score,-10.882051983615955
20,1,score,-10.882051983615941
21,1,score,-10.882051983615952
22,1,score,-10.882051983615945
23,1,score,-10.882051983615945
24,1,score,-10.882051983615945
25,1,score,-10.882051983615941
26,1,score,-10.882051983615941
27,1,score,-10.882051983615955
28,1,score,-10.882051983615955
29,1,score,-10.882051983615955
30,1,score,-10.882051983615955
31,1,score,-10.882051983615955
32,1,score,-10.882051983615955
33,1,score,-10.882051983615955
34,1,score,-10.882051983615955
35,1,score,-10.882051983615952
36,1,score,-10.882051983615955
37,1,score,-10.882051983615955
38,1,score,-10.882051983615955
39,1,score,-10.882051983615955
40,1,score,-10.882051983615955
41,1,score,-10.882051983615955
42,1,score,-10.882051983615945
43,1,score,-10.882051983615945
44,1,score,-10.882051983615945
45,1,score,-10.882051983615945
46,1,score,-10.882051983615952
47,1,score,-10.882051983615955
48,1,score,-10.882051983615955
49,1,score,-10.882051983615955
50,1,score,-10.882051983615955
51,1,score,-10.882051983615941
52,1,score,-10.882051983615941
53,1,score,-10.882051983615941
54,1,score,-10.882051983615941
55,1,score,-11.902360855954337
56,1,score,-11.902360855954337
57,1,score,-11.902360855954338
58,1,score,-11.902360855954338
59,1,score,-11.902360855954338
60,1,score,-11.90236085595435
61,1,score,-11.90236085595435
62,1,score,-11.90236085595435
63,1,score,-11.90236085595434
64,1,score,-11.902360855954337
65,1,score,-11.902360855954337
66,1,score,-11.902360855954337
67,1,score,-11.902360855954337
68,1,score,-11.902360855954337
69,1,score,-11.90236085595434
70,1,score,-11.902360855954338
71,1,score,-11.902360855954337
72,1,score,-11.902360855954337
73,1,score,-11.902360855954337
74,1,score,-11.902360855954342
75,1,score,-11.902360855954342
76,1,score,-11.902360855954342
77,1,score,-11.902360855954342
78,1,score,-11.902360855954342
79,1,score,-11.902360855954342
80,1,score,-11.902360855954342
81,1,score,-11.902360855954342
82,1,score,-11.902360855954338
83,1,score,-11.902360855954349
84,1,score,-11.902360855954349
85,1,score,-11.902360855954349
86,1,score,-11.902360855954349
87,1,score,-11.902360855954337
