Iteration,Chain,Parameter,value
1,1,score,-23.91944279906306
2,1,score,-23.91944279906306
3,1,score,-23.91944279906306
4,1,score,-23.91944279906306
5,1,score,-23.91944279906306
6,1,score,-23.91944279906306
7,1,score,-23.91944279906306
8,1,score,-23.91944279906306
9,1,score,-23.91944279906306
10,1,score,-23.91944279906306
11,1,score,-23.91944279906306
12,1,score,-23.91944279906306
13,1,score,-23.91944279906306
14,1,score,-23.91944279906306
15,1,score,-23.91944279906306
16,1,score,-23.91944279906306
17,1,score,-23.91944279906306
18,1,score,-23.91944279906306
19,1,score,-23.91944279906306
20,1,score,-23.91944279906306
21,1,score,-23.91944279906306
22,1,score,-23.91944279906306
23,1,score,-23.91944279906306
24,1,score,-23.91944279906306
25,1,score,-23.91944279906306
26,1,score,-23.91944279906306
27,1,score,-23.91944279906306
28,1,score,-23.91944279906306
29,1,score,-23.91944279906306
30,1,score,-23.919442799063052
31,1,score,-23.91944279906306
32,1,score,-23.91944279906306
33,1,score,-23.91944279906306
34,1,score,-23.91944279906306
35,1,score,-23.91944279906306
36,1,score,-23.91944279906306
37,1,score,-23.91944279906306
38,1,score,-23.91944279906306
39,1,score,-23.91944279906306
40,1,score,-23.91944279906306
41,1,score,-23.91944279906306
42,1,score,-23.91944279906306
43,1,score,-23.91944279906306
44,1,score,-23.919442799063052
45,1,score,-23.919442799063052
46,1,score,-23.91944279906306
47,1,score,-23.91944279906306
48,1,score,-23.91944279906306
49,1,score,-23.91944279906306
50,1,score,-23.91944279906306
51,1,score,-23.91944279906306
52,1,score,-23.91944279906306
53,1,score,-23.91944279906306
54,1,score,-23.91944279906306
55,1,score,-23.91944279906306
56,1,score,-23.91944279906306
57,1,score,-23.91944279906306
58,1,score,-23.91944279906306
59,1,score,-23.91944279906306
60,1,score,-23.91944279906306
61,1,score,-23.91944279906306
62,1,score,-23.91944279906306
63,1,score,-23.91944279906306
64,1,score,-23.91944279906306
65,1,score,-23.91944279906306
66,1,score,-23.919442799063052
67,1,score,-23.91944279906306
68,1,score,-23.91944279906306
69,1,score,-23.91944279906306
70,1,score,-23.91944279906306
71,1,score,-23.91944279906306
72,1,score,-23.91944279906306
73,1,score,-23.91944279906306
74,1,score,-23.91944279906306
75,1,score,-23.91944279906306
76,1,score,-23.91944279906306
77,1,score,-23.91944279906306
78,1,score,-23.91944279906306
79,1,score,-23.91944279906306
80,1,score,-23.91944279906306
81,1,score,-23.91944279906306
82,1,score,-23.91944279906306
83,1,score,-23.91944279906306
84,1,score,-23.91944279906306
85,1,score,-23.91944279906306
86,1,score,-23.91944279906306
87,1,score,-23.91944279906306
88,1,score,-23.91944279906306
89,1,score,-23.91944279906306
90,1,score,-23.91944279906306
91,1,score,-23.91944279906306
92,1,score,-23.91944279906306
93,1,score,-23.91944279906306
94,1,score,-23.91944279906306
