Iteration,Chain,Parameter,value
1,1,score,-18.97101891504045
2,1,score,-18.97101891504045
3,1,score,-18.97101891504045
4,1,score,-18.97101891504045
5,1,score,-18.97101891504045
6,1,score,-18.97101891504045
7,1,score,-18.97101891504045
8,1,score,-18.97101891504045
9,1,score,-18.97101891504045
10,1,score,-18.97101891504045
11,1,score,-18.97101891504045
12,1,score,-18.97101891504045
13,1,score,-18.97101891504045
14,1,score,-18.97101891504045
15,1,score,-18.56878648122693
16,1,score,-18.56878648122693
17,1,score,-19.522016969420836
18,1,score,-18.831677716087917
19,1,score,-18.831677716087917
20,1,score,-18.831677716087917
21,1,score,-18.831677716087917
22,1,score,-18.831677716087917
23,1,score,-18.831677716087917
24,1,score,-18.831677716087917
25,1,score,-18.831677716087917
26,1,score,-18.831677716087917
27,1,score,-18.831677716087917
28,1,score,-18.831677716087917
29,1,score,-18.831677716087917
30,1,score,-18.831677716087917
31,1,score,-18.831677716087917
32,1,score,-18.831677716087917
33,1,score,-18.831677716087917
34,1,score,-18.831677716087917
35,1,score,-18.831677716087917
36,1,score,-18.831677716087917
37,1,score,-18.831677716087917
38,1,score,-18.831677716087917
39,1,score,-18.831677716087917
40,1,score,-18.831677716087917
41,1,score,-18.831677716087917
42,1,score,-18.831677716087917
43,1,score,-18.831677716087917
44,1,score,-18.831677716087917
45,1,score,-18.831677716087917
46,1,score,-18.831677716087917
47,1,score,-18.831677716087917
48,1,score,-18.831677716087917
49,1,score,-18.831677716087917
50,1,score,-18.831677716087917
51,1,score,-18.831677716087917
52,1,score,-18.831677716087917
53,1,score,-18.831677716087917
54,1,score,-18.831677716087917
55,1,score,-18.831677716087917
56,1,score,-18.831677716087917
57,1,score,-18.831677716087917
58,1,score,-18.831677716087917
59,1,score,-18.831677716087917
60,1,score,-18.831677716087917
61,1,score,-18.831677716087917
62,1,score,-19.10445878903374
63,1,score,-19.10445878903374
64,1,score,-19.10445878903374
65,1,score,-19.10445878903374
66,1,score,-19.07199597446745
67,1,score,-19.07199597446745
68,1,score,-19.07199597446745
69,1,score,-19.07199597446745
70,1,score,-19.07199597446745
71,1,score,-19.07199597446745
72,1,score,-19.07199597446745
73,1,score,-19.07199597446745
74,1,score,-18.64464510391697
75,1,score,-18.64464510391697
76,1,score,-18.64464510391697
77,1,score,-18.64464510391697
78,1,score,-18.64464510391697
79,1,score,-18.64464510391697
80,1,score,-18.64464510391697
81,1,score,-18.64464510391697
82,1,score,-18.64464510391697
83,1,score,-18.64464510391697
84,1,score,-18.64464510391697
85,1,score,-18.864680885885537
86,1,score,-18.864680885885537
87,1,score,-18.864680885885537
88,1,score,-18.864680885885537
89,1,score,-18.864680885885537
90,1,score,-19.09771651555567
91,1,score,-19.09771651555567
92,1,score,-19.09771651555567
93,1,score,-19.09771651555567
94,1,score,-19.09771651555567
95,1,score,-19.09771651555567
96,1,score,-19.09771651555567
97,1,score,-19.09771651555567
98,1,score,-19.09771651555567
99,1,score,-19.09771651555567
100,1,score,-19.09771651555567
101,1,score,-19.09771651555567
102,1,score,-19.09771651555567
103,1,score,-19.09771651555567
104,1,score,-19.09771651555567
105,1,score,-19.09771651555567
106,1,score,-19.09771651555567
107,1,score,-19.09771651555567
108,1,score,-19.09771651555567
109,1,score,-19.09771651555567
110,1,score,-19.09771651555567
111,1,score,-19.09771651555567
112,1,score,-19.09771651555567
113,1,score,-18.59315585800455
114,1,score,-18.59315585800455
115,1,score,-18.59315585800455
116,1,score,-18.59315585800455
117,1,score,-18.59315585800455
118,1,score,-18.59315585800455
119,1,score,-18.59315585800455
120,1,score,-18.59315585800455
121,1,score,-18.59315585800455
122,1,score,-18.59315585800455
123,1,score,-18.59315585800455
124,1,score,-18.59315585800455
125,1,score,-18.59315585800455
126,1,score,-18.70195379031445
127,1,score,-18.70195379031445
128,1,score,-18.70195379031445
129,1,score,-18.70195379031445
130,1,score,-18.70195379031445
131,1,score,-18.70195379031445
132,1,score,-18.70195379031445
133,1,score,-18.70195379031445
134,1,score,-18.70195379031445
135,1,score,-18.54501233067623
136,1,score,-18.54501233067623
137,1,score,-18.54501233067623
138,1,score,-18.54501233067623
139,1,score,-18.54501233067623
140,1,score,-18.54501233067623
141,1,score,-18.54501233067623
142,1,score,-18.54501233067623
143,1,score,-18.54501233067623
144,1,score,-18.54501233067623
145,1,score,-18.54501233067623
146,1,score,-18.54501233067623
147,1,score,-18.54501233067623
148,1,score,-18.746584612269555
149,1,score,-18.746584612269555
150,1,score,-18.746584612269555
151,1,score,-18.746584612269555
152,1,score,-18.746584612269555
153,1,score,-18.746584612269555
154,1,score,-18.746584612269555
155,1,score,-18.746584612269555
156,1,score,-18.746584612269555
157,1,score,-18.746584612269555
158,1,score,-18.746584612269555
159,1,score,-18.746584612269555
160,1,score,-18.746584612269555
161,1,score,-18.746584612269555
162,1,score,-18.746584612269555
163,1,score,-18.746584612269555
164,1,score,-18.746584612269555
165,1,score,-18.746584612269555
166,1,score,-18.746584612269555
167,1,score,-18.746584612269555
168,1,score,-18.746584612269555
169,1,score,-18.746584612269555
170,1,score,-18.746584612269555
171,1,score,-18.746584612269555
172,1,score,-18.746584612269555
173,1,score,-18.746584612269555
174,1,score,-18.746584612269555
175,1,score,-18.746584612269555
176,1,score,-18.746584612269555
177,1,score,-18.746584612269555
178,1,score,-18.746584612269555
179,1,score,-18.746584612269555
180,1,score,-18.746584612269555
181,1,score,-18.746584612269555
182,1,score,-18.746584612269555
183,1,score,-18.746584612269555
184,1,score,-18.746584612269555
185,1,score,-18.746584612269555
186,1,score,-18.746584612269555
187,1,score,-18.746584612269555
188,1,score,-18.746584612269555
189,1,score,-18.746584612269555
190,1,score,-18.746584612269555
191,1,score,-18.746584612269555
192,1,score,-18.746584612269555
193,1,score,-18.746584612269555
194,1,score,-18.746584612269555
195,1,score,-18.746584612269555
196,1,score,-18.746584612269555
197,1,score,-18.746584612269555
198,1,score,-18.746584612269555
199,1,score,-18.746584612269555
200,1,score,-18.746584612269555
1,1,alpha,2.541130248073049
2,1,alpha,2.541130248073049
3,1,alpha,2.541130248073049
4,1,alpha,2.541130248073049
5,1,alpha,2.541130248073049
6,1,alpha,2.541130248073049
7,1,alpha,2.541130248073049
8,1,alpha,2.541130248073049
9,1,alpha,2.541130248073049
10,1,alpha,2.541130248073049
11,1,alpha,2.541130248073049
12,1,alpha,2.541130248073049
13,1,alpha,2.541130248073049
14,1,alpha,2.541130248073049
15,1,alpha,2.0119155863899163
16,1,alpha,2.0119155863899163
17,1,alpha,0.9066222218022224
18,1,alpha,1.3249823291835572
