Iteration,Chain,Parameter,value
1,1,score,-8.037373095783355
2,1,score,-8.037373095783355
3,1,score,-8.037373095783355
4,1,score,-8.037373095783355
5,1,score,-8.037373095783355
6,1,score,-8.037373095783355
7,1,score,-8.037373095783355
8,1,score,-8.037373095783355
9,1,score,-8.037373095783355
10,1,score,-8.037373095783355
11,1,score,-8.037373095783355
12,1,score,-8.037373095783355
13,1,score,-8.037373095783355
14,1,score,-8.037373095783355
15,1,score,-8.037373095783355
16,1,score,-8.037373095783355
17,1,score,-8.037373095783355
18,1,score,-8.037373095783355
19,1,score,-8.037373095783355
20,1,score,-8.037373095783355
21,1,score,-8.037373095783355
22,1,score,-8.037373095783355
23,1,score,-8.037373095783355
24,1,score,-8.037373095783355
25,1,score,-8.037373095783355
26,1,score,-8.037373095783355
27,1,score,-8.037373095783355
28,1,score,-8.037373095783355
29,1,score,-8.037373095783355
30,1,score,-8.037373095783355
31,1,score,-8.037373095783355
32,1,score,-8.037373095783355
33,1,score,-8.037373095783355
34,1,score,-8.037373095783355
35,1,score,-8.037373095783355
36,1,score,-8.037373095783355
37,1,score,-8.037373095783355
38,1,score,-8.037373095783355
39,1,score,-8.532097022488026
40,1,score,-8.532097022488026
41,1,score,-8.532097022488026
42,1,score,-8.532097022488026
43,1,score,-8.532097022488026
44,1,score,-8.532097022488026
45,1,score,-8.532097022488026
46,1,score,-8.532097022488026
47,1,score,-8.532097022488026
48,1,score,-8.532097022488026
49,1,score,-8.532097022488026
50,1,score,-8.532097022488026
51,1,score,-8.532097022488026
52,1,score,-8.532097022488026
53,1,score,-8.532097022488026
54,1,score,-8.532097022488026
55,1,score,-8.532097022488026
56,1,score,-8.532097022488026
57,1,score,-8.532097022488026
58,1,score,-8.532097022488026
59,1,score,-8.532097022488026
60,1,score,-8.532097022488026
61,1,score,-8.532097022488026
62,1,score,-8.532097022488026
63,1,score,-8.532097022488026
64,1,score,-8.532097022488026
65,1,score,-8.532097022488026
66,1,score,-8.532097022488026
67,1,score,-8.532097022488026
68,1,score,-8.532097022488026
69,1,score,-8.532097022488026
70,1,score,-8.532097022488026
71,1,score,-8.532097022488026
72,1,score,-8.532097022488026
73,1,score,-8.532097022488026
74,1,score,-8.532097022488026
75,1,score,-8.532097022488026
76,1,score,-8.532097022488026
77,1,score,-8.532097022488026
78,1,score,-8.532097022488026
79,1,score,-8.532097022488026
80,1,score,-8.532097022488026
81,1,score,-8.532097022488026
82,1,score,-8.532097022488026
83,1,score,-8.55893464923949
84,1,score,-7.9735789129754515
85,1,score,-7.9735789129754515
86,1,score,-7.9735789129754515
87,1,score,-7.9735789129754515
88,1,score,-7.9735789129754515
89,1,score,-7.9735789129754515
90,1,score,-7.9735789129754515
91,1,score,-7.9735789129754515
92,1,score,-7.9735789129754515
93,1,score,-7.9735789129754515
94,1,score,-7.9735789129754515
95,1,score,-9.202057228530645
96,1,score,-9.202057228530645
97,1,score,-7.980544235275307
98,1,score,-7.980544235275307
99,1,score,-7.980544235275307
100,1,score,-7.980544235275307
101,1,score,-7.980544235275307
102,1,score,-7.980544235275307
103,1,score,-8.064932695971336
104,1,score,-8.064932695971336
105,1,score,-8.064932695971336
106,1,score,-8.064932695971336
107,1,score,-8.064932695971336
108,1,score,-8.064932695971336
109,1,score,-8.064932695971336
110,1,score,-8.064932695971336
111,1,score,-8.064932695971336
112,1,score,-8.064932695971336
113,1,score,-8.064932695971336
114,1,score,-8.064932695971336
115,1,score,-8.064932695971336
116,1,score,-8.064932695971336
117,1,score,-8.064932695971336
118,1,score,-8.064932695971336
119,1,score,-8.064932695971336
120,1,score,-8.064932695971336
121,1,score,-8.064932695971336
122,1,score,-8.064932695971336
123,1,score,-8.064932695971336
124,1,score,-8.064932695971336
125,1,score,-8.064932695971336
126,1,score,-8.064932695971336
127,1,score,-8.064932695971336
128,1,score,-7.960461313210537
129,1,score,-8.223372327622728
130,1,score,-8.223372327622728
131,1,score,-8.223372327622728
132,1,score,-8.223372327622728
133,1,score,-8.223372327622728
134,1,score,-8.223372327622728
135,1,score,-8.223372327622728
136,1,score,-9.668351391281874
137,1,score,-9.668351391281874
138,1,score,-9.668351391281874
139,1,score,-9.668351391281874
140,1,score,-11.873519336685455
141,1,score,-11.065134557537366
142,1,score,-11.065134557537366
143,1,score,-11.065134557537366
144,1,score,-11.065134557537366
145,1,score,-11.065134557537366
146,1,score,-11.065134557537366
147,1,score,-11.065134557537366
148,1,score,-11.065134557537366
149,1,score,-11.065134557537366
150,1,score,-11.065134557537366
151,1,score,-11.065134557537366
152,1,score,-11.065134557537366
153,1,score,-11.065134557537366
154,1,score,-11.065134557537366
155,1,score,-11.065134557537366
156,1,score,-10.047213650155456
157,1,score,-10.047213650155456
158,1,score,-10.047213650155456
159,1,score,-10.047213650155456
160,1,score,-10.047213650155456
161,1,score,-10.047213650155456
162,1,score,-10.047213650155456
163,1,score,-10.047213650155456
164,1,score,-10.047213650155456
165,1,score,-10.047213650155456
