Iteration,Chain,Parameter,value
1,1,score,-26.21307983656714
2,1,score,-26.21307983656714
3,1,score,-26.21307983656714
4,1,score,-26.21307983656714
5,1,score,-26.21307983656714
6,1,score,-26.21307983656714
7,1,score,-26.21307983656714
8,1,score,-26.21307983656714
9,1,score,-26.21307983656714
10,1,score,-26.21307983656714
11,1,score,-26.21307983656714
12,1,score,-26.21307983656714
13,1,score,-26.21307983656714
14,1,score,-26.21307983656714
15,1,score,-26.21307983656714
16,1,score,-26.21307983656714
17,1,score,-26.21307983656714
18,1,score,-26.21307983656714
19,1,score,-26.21307983656714
20,1,score,-26.21307983656714
21,1,score,-26.21307983656714
22,1,score,-26.21307983656714
23,1,score,-26.21307983656714
24,1,score,-26.21307983656714
25,1,score,-26.21307983656714
26,1,score,-26.21307983656714
27,1,score,-26.21307983656714
28,1,score,-26.21307983656714
29,1,score,-26.21307983656714
30,1,score,-26.21307983656714
31,1,score,-26.21307983656714
32,1,score,-26.21307983656714
33,1,score,-26.21307983656714
34,1,score,-26.21307983656714
35,1,score,-26.21307983656714
36,1,score,-26.21307983656714
37,1,score,-26.21307983656714
38,1,score,-26.21307983656714
39,1,score,-26.21307983656714
40,1,score,-26.21307983656714
41,1,score,-26.21307983656714
42,1,score,-26.21307983656714
43,1,score,-26.21307983656714
44,1,score,-26.21307983656714
45,1,score,-26.21307983656714
46,1,score,-26.21307983656714
47,1,score,-26.21307983656714
48,1,score,-26.21307983656714
49,1,score,-26.21307983656714
50,1,score,-26.21307983656714
51,1,score,-26.21307983656714
52,1,score,-26.21307983656714
53,1,score,-26.21307983656714
54,1,score,-26.21307983656714
55,1,score,-26.21307983656714
56,1,score,-26.21307983656714
57,1,score,-26.21307983656714
58,1,score,-26.21307983656714
59,1,score,-26.21307983656714
60,1,score,-26.21307983656714
61,1,score,-26.21307983656714
62,1,score,-26.21307983656714
63,1,score,-26.21307983656714
64,1,score,-26.21307983656714
65,1,score,-26.21307983656714
66,1,score,-26.21307983656714
67,1,score,-26.21307983656714
68,1,score,-26.21307983656714
69,1,score,-26.21307983656714
70,1,score,-26.21307983656714
71,1,score,-26.21307983656714
72,1,score,-26.21307983656714
73,1,score,-26.21307983656714
74,1,score,-26.21307983656714
75,1,score,-26.21307983656714
76,1,score,-26.21307983656714
77,1,score,-26.21307983656714
78,1,score,-26.21307983656714
79,1,score,-26.21307983656714
80,1,score,-26.21307983656714
81,1,score,-26.21307983656714
82,1,score,-26.21307983656714
83,1,score,-26.21307983656714
84,1,score,-26.21307983656714
85,1,score,-26.21307983656714
86,1,score,-26.21307983656714
87,1,score,-26.21307983656714
88,1,score,-26.21307983656714
89,1,score,-26.21307983656714
90,1,score,-26.21307983656714
91,1,score,-26.21307983656714
92,1,score,-26.21307983656714
93,1,score,-26.21307983656714
94,1,score,-26.21307983656714
95,1,score,-26.21307983656714
96,1,score,-26.21307983656714
97,1,score,-26.21307983656714
98,1,score,-26.21307983656714
99,1,score,-26.21307983656714
100,1,score,-26.21307983656714
101,1,score,-26.21307983656714
102,1,score,-26.21307983656714
103,1,score,-26.21307983656714
104,1,score,-26.21307983656714
105,1,score,-26.21307983656714
106,1,score,-26.21307983656714
107,1,score,-26.21307983656714
108,1,score,-26.21307983656714
109,1,score,-26.21307983656714
110,1,score,-26.21307983656714
111,1,score,-26.21307983656714
112,1,score,-26.21307983656714
113,1,score,-26.21307983656714
114,1,score,-26.21307983656714
115,1,score,-26.21307983656714
116,1,score,-26.21307983656714
117,1,score,-26.21307983656714
118,1,score,-26.21307983656714
119,1,score,-26.21307983656714
120,1,score,-26.21307983656714
121,1,score,-26.21307983656714
122,1,score,-26.21307983656714
123,1,score,-26.21307983656714
124,1,score,-26.21307983656714
125,1,score,-26.21307983656714
126,1,score,-26.21307983656714
127,1,score,-26.21307983656714
128,1,score,-26.21307983656714
129,1,score,-26.21307983656714
130,1,score,-26.21307983656714
131,1,score,-26.21307983656714
132,1,score,-26.21307983656714
133,1,score,-26.21307983656714
134,1,score,-26.21307983656714
135,1,score,-26.21307983656714
136,1,score,-26.21307983656714
137,1,score,-26.21307983656714
138,1,score,-26.21307983656714
139,1,score,-26.21307983656714
140,1,score,-26.21307983656714
141,1,score,-26.21307983656714
142,1,score,-26.21307983656714
143,1,score,-26.21307983656714
144,1,score,-26.21307983656714
145,1,score,-26.21307983656714
146,1,score,-26.21307983656714
147,1,score,-26.21307983656714
