Iteration,Chain,Parameter,value
1,1,score,-24.68798303458076
2,1,score,-24.68798303458076
3,1,score,-24.68798303458076
4,1,score,-24.68798303458076
5,1,score,-24.68798303458076
6,1,score,-24.68798303458076
7,1,score,-24.68798303458076
8,1,score,-24.68798303458076
9,1,score,-24.68798303458076
10,1,score,-24.68798303458076
11,1,score,-25.417813285986345
12,1,score,-25.417813285986345
13,1,score,-25.417813285986345
14,1,score,-25.417813285986345
15,1,score,-25.417813285986345
16,1,score,-25.417813285986345
17,1,score,-25.417813285986345
18,1,score,-25.417813285986345
19,1,score,-25.417813285986345
20,1,score,-25.417813285986345
21,1,score,-25.417813285986345
22,1,score,-25.417813285986345
23,1,score,-25.417813285986345
24,1,score,-25.417813285986345
25,1,score,-25.417813285986345
26,1,score,-25.417813285986345
27,1,score,-25.417813285986345
28,1,score,-25.417813285986345
29,1,score,-25.417813285986345
30,1,score,-25.417813285986345
31,1,score,-25.417813285986345
32,1,score,-25.417813285986345
33,1,score,-25.417813285986345
34,1,score,-25.417813285986345
35,1,score,-25.417813285986345
36,1,score,-25.417813285986345
37,1,score,-25.417813285986345
38,1,score,-25.417813285986345
39,1,score,-25.417813285986345
40,1,score,-25.417813285986345
41,1,score,-25.417813285986345
42,1,score,-25.417813285986345
43,1,score,-25.417813285986345
44,1,score,-25.417813285986345
45,1,score,-25.417813285986345
46,1,score,-25.417813285986345
47,1,score,-25.417813285986345
48,1,score,-25.417813285986345
49,1,score,-25.417813285986345
50,1,score,-23.459287685977813
51,1,score,-23.459287685977813
52,1,score,-23.459287685977813
53,1,score,-23.459287685977813
54,1,score,-23.459287685977813
55,1,score,-23.459287685977813
56,1,score,-23.459287685977813
57,1,score,-23.459287685977813
58,1,score,-23.459287685977813
59,1,score,-23.459287685977813
60,1,score,-23.459287685977813
61,1,score,-23.459287685977813
62,1,score,-23.459287685977813
63,1,score,-23.459287685977813
64,1,score,-23.459287685977813
65,1,score,-23.459287685977813
66,1,score,-23.459287685977813
67,1,score,-23.459287685977813
68,1,score,-23.459287685977813
69,1,score,-23.459287685977813
70,1,score,-23.459287685977813
71,1,score,-23.459287685977813
72,1,score,-23.459287685977813
73,1,score,-23.459287685977813
74,1,score,-23.459287685977813
75,1,score,-23.459287685977813
76,1,score,-23.459287685977813
77,1,score,-23.459287685977813
78,1,score,-23.459287685977813
79,1,score,-23.459287685977813
80,1,score,-23.459287685977813
81,1,score,-23.459287685977813
82,1,score,-23.459287685977813
83,1,score,-23.459287685977813
84,1,score,-23.459287685977813
85,1,score,-22.996023614472858
86,1,score,-22.996023614472858
87,1,score,-22.996023614472858
88,1,score,-22.996023614472858
89,1,score,-22.996023614472858
90,1,score,-22.996023614472858
91,1,score,-22.996023614472858
92,1,score,-22.996023614472858
93,1,score,-22.996023614472858
94,1,score,-22.996023614472858
95,1,score,-22.996023614472858
96,1,score,-22.996023614472858
97,1,score,-22.996023614472858
98,1,score,-22.996023614472858
99,1,score,-22.996023614472858
100,1,score,-22.996023614472858
101,1,score,-22.996023614472858
102,1,score,-23.018091819500242
103,1,score,-23.018091819500242
104,1,score,-23.018091819500242
105,1,score,-22.998432866283913
106,1,score,-22.998432866283913
107,1,score,-22.998432866283913
108,1,score,-22.998432866283913
109,1,score,-22.998432866283913
110,1,score,-22.998432866283913
111,1,score,-22.998432866283913
112,1,score,-22.998432866283913
113,1,score,-22.998432866283913
114,1,score,-22.998432866283913
115,1,score,-22.998432866283913
116,1,score,-22.998432866283913
117,1,score,-22.998432866283913
118,1,score,-22.998432866283913
119,1,score,-22.998432866283913
