Iteration,Chain,Parameter,value
1,1,score,-26.72841283743113
2,1,score,-26.72841283743113
3,1,score,-26.72841283743113
4,1,score,-26.72841283743113
5,1,score,-26.72841283743113
6,1,score,-26.72841283743113
7,1,score,-26.72841283743113
8,1,score,-26.72841283743113
9,1,score,-26.72841283743113
10,1,score,-26.72841283743113
11,1,score,-26.72841283743113
12,1,score,-26.72841283743113
13,1,score,-26.72841283743113
14,1,score,-26.72841283743113
15,1,score,-26.72841283743113
16,1,score,-26.72841283743113
17,1,score,-26.72841283743113
18,1,score,-26.72841283743113
19,1,score,-26.72841283743113
20,1,score,-26.72841283743113
21,1,score,-26.72841283743113
22,1,score,-26.72841283743113
23,1,score,-26.72841283743113
24,1,score,-26.72841283743113
25,1,score,-26.72841283743113
26,1,score,-26.72841283743113
27,1,score,-26.72841283743113
28,1,score,-26.72841283743113
29,1,score,-26.72841283743113
30,1,score,-26.72841283743113
31,1,score,-26.72841283743113
32,1,score,-26.72841283743113
33,1,score,-26.72841283743113
34,1,score,-26.72841283743113
35,1,score,-26.72841283743113
36,1,score,-26.72841283743113
37,1,score,-26.72841283743113
38,1,score,-26.72841283743113
39,1,score,-26.72841283743113
40,1,score,-26.72841283743113
41,1,score,-26.72841283743113
42,1,score,-26.72841283743113
43,1,score,-26.72841283743113
44,1,score,-26.72841283743113
45,1,score,-26.72841283743113
46,1,score,-26.72841283743113
47,1,score,-26.72841283743113
48,1,score,-26.72841283743113
49,1,score,-26.72841283743113
50,1,score,-26.72841283743113
51,1,score,-26.72841283743113
52,1,score,-26.72841283743113
53,1,score,-26.72841283743113
54,1,score,-26.72841283743113
55,1,score,-26.72841283743113
56,1,score,-26.72841283743113
57,1,score,-26.72841283743113
58,1,score,-26.72841283743113
59,1,score,-26.72841283743113
60,1,score,-26.72841283743113
61,1,score,-26.72841283743113
62,1,score,-26.72841283743113
63,1,score,-26.72841283743113
64,1,score,-26.72841283743113
65,1,score,-26.72841283743113
66,1,score,-22.127348393574962
67,1,score,-22.127348393574962
68,1,score,-22.127348393574962
69,1,score,-22.127348393574962
70,1,score,-22.127348393574962
71,1,score,-22.127348393574962
72,1,score,-22.127348393574962
73,1,score,-22.127348393574962
74,1,score,-22.127348393574962
75,1,score,-22.127348393574962
76,1,score,-22.127348393574962
77,1,score,-22.127348393574962
78,1,score,-22.127348393574962
79,1,score,-22.127348393574962
80,1,score,-22.127348393574962
81,1,score,-22.127348393574962
82,1,score,-22.127348393574962
83,1,score,-22.127348393574962
84,1,score,-22.127348393574962
85,1,score,-22.127348393574962
86,1,score,-22.127348393574962
87,1,score,-22.127348393574962
88,1,score,-22.127348393574962
89,1,score,-22.127348393574962
90,1,score,-22.127348393574962
91,1,score,-22.127348393574962
92,1,score,-22.127348393574962
93,1,score,-22.127348393574962
94,1,score,-22.127348393574962
95,1,score,-22.127348393574962
96,1,score,-22.127348393574962
97,1,score,-22.127348393574962
98,1,score,-22.127348393574962
99,1,score,-22.127348393574962
100,1,score,-22.127348393574962
101,1,score,-22.127348393574962
102,1,score,-22.127348393574962
103,1,score,-22.127348393574962
104,1,score,-22.127348393574962
105,1,score,-22.127348393574962
106,1,score,-22.127348393574962
107,1,score,-22.127348393574962
108,1,score,-22.127348393574962
109,1,score,-22.127348393574962
110,1,score,-22.127348393574962
111,1,score,-22.127348393574962
112,1,score,-22.127348393574962
113,1,score,-22.127348393574962
114,1,score,-22.127348393574962
115,1,score,-22.127348393574962
116,1,score,-22.127348393574962
117,1,score,-22.127348393574962
118,1,score,-22.127348393574962
119,1,score,-22.127348393574962
120,1,score,-22.127348393574962
121,1,score,-22.127348393574962
122,1,score,-22.127348393574962
123,1,score,-22.127348393574962
124,1,score,-22.127348393574962
125,1,score,-22.127348393574962
126,1,score,-22.127348393574962
127,1,score,-22.127348393574962
128,1,score,-22.127348393574962
129,1,score,-22.127348393574962
130,1,score,-22.127348393574962
131,1,score,-22.127348393574962
132,1,score,-22.127348393574962
133,1,score,-22.127348393574962
134,1,score,-22.127348393574962
135,1,score,-22.127348393574962
136,1,score,-22.127348393574962
137,1,score,-22.127348393574962
138,1,score,-22.127348393574962
139,1,score,-22.127348393574962
140,1,score,-22.127348393574962
141,1,score,-22.127348393574962
142,1,score,-22.127348393574962
143,1,score,-22.127348393574962
144,1,score,-22.127348393574962
145,1,score,-22.127348393574962
146,1,score,-22.127348393574962
147,1,score,-22.127348393574962
148,1,score,-22.127348393574962
149,1,score,-22.127348393574962
150,1,score,-22.127348393574962
151,1,score,-22.127348393574962
152,1,score,-22.127348393574962
153,1,score,-22.127348393574962
154,1,score,-22.127348393574962
155,1,score,-22.127348393574962
156,1,score,-22.127348393574962
157,1,score,-22.127348393574962
158,1,score,-22.127348393574962
159,1,score,-22.127348393574962
160,1,score,-22.127348393574962
161,1,score,-22.127348393574962
162,1,score,-22.127348393574962
163,1,score,-22.127348393574962
164,1,score,-22.127348393574962
165,1,score,-22.127348393574962
166,1,score,-22.127348393574962
167,1,score,-22.127348393574962
168,1,score,-22.127348393574962
169,1,score,-22.127348393574962
170,1,score,-22.127348393574962
171,1,score,-22.127348393574962
172,1,score,-22.127348393574962
173,1,score,-22.127348393574962
174,1,score,-22.127348393574962
175,1,score,-22.127348393574962
176,1,score,-22.127348393574962
177,1,score,-22.127348393574962
178,1,score,-22.127348393574962
179,1,score,-22.127348393574962
180,1,score,-22.127348393574962
181,1,score,-22.127348393574962
182,1,score,-22.127348393574962
183,1,score,-22.127348393574962
184,1,score,-22.127348393574962
185,1,score,-22.127348393574962
186,1,score,-22.127348393574962
187,1,score,-22.127348393574962
188,1,score,-22.127348393574962
189,1,score,-22.127348393574962
190,1,score,-22.127348393574962
191,1,score,-22.127348393574962
192,1,score,-22.127348393574962
193,1,score,-22.127348393574962
194,1,score,-22.127348393574962
195,1,score,-22.127348393574962
196,1,score,-21.97563042716448
197,1,score,-21.97563042716448
198,1,score,-21.97563042716448
199,1,score,-21.97563042716448
200,1,score,-21.97563042716448
1,1,alpha,1.056335503542516
2,1,alpha,1.056335503542516
3,1,alpha,1.056335503542516
4,1,alpha,1.056335503542516
5,1,alpha,1.056335503542516
6,1,alpha,1.056335503542516
7,1,alpha,1.056335503542516
8,1,alpha,1.056335503542516
9,1,alpha,1.056335503542516
10,1,alpha,1.056335503542516
11,1,alpha,1.056335503542516
12,1,alpha,1.056335503542516
13,1,alpha,1.056335503542516
14,1,alpha,1.056335503542516
15,1,alpha,1.056335503542516
16,1,alpha,1.056335503542516
17,1,alpha,1.056335503542516
18,1,alpha,1.056335503542516
19,1,alpha,1.056335503542516
20,1,alpha,1.056335503542516
21,1,alpha,1.056335503542516
22,1,alpha,1.056335503542516
23,1,alpha,1.056335503542516
24,1,alpha,1.056335503542516
25,1,alpha,1.056335503542516
26,1,alpha,1.056335503542516
27,1,alpha,1.056335503542516
28,1,alpha,1.056335503542516
29,1,alpha,1.056335503542516
30,1,alpha,1.056335503542516
31,1,alpha,1.056335503542516
32,1,alpha,1.056335503542516
33,1,alpha,1.056335503542516
34,1,alpha,1.056335503542516
35,1,alpha,1.056335503542516
36,1,alpha,1.056335503542516
37,1,alpha,1.056335503542516
38,1,alpha,1.056335503542516
39,1,alpha,1.056335503542516
40,1,alpha,1.056335503542516
41,1,alpha,1.056335503542516
42,1,alpha,1.056335503542516
43,1,alpha,1.056335503542516
44,1,alpha,1.056335503542516
45,1,alpha,1.056335503542516
46,1,alpha,1.056335503542516
47,1,alpha,1.056335503542516
48,1,alpha,1.056335503542516
49,1,alpha,1.056335503542516
50,1,alpha,1.056335503542516
51,1,alpha,1.056335503542516
52,1,alpha,1.056335503542516
53,1,alpha,1.056335503542516
54,1,alpha,1.056335503542516
55,1,alpha,1.056335503542516
56,1,alpha,1.056335503542516
57,1,alpha,1.056335503542516
58,1,alpha,1.056335503542516
59,1,alpha,1.056335503542516
60,1,alpha,1.056335503542516
61,1,alpha,1.056335503542516
62,1,alpha,1.056335503542516
63,1,alpha,1.056335503542516
64,1,alpha,1.056335503542516
65,1,alpha,1.056335503542516
66,1,alpha,0.32626481915192684
67,1,alpha,0.32626481915192684
68,1,alpha,0.32626481915192684
69,1,alpha,0.32626481915192684
70,1,alpha,0.32626481915192684
71,1,alpha,0.32626481915192684
72,1,alpha,0.32626481915192684
73,1,alpha,0.32626481915192684
74,1,alpha,0.32626481915192684
75,1,alpha,0.32626481915192684
76,1,alpha,0.32626481915192684
77,1,alpha,0.32626481915192684
78,1,alpha,0.32626481915192684
79,1,alpha,0.32626481915192684
80,1,alpha,0.32626481915192684
81,1,alpha,0.32626481915192684
82,1,alpha,0.32626481915192684
83,1,alpha,0.32626481915192684
84,1,alpha,0.32626481915192684
85,1,alpha,0.32626481915192684
86,1,alpha,0.32626481915192684
87,1,alpha,0.32626481915192684
88,1,alpha,0.32626481915192684
89,1,alpha,0.32626481915192684
90,1,alpha,0.32626481915192684
91,1,alpha,0.32626481915192684
92,1,alpha,0.32626481915192684
93,1,alpha,0.32626481915192684
94,1,alpha,0.32626481915192684
95,1,alpha,0.32626481915192684
96,1,alpha,0.32626481915192684
97,1,alpha,0.32626481915192684
98,1,alpha,0.32626481915192684
99,1,alpha,0.32626481915192684
100,1,alpha,0.32626481915192684
101,1,alpha,0.32626481915192684
102,1,alpha,0.32626481915192684
103,1,alpha,0.32626481915192684
104,1,alpha,0.32626481915192684
105,1,alpha,0.32626481915192684
106,1,alpha,0.32626481915192684
107,1,alpha,0.32626481915192684
108,1,alpha,0.32626481915192684
109,1,alpha,0.32626481915192684
110,1,alpha,0.32626481915192684
111,1,alpha,0.32626481915192684
112,1,alpha,0.32626481915192684
113,1,alpha,0.32626481915192684
114,1,alpha,0.32626481915192684
115,1,alpha,0.32626481915192684
116,1,alpha,0.32626481915192684
117,1,alpha,0.32626481915192684
118,1,alpha,0.32626481915192684
119,1,alpha,0.32626481915192684
120,1,alpha,0.32626481915192684
121,1,alpha,0.32626481915192684
122,1,alpha,0.32626481915192684
123,1,alpha,0.32626481915192684
124,1,alpha,0.32626481915192684
125,1,alpha,0.32626481915192684
126,1,alpha,0.32626481915192684
127,1,alpha,0.32626481915192684
128,1,alpha,0.32626481915192684
129,1,alpha,0.32626481915192684
130,1,alpha,0.32626481915192684
131,1,alpha,0.32626481915192684
132,1,alpha,0.32626481915192684
133,1,alpha,0.32626481915192684
134,1,alpha,0.32626481915192684
135,1,alpha,0.32626481915192684
136,1,alpha,0.32626481915192684
137,1,alpha,0.32626481915192684
138,1,alpha,0.32626481915192684
139,1,alpha,0.32626481915192684
140,1,alpha,0.32626481915192684
141,1,alpha,0.32626481915192684
142,1,alpha,0.32626481915192684
143,1,alpha,0.32626481915192684
144,1,alpha,0.32626481915192684
145,1,alpha,0.32626481915192684
146,1,alpha,0.32626481915192684
147,1,alpha,0.32626481915192684
148,1,alpha,0.32626481915192684
149,1,alpha,0.32626481915192684
150,1,alpha,0.32626481915192684
151,1,alpha,0.32626481915192684
152,1,alpha,0.32626481915192684
153,1,alpha,0.32626481915192684
154,1,alpha,0.32626481915192684
155,1,alpha,0.32626481915192684
156,1,alpha,0.32626481915192684
157,1,alpha,0.32626481915192684
158,1,alpha,0.32626481915192684
159,1,alpha,0.32626481915192684
160,1,alpha,0.32626481915192684
161,1,alpha,0.32626481915192684
162,1,alpha,0.32626481915192684
163,1,alpha,0.32626481915192684
164,1,alpha,0.32626481915192684
165,1,alpha,0.32626481915192684
166,1,alpha,0.32626481915192684
167,1,alpha,0.32626481915192684
168,1,alpha,0.32626481915192684
169,1,alpha,0.32626481915192684
170,1,alpha,0.32626481915192684
171,1,alpha,0.32626481915192684
172,1,alpha,0.32626481915192684
173,1,alpha,0.32626481915192684
174,1,alpha,0.32626481915192684
175,1,alpha,0.32626481915192684
176,1,alpha,0.32626481915192684
177,1,alpha,0.32626481915192684
178,1,alpha,0.32626481915192684
179,1,alpha,0.32626481915192684
180,1,alpha,0.32626481915192684
181,1,alpha,0.32626481915192684
182,1,alpha,0.32626481915192684
183,1,alpha,0.32626481915192684
184,1,alpha,0.32626481915192684
185,1,alpha,0.32626481915192684
186,1,alpha,0.32626481915192684
187,1,alpha,0.32626481915192684
188,1,alpha,0.32626481915192684
189,1,alpha,0.32626481915192684
190,1,alpha,0.32626481915192684
191,1,alpha,0.32626481915192684
192,1,alpha,0.32626481915192684
193,1,alpha,0.32626481915192684
194,1,alpha,0.32626481915192684
195,1,alpha,0.32626481915192684
196,1,alpha,0.35858816100944324
197,1,alpha,0.35858816100944324
198,1,alpha,0.35858816100944324
199,1,alpha,0.35858816100944324
200,1,alpha,0.35858816100944324
1,1,discount,0.076683947124218
2,1,discount,0.076683947124218
3,1,discount,0.076683947124218
4,1,discount,0.076683947124218
5,1,discount,0.8584126464015909
6,1,discount,0.8584126464015909
7,1,discount,0.9009235136595044
8,1,discount,0.9009235136595044
9,1,discount,0.9009235136595044
10,1,discount,0.49335875587715905
11,1,discount,0.4970232051608594
12,1,discount,0.03897663897825576
13,1,discount,0.03897663897825576
14,1,discount,0.7573531027815932
15,1,discount,0.6205261391021033
16,1,discount,0.49219667261633004
17,1,discount,0.9632910816666822
18,1,discount,0.3528215813544111
19,1,discount,0.3528215813544111
20,1,discount,0.3528215813544111
21,1,discount,0.3528215813544111
22,1,discount,0.1475909582439956
23,1,discount,0.1475909582439956
24,1,discount,0.1475909582439956
25,1,discount,0.01782924139824682
26,1,discount,0.6544971732378926
27,1,discount,0.6544971732378926
28,1,discount,0.6544971732378926
29,1,discount,0.6544971732378926
30,1,discount,0.6544971732378926
31,1,discount,0.6153033986400522
32,1,discount,0.6153033986400522
33,1,discount,0.6153033986400522
34,1,discount,0.6153033986400522
35,1,discount,0.6153033986400522
36,1,discount,0.7533880522335796
37,1,discount,0.8545459214546729
38,1,discount,0.6536419642419062
39,1,discount,0.6536419642419062
40,1,discount,0.6536419642419062
41,1,discount,0.6536419642419062
