Iteration,Chain,Parameter,value
1,1,score,-30.925961363082198
2,1,score,-30.925961363082198
3,1,score,-30.925961363082198
4,1,score,-30.925961363082198
5,1,score,-30.925961363082198
6,1,score,-30.925961363082198
7,1,score,-30.925961363082198
8,1,score,-30.925961363082198
9,1,score,-30.925961363082198
10,1,score,-30.925961363082198
11,1,score,-30.925961363082198
12,1,score,-30.925961363082198
13,1,score,-30.925961363082198
14,1,score,-30.925961363082198
15,1,score,-30.925961363082198
16,1,score,-31.02076956500614
17,1,score,-31.02076956500614
18,1,score,-31.02076956500614
19,1,score,-31.02076956500614
20,1,score,-31.02076956500614
21,1,score,-31.02076956500614
22,1,score,-31.02076956500614
23,1,score,-31.02076956500614
24,1,score,-31.02076956500614
25,1,score,-31.02076956500614
26,1,score,-31.02076956500614
27,1,score,-31.02076956500614
28,1,score,-31.02076956500614
29,1,score,-31.02076956500614
30,1,score,-31.02076956500614
31,1,score,-31.02076956500614
32,1,score,-31.02076956500614
33,1,score,-31.02076956500614
34,1,score,-31.02076956500614
35,1,score,-31.02076956500614
36,1,score,-31.02076956500614
37,1,score,-31.02076956500614
38,1,score,-31.02076956500614
39,1,score,-31.02076956500614
40,1,score,-31.02076956500614
41,1,score,-31.02076956500614
42,1,score,-31.02076956500614
43,1,score,-31.02076956500614
44,1,score,-31.02076956500614
45,1,score,-31.02076956500614
46,1,score,-31.02076956500614
47,1,score,-31.02076956500614
48,1,score,-31.02076956500614
49,1,score,-31.02076956500614
50,1,score,-31.02076956500614
51,1,score,-31.02076956500614
52,1,score,-31.02076956500614
53,1,score,-31.02076956500614
54,1,score,-31.02076956500614
55,1,score,-31.02076956500614
56,1,score,-31.02076956500614
57,1,score,-31.02076956500614
58,1,score,-31.02076956500614
59,1,score,-31.02076956500614
60,1,score,-31.02076956500614
61,1,score,-31.02076956500614
62,1,score,-31.02076956500614
63,1,score,-31.02076956500614
64,1,score,-31.02076956500614
65,1,score,-31.02076956500614
66,1,score,-31.02076956500614
67,1,score,-31.02076956500614
68,1,score,-31.02076956500614
69,1,score,-31.02076956500614
70,1,score,-31.02076956500614
71,1,score,-31.02076956500614
72,1,score,-31.02076956500614
73,1,score,-31.02076956500614
74,1,score,-31.02076956500614
75,1,score,-31.02076956500614
76,1,score,-31.02076956500614
77,1,score,-31.01345031565246
78,1,score,-31.01345031565246
79,1,score,-31.01345031565246
80,1,score,-31.01345031565246
81,1,score,-31.01345031565246
82,1,score,-31.01345031565246
83,1,score,-31.01345031565246
84,1,score,-31.01345031565246
85,1,score,-31.01345031565246
86,1,score,-31.01345031565246
87,1,score,-31.01345031565246
88,1,score,-31.01345031565246
89,1,score,-31.01345031565246
90,1,score,-31.01345031565246
91,1,score,-31.01345031565246
92,1,score,-31.01345031565246
93,1,score,-31.01345031565246
94,1,score,-31.01345031565246
95,1,score,-31.01345031565246
96,1,score,-31.01345031565246
97,1,score,-31.01345031565246
98,1,score,-31.01345031565246
99,1,score,-31.01345031565246
100,1,score,-31.01345031565246
101,1,score,-31.01345031565246
102,1,score,-31.01345031565246
103,1,score,-31.01345031565246
104,1,score,-31.01345031565246
105,1,score,-31.01345031565246
106,1,score,-31.01345031565246
107,1,score,-31.01345031565246
108,1,score,-31.01345031565246
109,1,score,-31.01345031565246
110,1,score,-31.01345031565246
111,1,score,-31.01345031565246
112,1,score,-31.01345031565246
113,1,score,-31.01345031565246
114,1,score,-31.01345031565246
115,1,score,-31.01345031565246
116,1,score,-31.01345031565246
117,1,score,-31.01345031565246
118,1,score,-31.01345031565246
119,1,score,-31.01345031565246
120,1,score,-31.01345031565246
121,1,score,-31.01345031565246
122,1,score,-31.01345031565246
123,1,score,-31.01345031565246
124,1,score,-31.01345031565246
125,1,score,-31.01345031565246
126,1,score,-31.01345031565246
127,1,score,-31.01345031565246
128,1,score,-31.01345031565246
129,1,score,-31.01345031565246
130,1,score,-31.01345031565246
131,1,score,-31.01345031565246
132,1,score,-31.01345031565246
133,1,score,-31.01345031565246
134,1,score,-31.01345031565246
135,1,score,-31.01345031565246
136,1,score,-31.01345031565246
137,1,score,-31.01345031565246
138,1,score,-31.01345031565246
139,1,score,-31.01345031565246
140,1,score,-31.01345031565246
141,1,score,-31.01345031565246
142,1,score,-31.01345031565246
143,1,score,-31.01345031565246
144,1,score,-31.01345031565246
145,1,score,-31.01345031565246
146,1,score,-31.01345031565246
147,1,score,-31.01345031565246
148,1,score,-31.01345031565246
149,1,score,-31.01345031565246
150,1,score,-31.01345031565246
151,1,score,-31.01345031565246
152,1,score,-31.01345031565246
153,1,score,-31.01345031565246
154,1,score,-31.01345031565246
155,1,score,-31.01345031565246
156,1,score,-31.01345031565246
157,1,score,-31.01345031565246
158,1,score,-31.01345031565246
159,1,score,-31.01345031565246
160,1,score,-31.01345031565246
161,1,score,-31.01345031565246
162,1,score,-31.01345031565246
163,1,score,-31.01345031565246
164,1,score,-31.01345031565246
165,1,score,-31.01345031565246
166,1,score,-31.01345031565246
167,1,score,-31.01345031565246
168,1,score,-31.01345031565246
169,1,score,-31.01345031565246
170,1,score,-31.01345031565246
171,1,score,-31.01345031565246
172,1,score,-31.01345031565246
173,1,score,-31.01345031565246
174,1,score,-31.01345031565246
175,1,score,-31.01345031565246
176,1,score,-31.01345031565246
177,1,score,-31.01345031565246
178,1,score,-31.01345031565246
179,1,score,-31.01345031565246
180,1,score,-31.01345031565246
181,1,score,-31.01345031565246
182,1,score,-31.01345031565246
183,1,score,-31.01345031565246
184,1,score,-31.01345031565246
185,1,score,-31.01345031565246
186,1,score,-31.01345031565246
187,1,score,-31.01345031565246
188,1,score,-31.01345031565246
189,1,score,-31.01345031565246
190,1,score,-31.01345031565246
191,1,score,-31.01345031565246
192,1,score,-31.01345031565246
193,1,score,-31.01345031565246
194,1,score,-31.01345031565246
195,1,score,-31.01345031565246
196,1,score,-31.01345031565246
197,1,score,-31.01345031565246
198,1,score,-31.01345031565246
199,1,score,-31.01345031565246
200,1,score,-31.01345031565246
1,1,alpha,0.1321728683957213
2,1,alpha,0.1321728683957213
3,1,alpha,0.1321728683957213
4,1,alpha,0.1321728683957213
5,1,alpha,0.1321728683957213
6,1,alpha,0.1321728683957213
7,1,alpha,0.1321728683957213
8,1,alpha,0.1321728683957213
9,1,alpha,0.1321728683957213
10,1,alpha,0.1321728683957213
11,1,alpha,0.1321728683957213
12,1,alpha,0.1321728683957213
13,1,alpha,0.1321728683957213
14,1,alpha,0.1321728683957213
15,1,alpha,0.1321728683957213
16,1,alpha,0.1709409300677045
17,1,alpha,0.1709409300677045
18,1,alpha,0.1709409300677045
19,1,alpha,0.1709409300677045
20,1,alpha,0.1709409300677045
21,1,alpha,0.1709409300677045
22,1,alpha,0.1709409300677045
23,1,alpha,0.1709409300677045
24,1,alpha,0.1709409300677045
25,1,alpha,0.1709409300677045
26,1,alpha,0.1709409300677045
27,1,alpha,0.1709409300677045
28,1,alpha,0.1709409300677045
29,1,alpha,0.1709409300677045
30,1,alpha,0.1709409300677045
31,1,alpha,0.1709409300677045
32,1,alpha,0.1709409300677045
33,1,alpha,0.1709409300677045
34,1,alpha,0.1709409300677045
35,1,alpha,0.1709409300677045
36,1,alpha,0.1709409300677045
37,1,alpha,0.1709409300677045
38,1,alpha,0.1709409300677045
39,1,alpha,0.1709409300677045
40,1,alpha,0.1709409300677045
41,1,alpha,0.1709409300677045
42,1,alpha,0.1709409300677045
43,1,alpha,0.1709409300677045
44,1,alpha,0.1709409300677045
45,1,alpha,0.1709409300677045
46,1,alpha,0.1709409300677045
47,1,alpha,0.1709409300677045
48,1,alpha,0.1709409300677045
49,1,alpha,0.1709409300677045
50,1,alpha,0.1709409300677045
51,1,alpha,0.1709409300677045
52,1,alpha,0.1709409300677045
53,1,alpha,0.1709409300677045
54,1,alpha,0.1709409300677045
55,1,alpha,0.1709409300677045
56,1,alpha,0.1709409300677045
57,1,alpha,0.1709409300677045
58,1,alpha,0.1709409300677045
59,1,alpha,0.1709409300677045
60,1,alpha,0.1709409300677045
61,1,alpha,0.1709409300677045
62,1,alpha,0.1709409300677045
63,1,alpha,0.1709409300677045
64,1,alpha,0.1709409300677045
65,1,alpha,0.1709409300677045
66,1,alpha,0.1709409300677045
67,1,alpha,0.1709409300677045
68,1,alpha,0.1709409300677045
69,1,alpha,0.1709409300677045
70,1,alpha,0.1709409300677045
71,1,alpha,0.1709409300677045
72,1,alpha,0.1709409300677045
73,1,alpha,0.1709409300677045
74,1,alpha,0.1709409300677045
75,1,alpha,0.1709409300677045
76,1,alpha,0.1709409300677045
77,1,alpha,0.16966636166262372
78,1,alpha,0.16966636166262372
79,1,alpha,0.16966636166262372
80,1,alpha,0.16966636166262372
81,1,alpha,0.16966636166262372
82,1,alpha,0.16966636166262372
83,1,alpha,0.16966636166262372
84,1,alpha,0.16966636166262372
85,1,alpha,0.16966636166262372
86,1,alpha,0.16966636166262372
87,1,alpha,0.16966636166262372
88,1,alpha,0.16966636166262372
89,1,alpha,0.16966636166262372
90,1,alpha,0.16966636166262372
91,1,alpha,0.16966636166262372
92,1,alpha,0.16966636166262372
93,1,alpha,0.16966636166262372
94,1,alpha,0.16966636166262372
95,1,alpha,0.16966636166262372
96,1,alpha,0.16966636166262372
97,1,alpha,0.16966636166262372
98,1,alpha,0.16966636166262372
99,1,alpha,0.16966636166262372
100,1,alpha,0.16966636166262372
101,1,alpha,0.16966636166262372
102,1,alpha,0.16966636166262372
103,1,alpha,0.16966636166262372
104,1,alpha,0.16966636166262372
105,1,alpha,0.16966636166262372
106,1,alpha,0.16966636166262372
107,1,alpha,0.16966636166262372
108,1,alpha,0.16966636166262372
109,1,alpha,0.16966636166262372
110,1,alpha,0.16966636166262372
111,1,alpha,0.16966636166262372
112,1,alpha,0.16966636166262372
113,1,alpha,0.16966636166262372
114,1,alpha,0.16966636166262372
115,1,alpha,0.16966636166262372
116,1,alpha,0.16966636166262372
117,1,alpha,0.16966636166262372
118,1,alpha,0.16966636166262372
119,1,alpha,0.16966636166262372
120,1,alpha,0.16966636166262372
121,1,alpha,0.16966636166262372
122,1,alpha,0.16966636166262372
123,1,alpha,0.16966636166262372
124,1,alpha,0.16966636166262372
125,1,alpha,0.16966636166262372
126,1,alpha,0.16966636166262372
127,1,alpha,0.16966636166262372
128,1,alpha,0.16966636166262372
129,1,alpha,0.16966636166262372
130,1,alpha,0.16966636166262372
131,1,alpha,0.16966636166262372
132,1,alpha,0.16966636166262372
133,1,alpha,0.16966636166262372
134,1,alpha,0.16966636166262372
135,1,alpha,0.16966636166262372
136,1,alpha,0.16966636166262372
137,1,alpha,0.16966636166262372
138,1,alpha,0.16966636166262372
139,1,alpha,0.16966636166262372
140,1,alpha,0.16966636166262372
141,1,alpha,0.16966636166262372
142,1,alpha,0.16966636166262372
143,1,alpha,0.16966636166262372
144,1,alpha,0.16966636166262372
145,1,alpha,0.16966636166262372
146,1,alpha,0.16966636166262372
147,1,alpha,0.16966636166262372
148,1,alpha,0.16966636166262372
149,1,alpha,0.16966636166262372
150,1,alpha,0.16966636166262372
151,1,alpha,0.16966636166262372
152,1,alpha,0.16966636166262372
153,1,alpha,0.16966636166262372
154,1,alpha,0.16966636166262372
155,1,alpha,0.16966636166262372
156,1,alpha,0.16966636166262372
157,1,alpha,0.16966636166262372
158,1,alpha,0.16966636166262372
159,1,alpha,0.16966636166262372
160,1,alpha,0.16966636166262372
161,1,alpha,0.16966636166262372
162,1,alpha,0.16966636166262372
163,1,alpha,0.16966636166262372
164,1,alpha,0.16966636166262372
165,1,alpha,0.16966636166262372
166,1,alpha,0.16966636166262372
167,1,alpha,0.16966636166262372
168,1,alpha,0.16966636166262372
169,1,alpha,0.16966636166262372
170,1,alpha,0.16966636166262372
171,1,alpha,0.16966636166262372
172,1,alpha,0.16966636166262372
173,1,alpha,0.16966636166262372
174,1,alpha,0.16966636166262372
