"","ldf_num","exposureRate","responseCorrect","typedLabel","realLabel","trialnum","partnersExposure","adjLabel","subID","duration","score","targetPosition","timestamp","targetObjectName","phase","partnerSelection","speed","method","clickedObject","testCorrect","toBeDropped"
"1",1,2,1,"blicke","blicket",0,"Perfect","blicket","188",1006,100,"deg200","15:29:48","2006-600.jpg","game","2006-600.jpg",30,"label",NA,"1",0
"2",1,4,1,"kiv","kiv",1,"Perfect","kiv","188",393,110,"deg120","15:29:56","2002-600.jpg","game","2002-600.jpg",30,"label",NA,"1",0
"3",1,1,1,"toma","toma",2,"Perfect","toma","188",584,110,"deg80","15:30:05","2025-600.jpg","game","2025-600.jpg",30,"label",NA,"1",0
"4",1,4,1,"dax","dax",3,"Perfect","dax","188",534,110,"deg0","15:30:10","2009-600.jpg","game","2009-600.jpg",30,"label",NA,"1",0
"5",1,1,1,"toma","toma",4,"Perfect","toma","188",408,110,"deg280","15:30:17","2025-600.jpg","game","2025-600.jpg",30,"label",NA,"1",0
"6",1,2,1,"fep","fep",5,"Perfect","fep","188",1024,100,"deg320","15:30:29","2001-600.jpg","game","2001-600.jpg",30,"label",NA,"UNKNOWN",0
"7",1,2,1,"wug","wug",6,"Perfect","wug","188",504,110,"deg280","15:30:38","2056-600.jpg","game","2056-600.jpg",30,"label",NA,"1",0
"8",1,4,1,"manu","manu",7,"Perfect","manu","188",800,110,"deg320","15:30:45","2005-600.jpg","game","2005-600.jpg",30,"label",NA,"1",0
"9",1,4,1,"kiv","kiv",8,"Perfect","kiv","188",368,110,"deg0","15:30:54","2002-600.jpg","game","2002-600.jpg",30,"label",NA,"1",0
"10",1,2,1,"wug","wug",9,"Perfect","wug","188",416,110,"deg240","15:31:02","2056-600.jpg","game","2056-600.jpg",30,"label",NA,"1",0
"11",1,1,1,"gazze","gazzer",10,"Perfect","gazzer","188",856,110,"deg40","15:31:10","2007-600.jpg","game","2007-600.jpg",30,"label",NA,"1",0
"12",1,2,1,"fepo","fep",11,"Perfect","fep","188",583,110,"deg40","15:31:18","2001-600.jpg","game","2001-600.jpg",30,"label",NA,"UNKNOWN",0
"13",1,4,1,"dax","dax",12,"Perfect","dax","188",455,110,"deg80","15:31:24","2009-600.jpg","game","2009-600.jpg",30,"label",NA,"1",0
"14",1,4,1,"manu","manu",13,"Perfect","manu","188",1446,100,"deg120","15:31:30","2005-600.jpg","game","2005-600.jpg",30,"label",NA,"1",0
"15",1,1,0,"kiv","toma",14,"Perfect","kiv","188",415,0,"deg280","15:31:35","2025-600.jpg","game","2002-600.jpg",30,"label",NA,"1",0
"16",1,4,1,"kiv","kiv",15,"Perfect","kiv","188",408,110,"deg160","15:31:41","2002-600.jpg","game","2002-600.jpg",30,"label",NA,"1",0
"17",1,2,1,"blicket","blicket",16,"Perfect","blicket","188",910,110,"deg40","15:31:48","2006-600.jpg","game","2006-600.jpg",30,"label",NA,"1",0
"18",1,4,1,"manu","manu",17,"Perfect","manu","188",480,110,"deg80","15:31:53","2005-600.jpg","game","2005-600.jpg",30,"label",NA,"1",0
"19",1,2,1,"fep","fep",18,"Perfect","fep","188",460,110,"deg0","15:31:58","2001-600.jpg","game","2001-600.jpg",30,"label",NA,"UNKNOWN",0
"20",1,4,1,"dax","dax",19,"Perfect","dax","188",431,110,"deg120","15:32:05","2009-600.jpg","game","2009-600.jpg",30,"label",NA,"1",0
"21",1,2,1,"wug","wug",20,"Perfect","wug","188",407,110,"deg0","15:32:11","2056-600.jpg","game","2056-600.jpg",30,"label",NA,"1",0
"22",1,1,0,"fwep","gazzer",21,"Perfect","fep","188",448,0,"deg0","15:32:17","2007-600.jpg","game","2001-600.jpg",30,"label",NA,"1",0
"23",1,1,1,"kreeb","kreeb",22,"Perfect","kreeb","188",2175,90,"deg240","15:32:25","2023-600.jpg","game","2023-600.jpg",30,"label",NA,"1",0
"24",1,2,1,"blick","blicket",23,"Perfect","blicket","188",1026,100,"deg320","15:32:32","2006-600.jpg","game","2006-600.jpg",30,"label",NA,"1",0
"25",1,1,1,"kreeb","kreeb",24,"Perfect","kreeb","188",695,110,"deg120","15:32:37","2023-600.jpg","game","2023-600.jpg",30,"label",NA,"1",0
"26",1,1,1,"gazzz","gazzer",25,"Perfect","gazzer","188",1576,100,"deg160","15:32:45","2007-600.jpg","game","2007-600.jpg",30,"label",NA,"1",0
"27",1,1,1,"kreeb","kreeb",26,"Perfect","kreeb","188",663,110,"deg120","15:32:50","2023-600.jpg","game","2023-600.jpg",30,"label",NA,"1",0
"28",2,4,1,"dax","dax",0,"Perfect","dax","133",768,110,"deg160","15:25:57","2023-600.jpg","game","2023-600.jpg",40,"label",NA,"1",0
"29",2,1,1,NA,"fep",1,"Perfect","","133",6583,50,"deg320","15:26:11","2009-600.jpg","game","2009-600.jpg",40,"click","fep","1",0
"30",2,4,1,"toma","toma",2,"Perfect","toma","133",494,110,"deg280","15:26:16","2001-600.jpg","game","2001-600.jpg",40,"label",NA,"1",0
"31",2,2,1,"manu","manu",3,"Perfect","manu","133",544,110,"deg40","15:26:22","2005-600.jpg","game","2005-600.jpg",40,"label",NA,"1",0
"32",2,1,1,"feb","fep",4,"Perfect","fep","133",520,110,"deg280","15:26:28","2009-600.jpg","game","2009-600.jpg",40,"label",NA,"1",0
"33",2,2,1,"gazzer","gazzer",5,"Perfect","gazzer","133",784,110,"deg40","15:26:34","2025-600.jpg","game","2025-600.jpg",40,"label",NA,"1",0
"34",2,4,1,"toma","toma",6,"Perfect","toma","133",519,110,"deg120","15:26:40","2001-600.jpg","game","2001-600.jpg",40,"label",NA,"1",0
"35",2,4,1,"dax","dax",7,"Perfect","dax","133",482,110,"deg240","15:26:44","2023-600.jpg","game","2023-600.jpg",40,"label",NA,"1",0
"36",2,1,1,"blicket","blicket",8,"Perfect","blicket","133",615,110,"deg280","15:26:48","2007-600.jpg","game","2007-600.jpg",40,"label",NA,"1",0
"37",2,2,1,"wub","wug",9,"Perfect","wug","133",378,110,"deg0","15:26:51","2056-600.jpg","game","2056-600.jpg",40,"label",NA,"1",0
"38",2,4,1,"toma","toma",10,"Perfect","toma","133",407,110,"deg280","15:26:56","2001-600.jpg","game","2001-600.jpg",40,"label",NA,"1",0
"39",2,2,1,"wub","wug",11,"Perfect","wug","133",393,110,"deg200","15:27:01","2056-600.jpg","game","2056-600.jpg",40,"label",NA,"1",0
"40",2,4,1,"kreeb","kreeb",12,"Perfect","kreeb","133",528,110,"deg160","15:27:06","2002-600.jpg","game","2002-600.jpg",40,"label",NA,"1",0
"41",2,2,1,"gazzer","gazzer",13,"Perfect","gazzer","133",743,110,"deg120","15:27:12","2025-600.jpg","game","2025-600.jpg",40,"label",NA,"1",0
"42",2,2,1,"manu","manu",14,"Perfect","manu","133",488,110,"deg80","15:27:17","2005-600.jpg","game","2005-600.jpg",40,"label",NA,"1",0
"43",2,2,1,"wub","wug",15,"Perfect","wug","133",301,110,"deg280","15:27:22","2056-600.jpg","game","2056-600.jpg",40,"label",NA,"1",0
"44",2,2,1,"gazzer","gazzer",16,"Perfect","gazzer","133",706,110,"deg120","15:27:26","2025-600.jpg","game","2025-600.jpg",40,"label",NA,"1",0
"45",2,2,1,"manu","manu",17,"Perfect","manu","133",495,110,"deg80","15:27:30","2005-600.jpg","game","2005-600.jpg",40,"label",NA,"1",0
"46",2,1,1,"kiv","kiv",18,"Perfect","kiv","133",383,110,"deg240","15:27:34","2006-600.jpg","game","2006-600.jpg",40,"label",NA,"1",0
"47",2,1,1,"feb","fep",19,"Perfect","fep","133",400,110,"deg320","15:27:37","2009-600.jpg","game","2009-600.jpg",40,"label",NA,"1",0
"48",2,1,1,"blicket","blicket",20,"Perfect","blicket","133",664,110,"deg0","15:27:42","2007-600.jpg","game","2007-600.jpg",40,"label",NA,"1",0
"49",2,1,1,"kiv","kiv",21,"Perfect","kiv","133",375,110,"deg40","15:27:46","2006-600.jpg","game","2006-600.jpg",40,"label",NA,"1",0
"50",2,4,1,"dax","dax",22,"Perfect","dax","133",448,110,"deg280","15:27:51","2023-600.jpg","game","2023-600.jpg",40,"label",NA,"1",0
"51",2,4,1,"kreeb","kreeb",23,"Perfect","kreeb","133",567,110,"deg0","15:27:55","2002-600.jpg","game","2002-600.jpg",40,"label",NA,"1",0
"52",2,1,1,"kiv","kiv",24,"Perfect","kiv","133",432,110,"deg40","15:28:00","2006-600.jpg","game","2006-600.jpg",40,"label",NA,"1",0
"53",2,4,1,"kreeb","kreeb",25,"Perfect","kreeb","133",519,110,"deg40","15:28:04","2002-600.jpg","game","2002-600.jpg",40,"label",NA,"1",0
"54",2,1,1,"blicket","blicket",26,"Perfect","blicket","133",664,110,"deg40","15:28:09","2007-600.jpg","game","2007-600.jpg",40,"label",NA,"1",0
"55",3,1,1,NA,"manu",0,"Half","","283",10914,10,"deg240","16:09:40","2001-600.jpg","game","2001-600.jpg",30,"click","manu","UNKNOWN",1
"56",3,1,1,NA,"fep",1,"Half","","283",5708,60,"deg280","16:09:53","2002-600.jpg","game","2002-600.jpg",30,"click","fep","UNKNOWN",1
"57",3,2,1,NA,"kreeb",2,"Half","","283",4292,70,"deg320","16:10:02","2056-600.jpg","game","2056-600.jpg",30,"click","kreeb","UNKNOWN",1
"58",3,4,1,NA,"blicket",3,"Half","","283",4317,70,"deg160","16:10:14","2023-600.jpg","game","2023-600.jpg",30,"click","blicket","1",1
"59",3,2,1,NA,"dax",4,"Half","","283",3910,80,"deg40","16:10:23","2025-600.jpg","game","2025-600.jpg",30,"click","dax","UNKNOWN",1
"60",3,2,1,NA,"kiv",5,"Half","","283",3648,80,"deg320","16:10:32","2009-600.jpg","game","2009-600.jpg",30,"click","kiv","UNKNOWN",1
"61",3,4,1,NA,"gazzer",6,"Half","","283",3939,80,"deg40","16:10:42","2007-600.jpg","game","2007-600.jpg",30,"click","gazzer","1",1
"62",3,2,1,NA,"dax",7,"Half","","283",3761,80,"deg40","16:10:52","2025-600.jpg","game","2025-600.jpg",30,"click","dax","UNKNOWN",1
"63",3,4,1,NA,"gazzer",8,"Half","","283",4615,70,"deg240","16:11:02","2007-600.jpg","game","2007-600.jpg",30,"click","gazzer","1",1
"64",3,2,1,NA,"kiv",9,"Half","","283",4143,70,"deg80","16:11:12","2009-600.jpg","game","2009-600.jpg",30,"click","kiv","UNKNOWN",1
"65",3,1,1,NA,"wug",10,"Half","","283",4004,70,"deg200","16:11:22","2006-600.jpg","game","2006-600.jpg",30,"click","wug","UNKNOWN",1
"66",3,1,1,NA,"manu",11,"Half","","283",4879,70,"deg280","16:11:35","2001-600.jpg","game","2001-600.jpg",30,"click","manu","UNKNOWN",1
"67",3,2,1,NA,"kiv",12,"Half","","283",4253,70,"deg120","16:11:45","2009-600.jpg","game","2009-600.jpg",30,"click","kiv","UNKNOWN",1
"68",3,4,1,NA,"toma",13,"Half","","283",4278,70,"deg0","16:11:55","2005-600.jpg","game","2005-600.jpg",30,"click","toma","UNKNOWN",1
"69",3,2,1,NA,"kreeb",14,"Half","","283",3542,80,"deg40","16:12:03","2056-600.jpg","game","2056-600.jpg",30,"click","kreeb","UNKNOWN",1
"70",3,4,1,NA,"toma",15,"Half","","283",3982,80,"deg240","16:12:10","2005-600.jpg","game","2005-600.jpg",30,"click","toma","UNKNOWN",1
"71",3,4,1,NA,"gazzer",16,"Half","","283",3607,80,"deg320","16:12:20","2007-600.jpg","game","2007-600.jpg",30,"click","gazzer","1",1
"72",3,1,1,NA,"wug",17,"Half","","283",5249,60,"deg80","16:12:31","2006-600.jpg","game","2006-600.jpg",30,"click","wug","UNKNOWN",1
"73",3,4,1,NA,"blicket",18,"Half","","283",3214,80,"deg320","16:12:42","2023-600.jpg","game","2023-600.jpg",30,"click","blicket","1",1
"74",3,1,1,NA,"fep",19,"Half","","283",4568,70,"deg80","16:12:50","2002-600.jpg","game","2002-600.jpg",30,"click","fep","UNKNOWN",1
"75",3,2,1,NA,"dax",20,"Half","","283",3620,80,"deg240","16:12:58","2025-600.jpg","game","2025-600.jpg",30,"click","dax","UNKNOWN",1
"76",3,1,1,NA,"manu",21,"Half","","283",4290,70,"deg40","16:13:06","2001-600.jpg","game","2001-600.jpg",30,"click","manu","UNKNOWN",1
"77",3,4,1,NA,"toma",22,"Half","","283",4308,70,"deg120","16:13:14","2005-600.jpg","game","2005-600.jpg",30,"click","toma","UNKNOWN",1
"78",3,2,1,NA,"kreeb",23,"Half","","283",4289,70,"deg160","16:13:22","2056-600.jpg","game","2056-600.jpg",30,"click","kreeb","UNKNOWN",1
"79",3,4,1,NA,"blicket",24,"Half","","283",4566,70,"deg240","16:13:37","2023-600.jpg","game","2023-600.jpg",30,"click","blicket","1",1
"80",3,1,1,NA,"fep",25,"Half","","283",3384,80,"deg120","16:13:45","2002-600.jpg","game","2002-600.jpg",30,"click","fep","UNKNOWN",1
"81",3,1,1,NA,"wug",26,"Half","","283",3948,80,"deg200","16:13:53","2006-600.jpg","game","2006-600.jpg",30,"click","wug","UNKNOWN",1
"82",4,4,1,NA,"manu",0,"None","","47",5450,60,"deg40","14:25:12","2001-600.jpg","game","2001-600.jpg",30,"click","manu","1",0
"83",4,2,1,NA,"kreeb",1,"None","","47",5167,60,"deg0","14:25:25","2007-600.jpg","game","2007-600.jpg",30,"click","kreeb","UNKNOWN",0
"84",4,4,1,NA,"manu",2,"None","","47",4467,70,"deg80","14:25:39","2001-600.jpg","game","2001-600.jpg",30,"click","manu","1",0
"85",4,4,1,NA,"toma",3,"None","","47",4600,70,"deg80","14:25:48","2025-600.jpg","game","2025-600.jpg",30,"click","toma","1",0
"86",4,2,1,NA,"fep",4,"None","","47",4267,70,"deg320","14:25:59","2005-600.jpg","game","2005-600.jpg",30,"click","fep","1",0
"87",4,1,1,NA,"wug",5,"None","","47",4284,70,"deg160","14:26:08","2009-600.jpg","game","2009-600.jpg",30,"click","wug","UNKNOWN",0
"88",4,1,1,NA,"blicket",6,"None","","47",4234,70,"deg200","14:26:16","2006-600.jpg","game","2006-600.jpg",30,"click","blicket","0",0
"89",4,2,1,NA,"fep",7,"None","","47",3966,80,"deg240","14:26:27","2005-600.jpg","game","2005-600.jpg",30,"click","fep","1",0
"90",4,4,1,NA,"manu",8,"None","","47",3350,80,"deg320","14:26:35","2001-600.jpg","game","2001-600.jpg",30,"click","manu","1",0
"91",4,2,1,NA,"kiv",9,"None","","47",4634,70,"deg280","14:26:44","2002-600.jpg","game","2002-600.jpg",30,"click","kiv","1",0
"92",4,1,1,NA,"dax",10,"None","","47",3633,80,"deg120","14:26:54","2056-600.jpg","game","2056-600.jpg",30,"click","dax","1",0
"93",4,1,1,NA,"blicket",11,"None","","47",3633,80,"deg120","14:27:02","2006-600.jpg","game","2006-600.jpg",30,"click","blicket","0",0
"94",4,4,1,NA,"toma",12,"None","","47",3983,80,"deg200","14:27:10","2025-600.jpg","game","2025-600.jpg",30,"click","toma","1",0
"95",4,4,1,NA,"gazzer",13,"None","","47",4315,70,"deg80","14:27:21","2023-600.jpg","game","2023-600.jpg",30,"click","gazzer","1",0
"96",4,2,1,NA,"kreeb",14,"None","","47",4523,70,"deg0","14:27:31","2007-600.jpg","game","2007-600.jpg",30,"click","kreeb","UNKNOWN",0
"97",4,1,1,NA,"wug",15,"None","","47",13297,10,"deg240","14:27:53","2009-600.jpg","game","2009-600.jpg",30,"click","wug","UNKNOWN",0
"98",4,1,1,NA,"dax",16,"None","","47",5049,60,"deg320","14:28:03","2056-600.jpg","game","2056-600.jpg",30,"click","dax","1",0
"99",4,4,1,NA,"gazzer",17,"None","","47",3817,80,"deg120","14:28:12","2023-600.jpg","game","2023-600.jpg",30,"click","gazzer","1",0
"100",4,1,1,NA,"wug",18,"None","","47",3400,80,"deg320","14:28:20","2009-600.jpg","game","2009-600.jpg",30,"click","wug","UNKNOWN",0
"101",4,2,1,NA,"kiv",19,"None","","47",4233,70,"deg280","14:28:28","2002-600.jpg","game","2002-600.jpg",30,"click","kiv","1",0
"102",4,1,1,NA,"dax",20,"None","","47",4268,70,"deg0","14:28:37","2056-600.jpg","game","2056-600.jpg",30,"click","dax","1",0
"103",4,2,1,NA,"kreeb",21,"None","","47",3418,80,"deg320","14:28:46","2007-600.jpg","game","2007-600.jpg",30,"click","kreeb","UNKNOWN",0
"104",4,2,1,NA,"kiv",22,"None","","47",4735,70,"deg0","14:28:55","2002-600.jpg","game","2002-600.jpg",30,"click","kiv","1",0
"105",4,4,1,NA,"gazzer",23,"None","","47",3250,80,"deg320","14:29:02","2023-600.jpg","game","2023-600.jpg",30,"click","gazzer","1",0
"106",4,2,1,NA,"fep",24,"None","","47",3584,80,"deg120","14:29:09","2005-600.jpg","game","2005-600.jpg",30,"click","fep","1",0
"107",4,1,1,NA,"blicket",25,"None","","47",4265,70,"deg200","14:29:19","2006-600.jpg","game","2006-600.jpg",30,"click","blicket","0",0
"108",4,4,1,NA,"toma",26,"None","","47",4185,70,"deg80","14:29:26","2025-600.jpg","game","2025-600.jpg",30,"click","toma","1",0
"109",5,4,1,NA,"fep",0,"Half","","243",3599,80,"deg40","12:33:44","2009-600.jpg","game","2009-600.jpg",30,"click","fep","0",0
"110",5,1,1,NA,"kiv",1,"Half","","243",4303,70,"deg0","12:33:53","2025-600.jpg","game","2025-600.jpg",30,"click","kiv","UNKNOWN",0
"111",5,2,1,NA,"toma",2,"Half","","243",3927,80,"deg320","12:34:02","2005-600.jpg","game","2005-600.jpg",30,"click","toma","UNKNOWN",0
"112",5,4,1,NA,"dax",3,"Half","","243",3927,80,"deg160","12:34:11","2007-600.jpg","game","2007-600.jpg",30,"click","dax","1",0
"113",5,1,1,NA,"kiv",4,"Half","","243",4359,70,"deg80","12:34:19","2025-600.jpg","game","2025-600.jpg",30,"click","kiv","UNKNOWN",0
"114",5,2,1,NA,"toma",5,"Half","","243",4295,70,"deg0","12:34:28","2005-600.jpg","game","2005-600.jpg",30,"click","toma","UNKNOWN",0
"115",5,4,1,NA,"manu",6,"Half","","243",4071,70,"deg80","12:34:35","2023-600.jpg","game","2023-600.jpg",30,"click","manu","1",0
"116",5,2,1,NA,"gazzer",7,"Half","","243",4040,70,"deg80","12:34:42","2002-600.jpg","game","2002-600.jpg",30,"click","gazzer","UNKNOWN",0
"117",5,2,1,NA,"toma",8,"Half","","243",3799,80,"deg200","12:34:49","2005-600.jpg","game","2005-600.jpg",30,"click","toma","UNKNOWN",0
"118",5,2,1,NA,"wug",9,"Half","","243",3455,80,"deg120","12:34:56","2001-600.jpg","game","2001-600.jpg",30,"click","wug","UNKNOWN",0
"119",5,1,1,NA,"kreeb",10,"Half","","243",3135,80,"deg40","12:35:02","2006-600.jpg","game","2006-600.jpg",30,"click","kreeb","UNKNOWN",0
"120",5,4,1,NA,"fep",11,"Half","","243",3759,80,"deg160","12:35:11","2009-600.jpg","game","2009-600.jpg",30,"click","fep","0",0
"121",5,1,1,NA,"kreeb",12,"Half","","243",3198,80,"deg40","12:35:19","2006-600.jpg","game","2006-600.jpg",30,"click","kreeb","UNKNOWN",0
"122",5,4,1,NA,"dax",13,"Half","","243",4015,70,"deg240","12:35:26","2007-600.jpg","game","2007-600.jpg",30,"click","dax","1",0
"123",5,1,1,NA,"blicket",14,"Half","","243",4727,70,"deg0","12:35:34","2056-600.jpg","game","2056-600.jpg",30,"click","blicket","1",0
"124",5,4,1,NA,"manu",15,"Half","","243",3791,80,"deg240","12:35:42","2023-600.jpg","game","2023-600.jpg",30,"click","manu","1",0
"125",5,1,1,NA,"kreeb",16,"Half","","243",3774,80,"deg160","12:35:49","2006-600.jpg","game","2006-600.jpg",30,"click","kreeb","UNKNOWN",0
"126",5,4,1,NA,"fep",17,"Half","","243",3023,80,"deg320","12:35:55","2009-600.jpg","game","2009-600.jpg",30,"click","fep","0",0
"127",5,2,1,NA,"gazzer",18,"Half","","243",4198,70,"deg280","12:36:04","2002-600.jpg","game","2002-600.jpg",30,"click","gazzer","UNKNOWN",0
"128",5,2,1,NA,"wug",19,"Half","","243",3585,80,"deg240","12:36:11","2001-600.jpg","game","2001-600.jpg",30,"click","wug","UNKNOWN",0
"129",5,1,1,NA,"blicket",20,"Half","","243",4207,70,"deg280","12:36:20","2056-600.jpg","game","2056-600.jpg",30,"click","blicket","1",0
"130",5,4,1,NA,"dax",21,"Half","","243",4905,70,"deg200","12:36:29","2007-600.jpg","game","2007-600.jpg",30,"click","dax","1",0
"131",5,4,1,NA,"manu",22,"Half","","243",3775,80,"deg200","12:36:36","2023-600.jpg","game","2023-600.jpg",30,"click","manu","1",0
"132",5,1,1,NA,"blicket",23,"Half","","243",5559,60,"deg0","12:36:46","2056-600.jpg","game","2056-600.jpg",30,"click","blicket","1",0
"133",5,1,1,NA,"kiv",24,"Half","","243",4160,70,"deg120","12:36:55","2025-600.jpg","game","2025-600.jpg",30,"click","kiv","UNKNOWN",0
"134",5,2,1,NA,"gazzer",25,"Half","","243",3929,80,"deg40","12:37:01","2002-600.jpg","game","2002-600.jpg",30,"click","gazzer","UNKNOWN",0
"135",5,2,1,NA,"wug",26,"Half","","243",3088,80,"deg40","12:37:09","2001-600.jpg","game","2001-600.jpg",30,"click","wug","UNKNOWN",0
"136",6,2,0,"kiv","fep",0,"Perfect","kiv","239",638,0,"deg240","12:36:10","2002-600.jpg","game","2009-600.jpg",20,"label",NA,"0",0
"137",6,1,0,"gazzer","manu",1,"Perfect","gazzer","239",1558,0,"deg240","12:36:28","2005-600.jpg","game","2025-600.jpg",20,"label",NA,"0",0
"138",6,2,1,NA,"fep",2,"Perfect","","239",3770,80,"deg120","12:36:41","2002-600.jpg","game","2002-600.jpg",20,"click","fep","0",0
"139",6,1,1,NA,"manu",3,"Perfect","","239",3160,80,"deg200","12:36:51","2005-600.jpg","game","2005-600.jpg",20,"click","manu","0",0
"140",6,1,1,"toma","toma",4,"Perfect","toma","239",1646,100,"deg40","12:36:59","2007-600.jpg","game","2007-600.jpg",20,"label",NA,"1",0
"141",6,4,1,"kiv","kiv",5,"Perfect","kiv","239",1976,100,"deg200","12:37:09","2009-600.jpg","game","2009-600.jpg",20,"label",NA,"1",0
"142",6,1,1,NA,"kreeb",6,"Perfect","","239",2950,90,"deg280","12:37:19","2001-600.jpg","game","2001-600.jpg",20,"click","kreeb","0",0
"143",6,4,1,"dax","dax",7,"Perfect","dax","239",577,110,"deg160","12:37:26","2056-600.jpg","game","2056-600.jpg",20,"label",NA,"1",0
"144",6,1,1,"toma","toma",8,"Perfect","toma","239",1075,100,"deg40","12:37:32","2007-600.jpg","game","2007-600.jpg",20,"label",NA,"1",0
"145",6,4,1,NA,"gazzer",9,"Perfect","","239",2693,90,"deg120","12:37:40","2025-600.jpg","game","2025-600.jpg",20,"click","gazzer","0",0
"146",6,2,1,NA,"wug",10,"Perfect","","239",2856,90,"deg80","12:37:49","2023-600.jpg","game","2023-600.jpg",20,"click","wug","0",0
"147",6,4,1,NA,"gazzer",11,"Perfect","","239",2911,90,"deg120","12:37:58","2025-600.jpg","game","2025-600.jpg",20,"click","gazzer","0",0
"148",6,4,1,"dax","dax",12,"Perfect","dax","239",751,110,"deg200","12:38:05","2056-600.jpg","game","2056-600.jpg",20,"label",NA,"1",0
"149",6,4,1,NA,"gazzer",13,"Perfect","","239",3691,80,"deg280","12:38:14","2025-600.jpg","game","2025-600.jpg",20,"click","gazzer","0",0
"150",6,2,1,NA,"blicket",14,"Perfect","","239",2684,90,"deg120","12:38:23","2006-600.jpg","game","2006-600.jpg",20,"click","blicket","1",0
"151",6,1,1,NA,"manu",15,"Perfect","","239",3115,80,"deg280","12:38:33","2005-600.jpg","game","2005-600.jpg",20,"click","manu","0",0
"152",6,2,1,NA,"blicket",16,"Perfect","","239",2954,90,"deg320","12:38:41","2006-600.jpg","game","2006-600.jpg",20,"click","blicket","1",0
"153",6,4,1,NA,"kiv",17,"Perfect","","239",3107,80,"deg160","12:38:48","2009-600.jpg","game","2009-600.jpg",20,"click","kiv","1",0
"154",6,1,1,NA,"kreeb",18,"Perfect","","239",2546,90,"deg120","12:38:55","2001-600.jpg","game","2001-600.jpg",20,"click","kreeb","0",0
"155",6,4,1,NA,"kiv",19,"Perfect","","239",3087,80,"deg280","12:39:02","2009-600.jpg","game","2009-600.jpg",20,"click","kiv","1",0
"156",6,2,1,NA,"blicket",20,"Perfect","","239",2969,90,"deg200","12:39:10","2006-600.jpg","game","2006-600.jpg",20,"click","blicket","1",0
"157",6,2,1,NA,"wug",21,"Perfect","","239",2395,90,"deg40","12:39:17","2023-600.jpg","game","2023-600.jpg",20,"click","wug","0",0
"158",6,2,1,NA,"fep",22,"Perfect","","239",2389,90,"deg40","12:39:23","2002-600.jpg","game","2002-600.jpg",20,"click","fep","0",0
"159",6,4,1,NA,"dax",23,"Perfect","","239",2683,90,"deg200","12:39:30","2056-600.jpg","game","2056-600.jpg",20,"click","dax","1",0
"160",6,1,1,NA,"toma",24,"Perfect","","239",2695,90,"deg240","12:39:38","2007-600.jpg","game","2007-600.jpg",20,"click","toma","1",0
"161",6,1,1,NA,"kreeb",25,"Perfect","","239",2392,90,"deg320","12:39:45","2001-600.jpg","game","2001-600.jpg",20,"click","kreeb","0",0
"162",6,2,1,NA,"wug",26,"Perfect","","239",3126,80,"deg0","12:39:54","2023-600.jpg","game","2023-600.jpg",20,"click","wug","0",0
"163",7,2,1,NA,"dax",0,"Perfect","","208",4080,70,"deg40","15:30:26","2006-600.jpg","game","2006-600.jpg",20,"click","dax","0",0
"164",7,2,1,"manu","manu",1,"Perfect","manu","208",870,110,"deg40","15:30:36","2005-600.jpg","game","2005-600.jpg",20,"label",NA,"1",0
"165",7,1,1,NA,"wug",2,"Perfect","","208",2895,90,"deg160","15:30:49","2056-600.jpg","game","2056-600.jpg",20,"click","wug","UNKNOWN",0
"166",7,4,1,"gazzer","gazzer",3,"Perfect","gazzer","208",1256,100,"deg0","15:30:57","2007-600.jpg","game","2007-600.jpg",20,"label",NA,"1",0
"167",7,4,1,NA,"toma",4,"Perfect","","208",3160,80,"deg160","15:31:08","2001-600.jpg","game","2001-600.jpg",20,"click","toma","1",0
"168",7,2,1,NA,"blicket",5,"Perfect","","208",3288,80,"deg0","15:31:16","2002-600.jpg","game","2002-600.jpg",20,"click","blicket","1",0
"169",7,2,1,"manu","manu",6,"Perfect","manu","208",888,110,"deg280","15:31:25","2005-600.jpg","game","2005-600.jpg",20,"label",NA,"1",0
"170",7,1,1,NA,"fep",7,"Perfect","","208",3242,80,"deg280","15:31:32","2025-600.jpg","game","2025-600.jpg",20,"click","fep","0",0
"171",7,4,1,NA,"toma",8,"Perfect","","208",2830,90,"deg40","15:31:40","2001-600.jpg","game","2001-600.jpg",20,"click","toma","1",0
"172",7,1,1,NA,"kreeb",9,"Perfect","","208",3016,80,"deg280","15:31:49","2023-600.jpg","game","2023-600.jpg",20,"click","kreeb","UNKNOWN",0
"173",7,2,1,NA,"dax",10,"Perfect","","208",3024,80,"deg280","15:31:57","2006-600.jpg","game","2006-600.jpg",20,"click","dax","0",0
"174",7,2,1,NA,"blicket",11,"Perfect","","208",2712,90,"deg320","15:32:05","2002-600.jpg","game","2002-600.jpg",20,"click","blicket","1",0
"175",7,4,1,"kiv","kiv",12,"Perfect","kiv","208",1825,100,"deg0","15:32:12","2009-600.jpg","game","2009-600.jpg",20,"label",NA,"1",0
"176",7,1,1,NA,"wug",13,"Perfect","","208",2168,90,"deg320","15:32:20","2056-600.jpg","game","2056-600.jpg",20,"click","wug","UNKNOWN",0
"177",7,4,1,"gazzer","gazzer",14,"Perfect","gazzer","208",1152,100,"deg160","15:32:29","2007-600.jpg","game","2007-600.jpg",20,"label",NA,"1",0
"178",7,4,1,"kiv","kiv",15,"Perfect","kiv","208",592,110,"deg0","15:32:34","2009-600.jpg","game","2009-600.jpg",20,"label",NA,"1",0
